cagr,mdd,sharpe,sortino,calmar
0.24689830001485635,-0.8487415121236459,0.7417125472178768,1.052094485650819,0.2908992861643933
0.7916918023539161,-0.8941951741888554,1.0933508700739683,1.5576220045482947,0.8853680104816911
-0.06283511870799285,-0.9653676390339301,0.47052351616150434,0.6829094777614544,-0.06508931537302586
0.20361920601890793,-0.8470264403485624,0.7100375521004217,1.014070107736727,0.2403929751415032
2.5369172745880837,-0.7569086215303744,1.7552701137753186,2.6012839937524186,3.3516823595677305
-0.096348975175092,-0.9462852533836381,0.48043759411986126,0.6760833405682115,-0.10181810910671636
0.6048083958629631,-0.8932621254681224,0.9846916565324481,1.3983396092806184,0.677078293839009
0.6986533438417291,-0.8442013552735779,1.0380802529938469,1.4681734719775443,0.8275908815798081
0.05738609937325112,-0.9340593465727804,0.642766250929839,0.921829825212645,0.06143731614464358
0.7831671747999833,-0.9454309597484647,1.0811234454126193,1.5501082296181095,0.8283705613029086
0.21368883690764107,-0.8788699051650086,0.7362578717736442,1.074428853085737,0.24314046442120554
0.4049823900453853,-0.9225871072274038,0.8668390996295477,1.2921003816406746,0.43896385162204876
0.42255030521711046,-0.9835583619470076,0.8544443989569536,1.2828783304207216,0.4296138608192492
0.16190058814892727,-0.9278141194397072,0.6953819020454336,0.9856651182813876,0.17449679279153088
0.33502419011026174,-0.801874754594491,0.8053059736619609,1.1559883550546228,0.41780114436909027
0.4028689635795495,-0.9289271201984916,0.8391272969668895,1.2501214466690207,0.43369275675089036
0.4340818863709712,-0.8561546753497723,0.8764691611947426,1.244780638991211,0.5070133924032266
0.36625856859535966,-0.9534110530573592,0.842576003162229,1.164832695748524,0.38415599171087517
0.02589162374244869,-0.9314121320735339,0.5618008091427158,0.8049248654579034,0.027798246180032123
0.042142907729042056,-0.9449703251581618,0.6783751212709511,0.9256471033362482,0.04459706998946078
0.7689715238695776,-0.732860076516874,1.0747722602634966,1.5444477019553702,1.0492746821798964
0.17688894618442785,-0.9515528457547071,0.6823232317870979,0.9791880720292113,0.18589503144634237
0.11767363152419441,-0.9576618478334186,0.6322343942328272,0.9304430162510153,0.1228759731740543
0.2413649896714296,-0.8520623688073256,0.748815076298485,1.161758618361185,0.283271505123833
0.01276440491209363,-0.9163592517891214,0.5516186139463349,0.7684308134940039,0.013929476771443192
0.4346963747357151,-0.9736507758454814,0.8732070551723595,1.2560607816458613,0.44646025609977175
1.524394040959069,-0.6504615856025916,1.4300136594662423,2.0440452144689867,2.343557367107023
-0.15409250006312825,-0.9871113582465171,0.3901782405016919,0.5611212557116466,-0.15610447471383043
1.243134600509845,-0.7590994802175397,1.2982947853119482,1.9935472182940104,1.6376438568415201
0.671575308362736,-0.8621727506528483,1.0127889841954574,1.5368422172841532,0.7789335812970319
-0.25657638142948613,-0.9508304621658027,0.3092872207856522,0.4453088952954049,-0.26984451133912574
0.005542754349630474,-0.9670687404758807,0.5353542386974561,0.7799450549506491,0.005731499858947942
1.0132644531170931,-0.8725963835303759,1.1947933021244665,1.7426924960250358,1.1612063403444308
1.4286710093362118,-0.9119074719208454,1.3675354096797259,2.033573344009271,1.566684179401287
-0.09941804351851657,-0.9551997957442081,0.5170203934519231,0.7310916727404004,-0.10408088858630747
0.6064979403482569,-0.9059788388006986,0.9798271699054775,1.4366334608587257,0.6694394111358235
0.2906253373740748,-0.8888723567057699,0.7732561581959038,1.1045664286233083,0.326959585571043
0.6787715600302078,-0.958488224881111,1.0261193753642537,1.4594719930974522,0.7081689085063109
0.7202028640943838,-0.9072902453739433,1.045005675583668,1.536038242577271,0.7937954450260284
0.7257439581251239,-0.9772851098140006,1.048954477858647,1.4814701381308972,0.742612315318351
0.6938226411077484,-0.8046783534940593,1.0340939652266874,1.5262686636151952,0.862235995407413
0.44243707811307065,-0.8038674033149171,0.8839701496658837,1.2233302049590753,0.5503856435633387
1.089846991867299,-0.8098886801003362,1.2442396230872843,1.8571454867773582,1.345675052196407
0.4697628436888883,-0.9773254123786902,0.908593878335236,1.2562232037221541,0.4806616483506176
0.07396993533896334,-0.9358571686765589,0.563918755491302,0.8181729999205333,0.07903976997212922
0.5189646226654561,-0.9356097432577172,0.9403051940080464,1.3883319498972995,0.5546806522754492
2.07141051956626,-0.8037028128731494,1.6332421396347425,2.520690379467429,2.5773339179456083
1.1556540757701814,-0.9357854504159093,1.2560889513424183,1.7816813055701526,1.2349562340989075
0.06628247003181786,-0.916357916011574,0.587214598902154,0.8408518981940013,0.07233251208251765
-0.2689643316257204,-0.9953647024795376,0.29771723291063434,0.42853761758711384,-0.27021686720024085
-0.17727411783841562,-0.9965761444473364,0.3256113873784546,0.45635758915771657,-0.17788316409753632
0.2865278580015247,-0.9570587930026123,0.8378232137204521,1.1804474742061322,0.29938375792211397
1.0142807781302046,-0.7400102183256072,1.2163919476276694,1.7905205061811402,1.370630773754961
0.41891252389044564,-0.8845000975337991,0.8603725137578678,1.2653090517338077,0.4736150115285181
0.6919500397778913,-0.9262839341286228,1.0255130396841594,1.4750681578835938,0.7470172096084394
0.06716795422906752,-0.9936310650602898,0.6034182653965503,0.8192694649667844,0.06759848457937657
0.8446295538323512,-0.737274434726636,1.1062985482277394,1.723717259365197,1.1456107984342627
-0.0462660051503162,-0.9775645489610847,0.5631722257151761,0.7418839191855636,-0.047327826279590236
0.6065576899808369,-0.8148482292113353,0.9775487907050222,1.4426232797719705,0.7443811844175008
0.7448663274429996,-0.9459347954256412,1.0547594257086692,1.6285840534724583,0.7874393996764153
1.1546889953126223,-0.6784786021284233,1.2497070683373592,1.9107534088179368,1.701879752272661
0.7177996552547119,-0.922687328323612,1.0591731929773418,1.471279751080235,0.7779446332690501
0.5654320202591523,-0.8676906259914272,0.9490938362420087,1.4210304645031708,0.6516516409441293
1.4577226098506166,-0.8350980824523617,1.404716218815668,2.172171468624897,1.7455705389357934
0.3106992355655245,-0.9898751543831641,0.8199203400358035,1.1345856680487618,0.3138771936943252
