date,yangbyungi,goldenbyungi,longbyungi,soxl_bnh
2021-12-28,234295.73892880412,251374.618986924,27684.898236709643,32424.452133794697
2021-12-29,232834.20885874584,249062.20011002503,27434.070353287767,32779.70011534025
2021-12-30,231485.90033393228,236941.93959544814,27202.426731465937,31487.889273356403
2021-12-31,226242.2896359782,231092.4387313815,26318.20795922037,31303.344867358708
2022-01-03,232190.0377133137,241513.74708689513,27315.87657196493,33033.44867358708
2022-01-04,230566.37240206037,245453.88616230967,27761.517260988217,32881.19953863898
2022-01-05,216406.47815063252,220245.97790987708,25386.827697939505,29529.41176470588
2022-01-06,215311.49353402737,220075.99812299834,25159.244634894323,30143.02191464821
2022-01-07,215951.9113728474,220075.99812299834,25162.872651111815,27492.50288350635
2022-01-10,221992.86221520705,220075.99812299834,25984.882135254502,27718.56978085352
2022-01-11,227806.2016170464,223968.1073910133,26875.77161720777,29162.629757785468
2022-01-12,226372.89808464338,228502.55298772108,26952.169570785176,29734.71741637832
2022-01-13,217560.76147305156,208574.83964935827,25981.509143314586,27695.501730103806
2022-01-14,224612.53653383697,205332.85844609156,27889.78243271387,29527.104959630913
2022-01-18,221096.10202824592,205332.85844609156,26470.599910862096,25859.28489042676
2022-01-19,226225.70930623135,205332.85844609156,26470.599910862096,23425.60553633218
2022-01-20,229125.82197027514,205332.85844609156,26470.599910862096,21291.810841983854
2022-01-21,224487.813309337,205332.85844609156,25372.302075631673,20166.089965397925
2022-01-24,215525.64982145655,205332.85844609156,21676.49646850647,20968.85813148789
2022-01-25,215525.64982145655,205332.85844609156,20996.543282477953,18865.05190311419
2022-01-26,215525.64982145655,205332.85844609156,20639.721679064965,19492.502883506342
2022-01-27,220896.4012340266,205332.85844609156,20639.721679064965,16668.97347174164
2022-01-28,218470.10930745763,205332.85844609156,21504.991810113163,17711.649365628604
2022-01-31,230280.38909920905,205332.85844609156,24622.21850892797,20618.22376009227
2022-02-01,224755.57015999255,205332.85844609156,25005.902368872197,21190.31141868512
2022-02-02,219865.38364178227,205332.85844609156,24969.53564740279,22772.779700115338
2022-02-03,219865.38364178227,205332.85844609156,21081.081444006846,20083.044982698964
2022-02-04,219865.38364178227,205332.85844609156,21463.05054472341,20050.749711649365
2022-02-07,216631.42543236873,203448.08264351392,20916.179381261103,19958.477508650518
2022-02-08,223009.2156617163,207045.18021836592,22149.288124943334,21513.264129181087
2022-02-09,229139.0715929469,209745.61789472174,23842.111399573634,23557.093425605537
2022-02-10,224869.85144677453,209745.61789472174,21312.006328901833,21409.45790080738
2022-02-11,209462.64263644212,209745.61789472174,19725.004451216682,18246.82814302191
2022-02-14,207145.37581769296,209745.61789472174,19207.27425074089,18219.14648212226
2022-02-15,213694.67057784196,214035.54347693667,21995.97552491046,21213.379469434833
2022-02-16,216413.00584295817,211458.95983306208,21695.269040629162,21273.356401384084
2022-02-17,213887.17735263088,211458.95983306208,20713.10370181419,18892.73356401384
2022-02-18,211397.66243838565,211458.95983306208,20713.10370181419,18228.373702422145
2022-02-22,213442.80220844096,210751.12878072704,20635.515718583305,17813.148788927334
2022-02-23,217779.7140982314,213295.1381056812,19711.538191098793,16567.474048442902
2022-02-24,217779.7140982314,213295.1381056812,24247.047764707142,18339.10034602076
2022-02-25,222810.621188103,213295.1381056812,25000.050879325943,19224.91349480969
2022-02-28,220888.59865777663,213338.44001386434,24124.042825113378,18906.574394463667
2022-03-01,224094.47826958733,212862.5037665749,23944.733503176652,16775.086505190313
2022-03-02,227897.8425635524,212862.5037665749,25203.429228800862,18553.633217993083
2022-03-03,226926.28428129724,212862.5037665749,25322.90224297065,17259.515570934254
2022-03-04,221631.97793193252,212862.5037665749,23169.044575497795,16002.306805074973
2022-03-07,230692.4595465951,212862.5037665749,23169.044575497795,13612.456747404844
2022-03-08,232693.26606792025,212862.5037665749,23582.55914091096,14316.03229527105
2022-03-09,238739.5092793206,212862.5037665749,26162.11546693699,16147.635524798154
2022-03-10,238739.5092793206,212862.5037665749,24646.174690179712,15088.81199538639
2022-03-11,243557.55348356388,212862.5037665749,24646.174690179712,14159.169550173012
2022-03-14,244976.9990594507,212862.5037665749,24646.174690179712,12825.836216839678
2022-03-15,254171.54547110747,212862.5037665749,26699.970463793048,14516.72433679354
2022-03-16,257725.6059634405,212862.5037665749,30045.73011493381,16770.47289504037
2022-03-17,259426.58579911687,212862.5037665749,29501.917720555186,17058.823529411766
2022-03-18,266338.56482538034,217000.49329220934,30707.71984493045,18053.05651672434
2022-03-21,264018.2165115251,215987.77759078058,29947.812441112437,17900.807381776238
2022-03-22,262716.7867646757,214309.78952730374,29643.655230294233,18251.441753171857
2022-03-23,251100.1216072374,201128.91468807863,27037.071599917464,16925.028835063436
2022-03-24,266101.8599560604,205297.05427064502,30327.057947556175,19414.071510957325
2022-03-25,265624.9444877853,205297.05427064502,30114.06248542089,19321.799307958478
2022-03-28,265624.9444877853,208005.52688135076,30681.624128709038,19688.58131487889
2022-03-29,265624.9444877853,215717.7171535591,32297.732335905886,21144.175317185698
2022-03-30,266458.4035579849,212297.3301182265,31566.154762446426,19095.732410611305
2022-03-31,266626.5453131652,212297.3301182265,31566.154762446426,17748.558246828143
2022-04-01,266006.4542159869,212297.3301182265,31566.154762446426,16645.905420991923
2022-04-04,269139.91438209964,212297.3301182265,32287.969789850777,17536.332179930796
2022-04-05,270627.4277564249,212297.3301182265,31360.868405837846,15118.800461361017
2022-04-06,273946.651800054,212297.3301182265,30795.3108873161,14048.442906574393
2022-04-07,272527.7078407777,212297.3301182265,30298.620250045362,14053.056516724339
2022-04-08,268618.0808755109,212297.3301182265,29567.23354633842,13056.516724336794
2022-04-11,262562.2465803465,212297.3301182265,28229.84583152493,12207.612456747405
2022-04-12,270464.51989092876,212297.3301182265,27534.481363745035,12119.9538638985
2022-04-13,275740.2857463448,215782.00915059788,28614.39622388562,12922.722029988468
2022-04-14,279402.76981547364,218419.67635342258,29110.64094703356,11797.001153402538
2022-04-18,288242.86996599805,218419.67635342258,30906.72713257512,12544.405997693195
2022-04-19,291670.2651306302,218419.67635342258,31324.972847093813,13074.971164936564
2022-04-20,296326.2225519932,213475.31485550076,30918.33556915313,13121.107266435985
2022-04-21,296326.2225519932,216818.53726630664,32624.579252906264,12092.272202998847
2022-04-22,285116.86326960765,216818.53726630664,30136.83176409367,11280.276816608995
2022-04-25,291359.34258871636,216818.53726630664,31229.155919836783,11884.659746251442
2022-04-26,290016.38143551,216818.53726630664,29845.981097954722,10145.328719723184
2022-04-27,294381.58911329857,216818.53726630664,30295.064350762445,10232.987312572088
2022-04-28,298422.8552768609,219665.79030573933,33544.748255169136,11520.184544405996
2022-04-29,284863.9070058739,217665.6780444323,29916.078351821685,10329.873125720876
2022-05-02,292141.4364256746,217665.6780444323,31337.814839809977,11289.50403690888
2022-05-03,291707.88568159554,217665.6780444323,31129.25342159734,11580.161476355248
2022-05-04,290067.2736579726,222874.4751957716,34078.852877048485,12945.790080738176
2022-05-05,289999.4383983251,218872.84926278112,32144.74818970958,11028.83506343714
2022-05-06,286358.2698870696,218872.84926278112,31332.84144018167,10726.643598615918
2022-05-09,277510.3372425991,218872.84926278112,26985.46324347182,9056.516724336792
2022-05-10,277510.3372425991,218872.84926278112,25895.32425478949,9739.331026528258
2022-05-11,265869.3244199694,218872.84926278112,23076.63426146984,8805.074971164937
2022-05-12,267622.96563816146,218872.84926278112,23831.874138878666,8968.85813148789
2022-05-13,271560.23168819444,222843.88572063,27000.193849474726,10371.395617070357
2022-05-16,266521.259274041,220773.0144393963,25221.2155707454,9882.352941176472
2022-05-17,277164.72363647824,223857.24483439227,28500.587891516625,11354.094579008075
2022-05-18,277164.72363647824,220224.31631841714,24816.49509754771,9605.536332179932
2022-05-19,273342.05530099187,220224.31631841714,24128.3337263843,9441.753171856979
2022-05-20,280716.3375163579,220224.31631841714,25444.862129869827,9347.17416378316
2022-05-23,283242.4731639583,220224.31631841714,25907.99434517498,9515.570934256055
2022-05-24,279989.4956852807,220224.31631841714,24725.030232845944,8839.677047289504
2022-05-25,288368.7775035586,220224.31631841714,26210.170159735488,9305.65167243368
2022-05-26,304381.0305468748,220224.31631841714,28705.779942715093,10362.168396770472
2022-05-27,308665.68687536655,220224.31631841714,31728.13954642262,11644.75201845444
2022-05-31,304438.0579008233,220224.31631841714,30754.877597924205,11476.355247981546
2022-06-01,306348.11723338976,220224.31631841714,31315.521319343246,10938.869665513264
2022-06-02,322529.1800366095,225376.39143815805,33757.5755688208,12113.033448673586
2022-06-03,316371.4214516274,220125.64880755154,30199.732756392554,11026.528258362167
2022-06-06,316371.4214516274,220125.64880755154,31928.961778679382,10994.232987312571
2022-06-07,323492.4328398455,222622.10017676296,33372.974850049846,11303.344867358708
2022-06-08,320943.244806379,221557.68159783882,32854.65199156684,10560.553633217995
2022-06-09,312258.874742031,221557.68159783882,30504.190349008328,9803.921568627451
2022-06-10,303103.647140139,221557.68159783882,26585.60482640154,8687.427912341407
2022-06-13,303103.647140139,221557.68159783882,21921.97801268696,7148.7889273356395
2022-06-14,303103.647140139,221557.68159783882,21921.97801268696,7271.049596309112
2022-06-15,302484.98903175595,221316.92606037745,21829.213180869898,7667.820069204152
2022-06-16,287405.4853222099,214691.39465369104,19645.34372332031,6228.373702422145
2022-06-17,281297.2995098162,214691.39465369104,18052.038516082765,6311.418685121108
2022-06-21,285801.7970206443,214274.81775847886,18038.104824225073,6832.75663206459
2022-06-22,285801.7970206443,210486.1330063759,17111.16064958092,6602.076124567474
2022-06-23,282382.37589304877,210486.1330063759,17305.697309302952,6468.2814302191455
2022-06-24,285158.0744606606,213878.28625063878,18309.36104977946,7294.117647058823
2022-06-27,287701.8702941229,216176.55468017337,18941.779078577154,7280.276816608996
2022-06-28,290997.3466459891,216176.55468017337,18941.779078577154,6722.029988465974
2022-06-29,289819.41456776357,216176.55468017337,18941.779078577154,6232.987312572088
2022-06-30,293525.20615862374,216176.55468017337,18710.69208114505,6004.613610149942
2022-07-01,287618.948809416,216176.55468017337,17854.495232568777,5374.855824682814
2022-07-05,292525.72611650877,216176.55468017337,19519.39694401131,5467.128027681661
2022-07-06,292073.974023881,215183.131623341,19570.89274814168,5573.241061130335
2022-07-07,303068.95258171123,222342.09094237984,21862.180272163383,6329.8731257208765
2022-07-08,303068.95258171123,219148.13592800958,21847.300919073477,6431.372549019608
2022-07-11,303068.95258171123,219148.13592800958,20763.91821771286,5946.943483275663
2022-07-12,298129.4926403706,219148.13592800958,20084.07774704994,5993.079584775086
2022-07-13,289005.0193259655,224194.31584436356,20255.48398742715,6145.328719723184
2022-07-14,296516.1365619928,226138.79707042722,21022.720323343274,6498.269896193771
2022-07-15,300828.7345020261,229227.02160924842,22093.91453052557,6975.778546712802
2022-07-18,303868.3558286786,229227.02160924842,21116.551450622334,6878.892733564014
2022-07-19,315532.7382582253,233829.9115533756,22742.27214476729,7833.910034602076
2022-07-20,326462.95255775476,231932.68427213555,24001.600127131213,8405.997693194924
2022-07-21,330086.5001760579,231932.68427213555,24720.989538722966,8802.768166089965
2022-07-22,327702.16113129864,231932.68427213555,24428.125886733953,8129.181084198386
2022-07-25,329675.3868777113,231932.68427213555,24428.125886733953,7972.318339100347
2022-07-26,329675.3868777113,229666.2517049524,24428.125886733953,7667.820069204152
2022-07-27,329675.3868777113,236293.564516611,25666.39945561734,8553.633217993078
2022-07-28,331807.52530114143,237378.95510993473,26387.88902998257,8941.176470588234
2022-07-29,337291.9058228056,240151.1720996229,26583.186888774202,9158.016147635526
2022-08-01,337961.4236009531,240469.5889930888,26336.83597481167,9224.913494809689
2022-08-02,337144.231362406,236535.62666533137,25820.826777764,9201.845444059976
2022-08-03,348087.0856562628,246128.2543731879,27477.878632647426,9956.170703575546
2022-08-04,350082.5830601339,244194.263132898,27645.73431250152,10184.544405997693
2022-08-05,345564.1559981441,246745.9694943442,26544.24329440884,9942.329873125722
2022-08-08,341713.3566062562,235546.1213492759,24889.998902577412,9478.662053056518
2022-08-09,326774.07156163646,223495.2343817775,23059.212984371068,8166.089965397924
2022-08-10,326774.07156163646,223495.2343817775,23596.366858480727,9190.311418685122
2022-08-11,317332.1856722483,223495.2343817775,23068.356419298456,9134.948096885813
2022-08-12,329942.8780135229,230660.33614143825,24611.974385916565,9942.329873125722
2022-08-15,329827.1742622314,227942.1427393322,24398.02421127531,10020.761245674741
2022-08-16,328615.60295271367,227942.1427393322,24096.704408043912,9707.035755478662
2022-08-17,324924.9071892478,227942.1427393322,24096.704408043912,9010.38062283737
2022-08-18,333369.38059162616,227942.1427393322,25298.578373006385,9688.581314878893
2022-08-19,328299.82304777886,227942.1427393322,22714.050780008038,8844.290657439447
2022-08-22,328299.82304777886,227942.1427393322,21404.33179120578,7831.603229527105
2022-08-23,328263.4069745935,227942.1427393322,21404.655286947418,8004.613610149942
2022-08-24,325746.7900422346,227543.39643899997,21007.646449214506,8020.761245674741
2022-08-25,343786.5881513206,243035.04616714496,22961.776422977862,8913.494809688582
2022-08-26,354641.81350720074,241629.35178205988,22776.014649218127,7377.162629757786
2022-08-29,349147.6884678657,241629.35178205988,21799.179356454122,6961.937716262975
2022-08-30,348771.81537945743,241629.35178205988,22112.632025904393,6698.9619377162635
2022-08-31,348349.271653188,241629.35178205988,22112.632025904393,6491.349480968858
2022-09-01,348349.271653188,242384.59438640813,22306.885041792288,6103.806228373703
2022-09-02,348349.271653188,249938.6892129773,21175.63120344696,5933.102652825836
2022-09-06,348349.271653188,249938.6892129773,21175.63120344696,5734.717416378317
2022-09-07,352875.0876900729,251598.09315741988,21730.212042558134,6002.306805074971
2022-09-08,361101.5102224783,253578.51267039718,22407.669744460953,6292.9642445213385
2022-09-09,365056.6041913598,257296.69101057138,23670.94555202513,6758.938869665513
2022-09-12,365056.6041913598,258287.2919013828,23973.707607659555,6818.915801614764
2022-09-13,365056.6041913598,241812.89518373378,22029.357144463967,5591.695501730103
2022-09-14,364565.2870248937,244518.0715134045,21966.763480474343,5762.39907727797
2022-09-15,352841.49053849647,237080.71027334593,20557.37341383432,5490.196078431372
2022-09-16,351928.6264163445,235400.69107354316,20425.08334562981,5564.01384083045
2022-09-19,356728.0191400759,231807.24266763014,20555.466923018746,5693.194925028834
2022-09-20,353041.32767006813,228903.65559819504,19722.470074885703,5407.151095732411
2022-09-21,343423.8567772097,228903.65559819504,18645.121987858947,5254.901960784314
2022-09-22,341587.84628780716,228903.65559819504,18285.80471546915,4825.836216839677
2022-09-23,343877.77908923355,228903.65559819504,18285.80471546915,4622.837370242214
2022-09-26,334399.4053095962,224989.14611685037,17275.181455564652,4396.77047289504
2022-09-27,342973.70652002044,225490.41957337633,17508.013066305502,4530.565167243368
2022-09-28,350832.6193193227,226368.07653256803,17851.257283285788,4696.655132641292
2022-09-29,346278.94635005534,222820.70968064474,16942.53042523809,4226.066897347174
2022-09-30,341310.27668165375,222820.70968064474,16453.85296497613,4064.590542099193
2022-10-03,346915.1365951641,226113.2494352499,17983.32746237005,4516.724336793541
2022-10-04,346915.1365951641,232567.64006843572,19927.83345387146,5102.652825836218
2022-10-05,346915.1365951641,232567.64006843572,20051.88352862315,5220.299884659746
2022-10-06,342116.3903516673,229540.51536295714,19451.83006102902,5148.78892733564
2022-10-07,327198.1548338393,223627.81700340737,17728.615411217976,4207.612456747404
2022-10-10,327493.25001290743,223627.81700340737,17728.615411217976,3787.7739331026532
2022-10-11,331318.96639669314,223627.81700340737,16073.356866067992,3474.048442906574
2022-10-12,331318.96639669314,223627.81700340737,16073.356866067992,3372.5490196078426
2022-10-13,331318.96639669314,238675.39921205945,19667.05529154736,3681.6608996539794
2022-10-14,344483.8779459513,241485.1112457124,20339.82741124156,3197.2318339100343
2022-10-17,338010.7094333394,241485.1112457124,19596.77757898771,3400.2306805074977
2022-10-18,338010.7094333394,241485.1112457124,19627.754296882464,3497.116493656286
2022-10-19,342888.5749848045,241818.589847029,20198.293681087554,3506.3437139561706
2022-10-20,341258.7836454526,241566.1641353724,20196.57781844659,3566.3206459054213
2022-10-21,357350.3570150241,247515.33618515905,22100.00651192507,3967.704728950403
2022-10-24,356553.2565394844,247083.6765824897,21938.62135874906,4004.6136101499424
2022-10-25,360065.850437881,247195.99360220713,22373.182952720184,4152.249134948097
2022-10-26,357093.6226875364,245774.1743552944,22054.0045175967,4161.476355247981
2022-10-27,342154.884115063,246948.00073877978,20584.8471123897,3861.5916955017296
2022-10-28,361299.59440500266,246948.00073877978,22556.934935427507,4401.384083044983
2022-10-31,358462.4657329933,246948.00073877978,21876.279708668248,4101.499423298732
2022-11-01,358462.4657329933,246948.00073877978,21876.279708668248,4184.5444059976935
2022-11-02,338635.82075432804,236843.93052153915,20102.03789006212,3755.478662053057
2022-11-03,332787.49207033985,233962.36619541122,20042.486329732255,3635.524798154556
2022-11-04,352056.9214390629,234107.65735315307,22539.580385829748,4156.862745098038
2022-11-07,356805.9395384902,235529.80624803685,23620.43686761274,4429.065743944637
2022-11-08,361966.4146650104,235529.80624803685,24562.829410934446,4682.814302191466
2022-11-09,361966.4146650104,235529.80624803685,23453.888320490038,4253.748558246828
2022-11-10,361966.4146650104,235529.80624803685,25588.812737413195,5522.49134948097
2022-11-11,371936.399476348,235529.80624803685,27690.92209025085,6076.1245674740485
2022-11-14,365373.4282346824,235529.80624803685,26490.88269781803,5910.034602076124
2022-11-15,386333.1730281134,235529.80624803685,29567.710842613127,6408.304498269897
2022-11-16,386333.1730281134,235529.80624803685,29567.710842613127,5587.081891580161
2022-11-17,386333.1730281134,235529.80624803685,32032.00484380464,5757.785467128028
2022-11-18,383234.1460556295,235529.80624803685,33415.25045561747,5780.853517877739
2022-11-21,389784.93663379736,235529.80624803685,33415.25045561747,5457.900807381776
2022-11-22,398237.2090797431,235529.80624803685,34871.40686652931,5937.716262975779
2022-11-23,401713.620499923,235529.80624803685,35496.93081454407,6145.328719723184
2022-11-25,400350.59588176216,235529.80624803685,35014.11073231133,5905.420991926182
2022-11-28,389575.9789014194,227539.1222038563,33124.47347454075,5462.514417531718
2022-11-29,384940.4783202058,228729.67700824124,32329.467712922476,5420.991926182238
2022-11-30,414553.74444511824,252224.79792074428,37325.80841174653,6380.622837370242
2022-12-01,413837.6220237202,255650.21570809657,38022.17215424754,6205.305651672434
2022-12-02,426056.0920837312,258294.18512930768,38911.207022960945,5993.079584775086
2022-12-05,418831.6566874083,249393.85974298502,37033.647330861655,5799.307958477509
2022-12-06,419186.22055952076,248972.53218855584,36943.30142438821,5416.3783160322955
2022-12-07,422963.73946387396,248972.53218855584,37325.11654261549,5388.696655132641
2022-12-08,434896.74832713977,257989.36938173347,39759.82939712213,5836.216839677048
2022-12-09,426529.98908273247,256023.89652578608,38023.73331009714,5674.740484429066
2022-12-12,435076.9789506241,265487.07885705173,39526.526680373914,5997.693194925028
2022-12-13,449676.5312444414,290124.3075019489,44687.776099470284,6306.805074971166
2022-12-14,436318.31839625246,290124.3075019489,41063.443160228744,5988.465974625145
2022-12-15,429194.9509498284,290124.3075019489,41063.443160228744,5243.3679354094575
2022-12-16,423987.5667459821,290124.3075019489,40060.99299461292,5116.493656286044
2022-12-19,421025.83185664273,290124.3075019489,40099.13382068445,4918.108419838524
2022-12-20,427016.82830621785,289977.47874477156,40205.385595904874,4811.99538638985
2022-12-21,436205.7096237059,294528.6739888939,42327.11453696457,5155.709342560554
2022-12-22,429831.1377716338,289317.6168537605,39888.02296848614,4539.7923875432525
2022-12-23,431416.2667112493,289317.6168537605,40190.2579894201,4509.803921568628
2022-12-27,429126.39950364677,289317.6168537605,39334.495051691774,4258.36216839677
2022-12-28,420462.62473454926,289317.6168537605,37740.557075247045,4087.6585928489044
2022-12-29,436706.42443685106,291792.4964502059,40722.69451970699,4484.429065743945
2022-12-30,437894.5545759133,287449.6211367248,39929.114190767905,4470.588235294117
2023-01-03,443204.3475532613,287449.6211367248,41830.24183096136,4299.884659746252
2023-01-04,443204.3475532613,287164.14789655746,42112.895334530534,4671.280276816609
2023-01-05,434428.20871699054,284249.76427413063,39067.812770158926,4405.997693194926
2023-01-06,459949.6706276584,284249.76427413063,43756.30580227873,5017.301038062284
2023-01-09,466819.47136824194,284249.76427413063,45628.51635564821,5319.492502883506
2023-01-10,475352.1736182915,284249.76427413063,46609.90518450917,5524.79815455594
2023-01-11,480100.59398274997,285838.36495594436,47546.65296694471,5730.103806228374
2023-01-12,482478.58786565944,287293.9978292502,48345.83163638848,5923.8754325259515
2023-01-13,485422.1821832625,285819.5244397096,47976.33694554563,5976.931949250289
2023-01-17,484085.85116241314,284758.70171046077,47563.56188897909,6029.988465974626
2023-01-18,476055.9359921203,278233.20370703144,45922.03190980807,5919.261822376009
2023-01-19,469084.1439222847,272869.8239636451,44631.32639233229,5420.991926182238
2023-01-20,473327.4597123208,272869.8239636451,46582.797114603345,5923.8754325259515
2023-01-23,500858.6845662268,272869.8239636451,52703.16433330755,6814.302191464822
2023-01-24,495997.71887219185,272869.8239636451,50853.428560337,6685.1211072664355
2023-01-25,482158.1178166645,282193.9479929616,50206.64900433915,6710.495963091119
2023-01-26,479378.62866168784,288285.2367849614,51129.098940859796,6948.096885813148
2023-01-27,474175.32445619674,291974.4553470871,49987.40878852484,6906.574394463669
2023-01-30,454484.66994623875,272260.7271628255,45322.46975584654,6366.782006920415
2023-01-31,464477.8451262961,270337.65700641554,46967.18648306352,6708.189158016148
2023-02-01,500331.7648389593,270337.65700641554,53438.19581875351,7760.092272202999
2023-02-02,510848.64903639094,270337.65700641554,56058.81218669792,8276.81660899654
2023-02-03,500584.0348374548,270337.65700641554,51924.85660566545,7794.694348327566
2023-02-06,495754.5836429189,270337.65700641554,48606.9993056181,7418.685121107265
2023-02-07,516933.6626040598,281500.8574043338,52088.58090882928,8083.044982698962
2023-02-08,496218.61841663625,278244.8280162966,48219.725823171335,7607.843137254901
2023-02-09,511153.3510842153,278244.8280162966,47656.51129039151,7644.752018454441
2023-02-10,511153.3510842153,278244.8280162966,46150.46145001132,7266.43598615917
2023-02-13,515742.3905581052,281227.37194104627,46850.381105555716,7607.843137254901
2023-02-14,531422.3977881654,287866.5593485087,48468.81854016223,8002.306805074972
2023-02-15,534302.9452139772,281484.13479327864,48152.39449754567,8083.044982698962
2023-02-16,525876.786637857,273805.24639796873,43954.16001345628,7501.73010380623
2023-02-17,525876.786637857,270386.2827396358,43160.55169602565,7146.48212226067
2023-02-21,505453.60225120356,257616.1046418385,40360.824165960985,6482.1222606689735
2023-02-22,494702.051912383,258219.2073910167,38919.832838118324,6355.24798154556
2023-02-23,526176.9342659626,258219.2073910167,43107.13549700674,6952.710495963091
2023-02-24,526176.9342659626,258219.2073910167,42374.659638038705,6588.235294117646
2023-02-27,526176.9342659626,258219.2073910167,44354.774716383814,6722.029988465974
2023-02-28,524851.5571181772,258593.64494997018,44161.93999486549,6726.643598615917
2023-03-01,521504.04115075665,256447.84899127972,43673.726162921885,6763.552479815456
2023-03-02,507144.49972427177,258339.71017984365,43980.74945962436,6925.028835063437
2023-03-03,514176.06834377523,260917.4475948245,45087.66019969134,7229.52710495963
2023-03-06,497120.2362002774,251245.97072795205,42789.39540967468,6975.778546712802
2023-03-07,498262.1014003258,251897.01139621774,42950.96261501566,6768.166089965398
2023-03-08,512952.1708043627,260601.42920776235,45070.48704157127,7303.344867358707
2023-03-09,490781.75623642065,259509.88174539583,41696.70059188614,6869.66551326413
2023-03-10,497983.9962725452,259509.88174539583,42416.708388886065,6477.50865051903
2023-03-13,507267.08469145175,259509.88174539583,43259.85404672703,6495.963091118801
2023-03-14,513359.5858546671,261414.1750776392,46144.19661491083,7044.982698961938
2023-03-15,512597.0264045425,252910.66053366524,43869.23555919365,6809.688581314879
2023-03-16,535821.8347846313,272164.2792176339,47795.51255335515,7543.25259515571
2023-03-17,526543.4240426483,273916.7250413153,46319.1481565719,7432.525951557094
2023-03-20,530816.4171835044,275557.90290753753,46985.194183319465,7665.51326412918
2023-03-21,519994.83077088505,273150.283490751,46365.17863559089,7690.888119953865
2023-03-22,506979.740349332,263679.6047568148,44426.082578489804,7492.502883506342
2023-03-23,521122.0418851326,271649.18755602837,46884.241969697905,8041.522491349481
2023-03-24,521122.0418851326,267567.3227981403,45876.872264419726,7626.297577854672
2023-03-27,521122.0418851326,267567.3227981403,45876.872264419726,7381.776239907728
2023-03-28,512489.9564090484,267567.3227981403,45876.872264419726,7197.231833910034
2023-03-29,502959.5967278966,272647.4694173704,47114.422161557624,7898.500576701269
2023-03-30,501468.61285248306,279781.81888625026,48612.96363081367,8286.043829296425
2023-03-31,501857.91652423225,285515.10573927604,48665.099343853544,8433.67935409458
2023-04-03,498841.9377743717,281487.4934831443,47692.7627728479,8205.305651672434
2023-04-04,498842.1352397443,281487.4934831443,47692.7627728479,7741.637831603231
2023-04-05,502151.16234806273,281487.4934831443,47692.7627728479,7333.333333333333
2023-04-06,501651.67608006386,281487.4934831443,47617.84582311701,7215.686274509804
2023-04-10,513697.53361165617,299052.36761615716,49230.07145054341,7584.775086505191
2023-04-11,516796.0813177349,304068.9970544522,50055.910174566336,7487.889273356402
2023-04-12,521449.223746735,304068.9970544522,50055.910174566336,7065.743944636678
2023-04-13,521670.8719891087,304068.9970544522,50205.50293457078,7234.140715109573
2023-04-14,515338.9887811567,300397.4381582217,49064.61259197386,7188.004613610149
2023-04-17,510402.55313778366,296381.23149758077,48257.41241703667,7188.004613610149
2023-04-18,504550.04161828983,295943.7386536406,47920.45770643016,7257.208765859285
2023-04-19,494091.5512836222,288724.0128722142,46236.055623366454,7035.755478662054
2023-04-20,498287.2902918274,293371.6248238849,46899.81559415557,7026.528258362169
2023-04-21,496109.97925740696,290347.4935933862,46213.82689131262,6855.824682814302
2023-04-24,496109.97925740696,285903.2461101696,46213.82689131262,6763.552479815456
2023-04-25,499529.1004979566,281940.54902120156,46213.82689131262,6085.351787773933
2023-04-26,496020.8494551923,281940.54902120156,46213.82689131262,6163.783160322952
2023-04-27,499023.04473606736,284556.4269147023,46689.350443612406,6297.577854671281
2023-04-28,506337.86691536964,288954.6380852214,47973.38497915021,6579.008073817762
2023-05-01,507858.44066248985,291862.17123989493,48507.675657112355,6763.552479815456
2023-05-02,494000.25961149926,282489.3185443219,46603.13897591563,6606.689734717416
2023-05-03,476062.39674066455,267104.07682737045,44171.98289224579,6366.782006920415
2023-05-04,465756.1966056198,258756.39263405543,42784.15142828441,6269.896193771627
2023-05-05,481603.2680262899,271560.89520748286,44867.04925990439,6685.1211072664355
2023-05-08,480603.00201607484,270487.475858006,44636.519354891025,6765.859284890427
2023-05-09,466044.29211411404,270487.475858006,42697.862202019554,6431.372549019608
2023-05-10,458990.90832623316,267015.64326128067,41768.43096583607,6602.076124567474
2023-05-11,458990.37301785464,266975.1618611436,41762.098585656495,6491.349480968858
2023-05-12,458990.37301785464,266975.1618611436,41762.098585656495,6459.054209919262
2023-05-15,477150.5486562908,282788.30347047956,44131.40636481694,6985.005767012688
2023-05-16,471295.6376874328,279562.00685926236,43104.33824059255,6936.562860438293
2023-05-17,488732.9038271744,287792.97446381074,45398.24692081195,7427.912341407152
2023-05-18,513307.7814463974,292459.94180672825,49061.03394882496,8161.476355247982
2023-05-19,511835.91647670773,292459.94180672825,48659.10807875656,8018.454440599769
2023-05-22,518851.3570733811,300650.98715645313,49621.80645386759,8094.579008073818
2023-05-23,503363.52106976,285824.37813810847,47011.22409119314,7797.001153402537
2023-05-24,482080.8242280355,267553.7615696572,43843.83657481374,7393.310265282584
2023-05-25,482080.8242280355,302942.10299701977,51477.937610128036,8825.836216839676
2023-05-26,523977.6645695489,302942.10299701977,60582.55969657179,10560.553633217995
2023-05-30,537844.032003936,302942.10299701977,65000.167169850356,10611.30334486736
2023-05-31,537844.032003936,287626.24755969294,62333.183361957046,9748.558246828143
