date,strategy,leg,ticker,action,qty,price,pnl,side,regime,VIX,VVIX,NDX_SPY_RS_20d,SOXL_5d_ret,vix_scale,vvix_scale,ndx_scale,k_final,vvix_gate_active
2010-05-26,yangbyungi,LONG,SOXL,STOP_BUY,19595.621852996388,0.5893325083726643,0.0,,BEAR,35.02000045776367,115.68000030517578,-0.003210884656960178,-0.06333317894688939,0.571102219833528,0.7780082967027205,0.8,0.23104757795382944,True
2010-05-26,yangbyungi,LONG,SOXL,LOC_SELL,4898.905463249097,0.5493921672701836,-197.61643181810086,loser,BEAR,35.02000045776367,115.68000030517578,-0.003210884656960178,-0.06333317894688939,0.571102219833528,0.7780082967027205,0.8,0.23104757795382944,True
2010-05-27,yangbyungi,LONG,SOXL,MOO_SELL,14696.716389747291,0.5920368522703648,33.668187629129534,,BEAR,29.68000030517578,107.63999938964844,-0.005053134892401445,0.1750149481599912,0.673854440510645,1.0,0.8,0.35040430906553544,False
2010-05-27,yangbyungi,LONG,SOXL,STOP_BUY,29068.711785589472,0.6015186230684816,0.0,,BEAR,29.68000030517578,107.63999938964844,-0.005053134892401445,0.1750149481599912,0.673854440510645,1.0,0.8,0.35040430906553544,False
2010-05-28,yangbyungi,LONG,SOXL,MOO_SELL,29068.711785589472,0.6403466877639294,1116.047023145209,,NEUTRAL,32.06999969482422,110.12999725341797,0.005820347965202366,0.049926169873238946,0.6236358026292032,1.0,1.0,0.40536327170898206,False
2010-06-01,yangbyungi,LONG,SOXL,STOP_BUY,30342.360000589382,0.6082889692568778,0.0,,BEAR,35.540000915527344,109.91999816894531,0.010936306433583454,0.03979037389125084,0.56274618696653,1.0,1.0,0.3657850215282445,False
2010-06-01,yangbyungi,LONG,SOXL,LOC_SELL,7585.590000147346,0.5615521075129509,-357.63254825379863,loser,BEAR,35.540000915527344,109.91999816894531,0.010936306433583454,0.03979037389125084,0.56274618696653,1.0,1.0,0.3657850215282445,False
2010-06-02,yangbyungi,LONG,SOXL,MOO_SELL,22756.770000442037,0.5815420884490013,-618.1494638759414,,BEAR,30.170000076293945,98.0199966430664,0.01681552899832628,0.12548962113238682,0.6629101739948282,1.0,1.0,0.43089161309663837,False
2010-06-02,yangbyungi,LONG,SOXL,STOP_BUY,36441.958834357574,0.5908557802757619,0.0,,BEAR,30.170000076293945,98.0199966430664,0.01681552899832628,0.12548962113238682,0.6629101739948282,1.0,1.0,0.43089161309663837,False
2010-06-03,yangbyungi,LONG,SOXL,MOO_SELL,36441.958834357574,0.6326835162043571,1508.6787718081505,,BEAR,29.459999084472656,95.61000061035156,0.02145785497594166,0.1746512262898181,0.6788866470312046,1.0,1.0,0.441276320570283,False
2010-06-03,yangbyungi,LONG,SOXL,STOP_BUY,34821.19183514183,0.642816263963878,0.0,,BEAR,29.459999084472656,95.61000061035156,0.02145785497594166,0.1746512262898181,0.6788866470312046,1.0,1.0,0.441276320570283,False
2010-06-04,yangbyungi,LONG,SOXL,MOO_SELL,34821.19183514183,0.6286855081021786,-507.54608312913115,,NEUTRAL,35.47999954223633,103.30999755859375,0.022839604086941856,-0.11315690036247483,0.563697865220981,0.871164477077402,1.0,0.31919781139017445,True
2010-06-09,yangbyungi,LONG,SOXL,STOP_BUY,30422.548616788703,0.5148623320381343,0.0,,BEAR,33.72999954223633,111.7699966430664,0.0012848378685668127,-0.222191543893978,0.5929439748422238,0.8052250398415226,1.0,0.3103446682479783,True
2010-06-09,yangbyungi,LONG,SOXL,LOC_SELL,7605.637154197176,0.48342515273392206,-241.75719327393836,loser,BEAR,33.72999954223633,111.7699966430664,0.0012848378685668127,-0.222191543893978,0.5929439748422238,0.8052250398415226,1.0,0.3103446682479783,True
2010-06-10,yangbyungi,LONG,SOXL,MOO_SELL,22816.911462591528,0.5090783479809762,-140.14975947684616,,BEAR,30.56999969482422,108.61000061035156,-0.003202150585572494,-0.16856061322899296,0.654236185791856,0.828652973890345,0.8,0.2819100757112109,True
2010-06-10,yangbyungi,LONG,SOXL,STOP_BUY,27404.5326605832,0.5172314962103962,0.0,,BEAR,30.56999969482422,108.61000061035156,-0.003202150585572494,-0.16856061322899296,0.654236185791856,0.828652973890345,0.8,0.2819100757112109,True
2010-06-11,yangbyungi,LONG,SOXL,MOO_SELL,27404.5326605832,0.5177410066723824,4.035867881088052,,BEAR,28.790000915527344,103.69000244140625,0.004059762993302574,-0.003265341987002568,0.6946856326500975,0.8679718186992784,1.0,0.3919289087971166,True
2010-06-11,yangbyungi,LONG,SOXL,STOP_BUY,37463.52049595601,0.5260328917792438,0.0,,BEAR,28.790000915527344,103.69000244140625,0.004059762993302574,-0.003265341987002568,0.6946856326500975,0.8679718186992784,1.0,0.3919289087971166,True
2010-06-14,yangbyungi,LONG,SOXL,MOO_SELL,37463.52049595601,0.586539583683014,2252.205383671182,,NEUTRAL,28.579999923706055,99.91999816894531,0.006393170608861354,0.14328657613848161,0.6997900648491863,1.0,1.0,0.4548635421519711,False
2010-06-14,longbyungi,LONG,SOXL,STOP_BUY,78477.16708362012,0.5959333129334449,0.0,,NEUTRAL,28.579999923706055,99.91999816894531,0.006393170608861354,0.14328657613848161,0.6997900648491863,1.0,1.0,0.4548635421519711,False
2010-06-15,longbyungi,LONG,SOXL,MOO_SELL,78477.16708362012,0.5830413489341736,-1044.107719841195,,NEUTRAL,25.8700008392334,99.0,0.007865754669410752,0.34853088740507343,0.7730962254036269,1.0,1.0,0.5025125465123574,False
2010-06-15,longbyungi,LONG,SOXL,STOP_BUY,86332.78766906347,0.5923790521788596,0.0,,NEUTRAL,25.8700008392334,99.0,0.007865754669410752,0.34853088740507343,0.7730962254036269,1.0,1.0,0.5025125465123574,False
2010-06-16,longbyungi,LONG,SOXL,MOO_SELL,86332.78766906347,0.651007307946682,5023.9700028942025,,NEUTRAL,25.920000076293945,93.66999816894531,0.013639132666618092,0.39489983807552465,0.7716049360004327,1.0,1.0,0.5015432084002812,False
2010-06-16,longbyungi,LONG,SOXL,STOP_BUY,80978.56877589301,0.6614335205349325,0.0,,NEUTRAL,25.920000076293945,93.66999816894531,0.013639132666618092,0.39489983807552465,0.7716049360004327,1.0,1.0,0.5015432084002812,False
2010-06-17,longbyungi,LONG,SOXL,MOO_SELL,80978.56877589301,0.6876560233533383,2085.224178811208,,NEUTRAL,25.049999237060547,89.6500015258789,0.016416797628179713,0.24868076756916047,0.7984032179294737,1.0,1.0,0.5189620916541579,False
2010-06-21,longbyungi,LONG,SOXL,STOP,80528.87133630659,0.6496137087417806,-4615.592806136221,,NEUTRAL,24.8799991607666,96.01000213623047,0.018615234414856907,0.13613846748887992,0.803858548015472,1.0,1.0,0.5225080562100568,False
2010-06-22,longbyungi,LONG,SOXL,STOP,67075.30643075261,0.608214579472692,-3599.483492048479,,NEUTRAL,27.049999237060547,101.6500015258789,0.01836465241002916,-0.07738537032397974,0.7393715550497497,0.8853910344220413,1.0,0.42551141486602523,True
2010-06-23,yangbyungi,LONG,SOXL,STOP_BUY,42160.505471962104,0.629614654842317,0.0,,BEAR,26.90999984741211,98.93000030517578,0.01902532273437796,-0.08201671626748364,0.7432181387367555,0.9097341526571431,1.0,0.43948510039401584,True
2010-06-23,yangbyungi,LONG,SOXL,LOC_SELL,10540.126367990526,0.6190233622789383,-116.2398428892875,loser,BEAR,26.90999984741211,98.93000030517578,0.01902532273437796,-0.08201671626748364,0.7432181387367555,0.9097341526571431,1.0,0.43948510039401584,True
2010-06-24,yangbyungi,LONG,SOXL,MOO_SELL,31620.37910397158,0.6081957538127899,-690.9727825772752,,BEAR,29.739999771118164,103.69000244140625,0.024396208624131166,-0.1566385881535315,0.6724949614634123,0.8679718186992784,1.0,0.37940933859887443,True
2010-06-28,yangbyungi,LONG,SOXL,STOP_BUY,35680.90383100153,0.5702074743242561,0.0,,BEAR,29.0,99.01000213623047,0.008112100714813053,-0.1146834438708465,0.6896551724137931,0.9089990713884304,1.0,0.4074823423465378,True
2010-06-29,yangbyungi,LONG,SOXL,MOO_SELL,35680.90383100153,0.544394672036171,-934.9436202477627,,BEAR,34.130001068115234,104.0,-0.008053907352345457,-0.19272476799087024,0.5859947077084713,0.8653846153846154,0.8,0.2636976184688121,True
2010-06-30,yangbyungi,LONG,SOXL,STOP_BUY,25178.551799782468,0.5062304780969022,0.0,,BEAR,34.540000915527344,105.16000366210938,-0.010988833131378217,-0.23842751834239206,0.5790387802511339,0.8558386921436393,0.8,0.2576931720431009,True
2010-06-30,yangbyungi,LONG,SOXL,LOC_SELL,6294.637949945617,0.4714311582148075,-221.20302867547753,loser,BEAR,34.540000915527344,105.16000366210938,-0.010988833131378217,-0.23842751834239206,0.5790387802511339,0.8558386921436393,0.8,0.2576931720431009,True
2010-07-01,yangbyungi,LONG,SOXL,MOO_SELL,18883.913849836852,0.4747624940425158,-600.7224452816863,,BEAR,32.86000061035156,100.69000244140625,-0.014278870672899346,-0.1624405332622576,0.6086427154143021,0.8938325336954183,0.8,0.28289282342569305,True
2010-07-01,yangbyungi,LONG,SOXL,STOP_BUY,28767.303024360568,0.48236605644710356,0.0,,BEAR,32.86000061035156,100.69000244140625,-0.014278870672899346,-0.1624405332622576,0.6086427154143021,0.8938325336954183,0.8,0.28289282342569305,True
2010-07-01,yangbyungi,LONG,SOXL,LOC_SELL,7191.825756090142,0.47326326334476476,-67.87115373013376,loser,BEAR,32.86000061035156,100.69000244140625,-0.014278870672899346,-0.1624405332622576,0.6086427154143021,0.8938325336954183,0.8,0.28289282342569305,True
2010-07-02,yangbyungi,LONG,SOXL,MOO_SELL,21575.477268270428,0.47426275047659877,-182.05659684174861,,BEAR,30.1200008392334,97.19000244140625,-0.013956893465483566,-0.1754332911949924,0.6640106056686628,0.9260211723346653,0.8,0.31974169734205204,True
2010-07-06,yangbyungi,LONG,SOXL,STOP_BUY,31445.87698964312,0.5033535667117685,0.0,,BEAR,29.649999618530273,97.58000183105469,-0.010732877155619436,-0.1864653922379229,0.6745362650021978,0.9223201302642079,0.8,0.3235119554184749,True
2010-07-06,yangbyungi,LONG,SOXL,LOC_SELL,7861.46924741078,0.4665995789170265,-291.6091846571021,loser,BEAR,29.649999618530273,97.58000183105469,-0.010732877155619436,-0.1864653922379229,0.6745362650021978,0.9223201302642079,0.8,0.3235119554184749,True
2010-07-07,yangbyungi,LONG,SOXL,MOO_SELL,23584.40774223234,0.46676650762557986,-870.8920171650534,,BEAR,26.84000015258789,92.13999938964844,0.0014601803367144672,0.08977794078521151,0.7451564786251171,1.0,1.0,0.48435171110632613,False
2010-07-07,yangbyungi,LONG,SOXL,STOP_BUY,49376.33529154134,0.4742420102477073,0.0,,BEAR,26.84000015258789,92.13999938964844,0.0014601803367144672,0.08977794078521151,0.7451564786251171,1.0,1.0,0.48435171110632613,False
