Date,Open,High,Low,Close,Adj Close,Volume
2008-03-17,0.45052099227905273,0.48520800471305847,0.45052099227905273,0.4760420024394989,0.4351847171783447,10992000
2008-03-18,0.4902079999446869,0.5142710208892822,0.4833329916000366,0.5080209970474243,0.46441903710365295,10828800
2008-03-19,0.5095829963684082,0.5143749713897705,0.47468799352645874,0.47468799352645874,0.4339468777179718,7747200
2008-03-20,0.48020800948143005,0.4941670000553131,0.4709379971027374,0.4941670000553131,0.4517541229724884,6182400
2008-03-24,0.5040630102157593,0.5322920083999634,0.5040630102157593,0.5221880078315735,0.4773702621459961,14092800
2008-03-25,0.5141670107841492,0.5341669917106628,0.5141670107841492,0.5252079963684082,0.481542706489563,14592000
2008-03-26,0.5248960256576538,0.5248960256576538,0.5,0.5129169821739197,0.4702736437320709,9033600
2008-03-27,0.5109379887580872,0.5415629744529724,0.48593801259994507,0.48958298563957214,0.4488794803619385,9974400
2008-03-28,0.4902079999446869,0.5001040101051331,0.47291699051856995,0.47364598512649536,0.43426764011383057,5856000
2008-03-31,0.47135400772094727,0.4906249940395355,0.46875,0.48479199409484863,0.44448691606521606,11750400
2008-04-01,0.4975000023841858,0.524167001247406,0.4975000023841858,0.5215629935264587,0.47820067405700684,15081600
2008-04-02,0.5265629887580872,0.5416669845581055,0.5189579725265503,0.5265629887580872,0.4827851951122284,13660800
2008-04-03,0.515625,0.5472919940948486,0.511771023273468,0.5403130054473877,0.4953918159008026,15734400
2008-04-04,0.5456249713897705,0.5514580011367798,0.5266669988632202,0.5413540005683899,0.49634653329849243,11136000
2008-04-07,0.5458329916000366,0.5540630221366882,0.5292710065841675,0.5335419774055481,0.4891837537288666,11145600
2008-04-08,0.5239580273628235,0.5305209755897522,0.5072919726371765,0.508437991142273,0.4661669433116913,10329600
2008-04-09,0.5177080035209656,0.5218750238418579,0.504688024520874,0.5204169750213623,0.4771500825881958,5395200
2008-04-10,0.5141670107841492,0.557083010673523,0.5141670107841492,0.5455210208892822,0.5001670718193054,19161600
2008-04-11,0.5416669845581055,0.5416669845581055,0.503125011920929,0.5122920274734497,0.4697006046772003,14851200
2008-04-14,0.5069789886474609,0.5069789886474609,0.48447901010513306,0.4861460030078888,0.44572821259498596,14553600
2008-04-15,0.4916670024394989,0.49177101254463196,0.4749999940395355,0.49156299233436584,0.4506947994232178,12384000
2008-04-16,0.5247920155525208,0.539687991142273,0.5202080011367798,0.538332998752594,0.49357661604881287,19680000
2008-04-17,0.5415629744529724,0.5415629744529724,0.5174999833106995,0.5278130173683167,0.4839312732219696,12268800
2008-04-18,0.557083010673523,0.5583329796791077,0.5373960137367249,0.5498960018157959,0.5041781663894653,12787200
2008-04-21,0.5406249761581421,0.5605210065841675,0.5406249761581421,0.5605210065841675,0.5139198303222656,6393600
2008-04-22,0.5610420107841492,0.5610420107841492,0.5196880102157593,0.5315629839897156,0.4873693883419037,9110400
2008-04-23,0.5404170155525208,0.5672919750213623,0.5367709994316101,0.5565630197525024,0.5102909207344055,10963200
2008-04-24,0.5648959875106812,0.5849999785423279,0.5460420250892639,0.5707290172576904,0.5232791900634766,28886400
2008-04-25,0.5795829892158508,0.5795829892158508,0.5456249713897705,0.5713539719581604,0.5238521695137024,13372800
2008-04-28,0.5767710208892822,0.5767710208892822,0.5573959946632385,0.5638539791107178,0.5169755816459656,5097600
2008-04-29,0.5604169964790344,0.5735419988632202,0.5603129863739014,0.567812979221344,0.5206054449081421,14112000
2008-04-30,0.5776039958000183,0.5776039958000183,0.5442709922790527,0.550104022026062,0.5043689012527466,7987200
2008-05-01,0.5532289743423462,0.5935419797897339,0.5364580154418945,0.5890629887580872,0.5400888323783875,40166400
2008-05-02,0.6053130030632019,0.6226040124893188,0.5771880149841309,0.6051040291786194,0.5547962188720703,54422400
2008-05-05,0.6015629768371582,0.6015629768371582,0.5790629982948303,0.5844789743423462,0.5358861088752747,8371200
2008-05-06,0.5791670083999634,0.6041669845581055,0.5693749785423279,0.600832998752594,0.5508804321289062,14995200
2008-05-07,0.5945829749107361,0.614687979221344,0.583437979221344,0.583437979221344,0.5349318385124207,15072000
2008-05-08,0.583437979221344,0.602187991142273,0.5810419917106628,0.5933330059051514,0.5440037846565247,7670400
2008-05-09,0.5859379768371582,0.6026039719581604,0.5757290124893188,0.5928130149841309,0.5435270071029663,5116800
2008-05-12,0.5917710065841675,0.6091669797897339,0.5888540148735046,0.6073960065841675,0.556897759437561,8764800
2008-05-13,0.6177080273628235,0.6192709803581238,0.6066669821739197,0.6167709827423096,0.5654931664466858,7420800
2008-05-14,0.6187499761581421,0.6473960280418396,0.6104170083999634,0.6271880269050598,0.5750442743301392,14630400
2008-05-15,0.6323959827423096,0.6665629744529724,0.628125011920929,0.6625000238418579,0.6074203252792358,9820800
2008-05-16,0.6706249713897705,0.6715630292892456,0.6454169750213623,0.6715630292892456,0.615729808807373,11760000
2008-05-19,0.6854169964790344,0.6920830011367798,0.6581249833106995,0.6682289838790894,0.6126729249954224,25632000
2008-05-20,0.6706249713897705,0.6706249713897705,0.6213539838790894,0.6354169845581055,0.5825892090797424,18902400
2008-05-21,0.6287500262260437,0.6358330249786377,0.606145977973938,0.6116669774055481,0.5608137249946594,16377600
2008-05-22,0.6109380125999451,0.6265630125999451,0.6029170155525208,0.6159380078315735,0.5647296905517578,10876800
2008-05-23,0.6104170083999634,0.614063024520874,0.5874999761581421,0.6047919988632202,0.5545101761817932,12412800
2008-05-27,0.6000000238418579,0.6215630173683167,0.5912500023841858,0.6194790005683899,0.5679759383201599,6988800
2008-05-28,0.6273959875106812,0.6273959875106812,0.605417013168335,0.6192709803581238,0.5677852034568787,10992000
2008-05-29,0.6266670227050781,0.6266670227050781,0.6050000190734863,0.6109380125999451,0.5601451396942139,7776000
2008-05-30,0.625,0.6385419964790344,0.6235420107841492,0.6291670203208923,0.5768586993217468,9292800
2008-06-02,0.635208010673523,0.6394789814949036,0.602292001247406,0.6177080273628235,0.5663524866104126,8140800
2008-06-03,0.617812991142273,0.6267709732055664,0.5947920083999634,0.6038540005683899,0.5536502003669739,9715200
2008-06-04,0.6066669821739197,0.6302080154418945,0.5979170203208923,0.6214579939842224,0.5697906017303467,11376000
2008-06-05,0.625,0.6457290053367615,0.6226040124893188,0.6457290053367615,0.5920436978340149,14208000
2008-06-06,0.6457290053367615,0.6457290053367615,0.6011459827423096,0.6029170155525208,0.5527909398078918,12451200
2008-06-09,0.5988540053367615,0.6057289838790894,0.5689579844474792,0.5926039814949036,0.5433353781700134,17683200
2008-06-10,0.5789579749107361,0.5833330154418945,0.5638539791107178,0.5729169845581055,0.5252851247787476,34147200
2008-06-11,0.5729169845581055,0.5730209946632385,0.5356249809265137,0.536666989326477,0.492048978805542,76713600
2008-06-12,0.5443750023841858,0.565729022026062,0.5377079844474792,0.5425000190734863,0.4973970055580139,14563200
2008-06-13,0.5417709946632385,0.5765630006790161,0.5417709946632385,0.5723959803581238,0.5248075723648071,11971200
2008-06-16,0.5724999904632568,0.596875011920929,0.5724999904632568,0.5893750190734863,0.5403749942779541,13248000
2008-06-17,0.6003130078315735,0.6003130078315735,0.5744789838790894,0.5744789838790894,0.5267176032066345,7036800
2008-06-18,0.5729169845581055,0.5729169845581055,0.5488539934158325,0.5544790029525757,0.5083801746368408,9907200
2008-06-19,0.5511459708213806,0.5910419821739197,0.5477079749107361,0.5818750262260437,0.5334985256195068,9945600
2008-06-20,0.570937991142273,0.578125,0.5510420203208923,0.578125,0.5300601720809937,39494400
2008-06-23,0.5738540291786194,0.5738540291786194,0.5465630292892456,0.5491669774055481,0.5035099387168884,11558400
2008-06-24,0.5466669797897339,0.5688539743423462,0.5388540029525757,0.550832986831665,0.5063438415527344,11520000
2008-06-25,0.5614579916000366,0.582082986831665,0.5614579916000366,0.567812979221344,0.5219522714614868,16156800
2008-06-26,0.5532289743423462,0.5532289743423462,0.5130209922790527,0.5167710185050964,0.47503289580345154,17596800
2008-06-27,0.5135419964790344,0.5192710161209106,0.4950000047683716,0.5096880197525024,0.46852198243141174,23193600
2008-06-30,0.505312979221344,0.525833010673523,0.5015630125999451,0.5028129816055298,0.4622022807598114,9360000
2008-07-01,0.48822900652885437,0.504688024520874,0.4755209982395172,0.5001040101051331,0.45971202850341797,23059200
2008-07-02,0.5051040053367615,0.552291989326477,0.47062501311302185,0.4738540053367615,0.4355822503566742,21936000
2008-07-03,0.4760420024394989,0.4760420024394989,0.43916699290275574,0.4476040005683899,0.4114522337913513,19353600
2008-07-07,0.4561460018157959,0.4803130030632019,0.44395801424980164,0.460207998752594,0.4230383634567261,24816000
2008-07-08,0.453125,0.4689579904079437,0.44791701436042786,0.4646880030632019,0.4271564483642578,17510400
2008-07-09,0.46458300948143005,0.46458300948143005,0.42500001192092896,0.4259380102157593,0.391536146402359,26236800
2008-07-10,0.41927099227905273,0.4468750059604645,0.41666701436042786,0.44468799233436584,0.4087718427181244,28924800
2008-07-11,0.44697898626327515,0.4571880102157593,0.42093798518180847,0.4433329999446869,0.40752631425857544,20505600
2008-07-14,0.4571880102157593,0.457396000623703,0.42833301424980164,0.4352079927921295,0.40005749464035034,29846400
2008-07-15,0.4284380078315735,0.45833298563957214,0.4188539981842041,0.44114598631858826,0.4055158495903015,25180800
2008-07-16,0.4586459994316101,0.4680210053920746,0.434688001871109,0.46229198575019836,0.42495405673980713,24009600
2008-07-17,0.4662500023841858,0.4989579916000366,0.46156299114227295,0.4898959994316101,0.4503284990787506,27465600
2008-07-18,0.48468801379203796,0.49010398983955383,0.46687498688697815,0.48822900652885437,0.4487960636615753,14668800
2008-07-21,0.5057290196418762,0.5057290196418762,0.47718799114227295,0.48249998688697815,0.44352987408638,10425600
2008-07-22,0.45833298563957214,0.45875000953674316,0.43916699290275574,0.45708298683166504,0.4201657772064209,49612800
2008-07-23,0.4584380090236664,0.4735420048236847,0.4526039958000183,0.46135398745536804,0.42409181594848633,19756800
2008-07-24,0.4536460041999817,0.4536460041999817,0.4266670048236847,0.4284380078315735,0.39383432269096375,25440000
2008-07-25,0.43614599108695984,0.4380210041999817,0.42093798518180847,0.43614599108695984,0.40091973543167114,19584000
2008-07-28,0.4277079999446869,0.4384379982948303,0.4220829904079437,0.42427098751068115,0.39000383019447327,12355200
2008-07-29,0.4327079951763153,0.44739601016044617,0.42854198813438416,0.446042001247406,0.4100164771080017,22320000
2008-07-30,0.4662500023841858,0.4662500023841858,0.4399999976158142,0.4513539969921112,0.41489943861961365,14841600
2008-07-31,0.46177101135253906,0.4671880006790161,0.44291698932647705,0.44791701436042786,0.4117400646209717,24220800
2008-08-01,0.44541698694229126,0.4515630006790161,0.43385401368141174,0.4447920024394989,0.40886735916137695,9811200
2008-08-04,0.4420830011367798,0.4566670060157776,0.4420830011367798,0.4566670060157776,0.41978323459625244,12643200
2008-08-05,0.464478999376297,0.46875,0.4485419988632202,0.4667710065841675,0.42907121777534485,20448000
2008-08-06,0.4606249928474426,0.47864601016044617,0.4513539969921112,0.46864598989486694,0.43079474568367004,20102400
2008-08-07,0.47291699051856995,0.5072919726371765,0.46562498807907104,0.4909380078315735,0.451286256313324,41577600
2008-08-08,0.4871880114078522,0.5105209946632385,0.4863539934158325,0.5083330273628235,0.467276394367218,27513600
2008-08-11,0.5104169845581055,0.5370830297470093,0.5,0.5242710113525391,0.48192715644836426,27888000
2008-08-12,0.5160419940948486,0.5284379720687866,0.5160419940948486,0.5248960256576538,0.48250168561935425,20476800
2008-08-13,0.5287500023841858,0.5364580154418945,0.5143749713897705,0.524167001247406,0.48183155059814453,22704000
2008-08-14,0.5362499952316284,0.5364580154418945,0.5139579772949219,0.5330209732055664,0.48997047543525696,15580800
2008-08-15,0.5463539958000183,0.5463539958000183,0.5270829796791077,0.5338540077209473,0.4907360076904297,12364800
2008-08-18,0.5318750143051147,0.5379170179367065,0.5091670155525208,0.5145829916000366,0.473021537065506,17971200
2008-08-19,0.5119789838790894,0.5132290124893188,0.49781298637390137,0.5082290172576904,0.4671808183193207,12566400
2008-08-20,0.5020830035209656,0.5083330273628235,0.4898959994316101,0.4979169964790344,0.4577016532421112,19507200
2008-08-21,0.49177101254463196,0.4946880042552948,0.47416698932647705,0.4909380078315735,0.451286256313324,16828800
2008-08-22,0.5007290244102478,0.5062500238418579,0.4934380054473877,0.5045830011367798,0.46382927894592285,20160000
2008-08-25,0.49552100896835327,0.5082290172576904,0.4845829904079437,0.4845829904079437,0.4454445540904999,16665600
2008-08-26,0.48270800709724426,0.48427098989486694,0.4719789922237396,0.48093798756599426,0.44209396839141846,10915200
2008-08-27,0.47770801186561584,0.4979169964790344,0.47770801186561584,0.4907290041446686,0.4510941803455353,10195200
2008-08-28,0.48958298563957214,0.5013539791107178,0.48958298563957214,0.4906249940395355,0.4509986937046051,7305600
2008-08-29,0.4884380102157593,0.49010398983955383,0.4715630114078522,0.4770829975605011,0.4385504126548767,8534400
2008-09-02,0.49885401129722595,0.5005210041999817,0.45729199051856995,0.461667001247406,0.42437943816185,24681600
2008-09-03,0.45249998569488525,0.4584380090236664,0.4181250035762787,0.4229170083999634,0.3887591063976288,46377600
2008-09-04,0.43333300948143005,0.43333300948143005,0.3870829939842224,0.3893750011920929,0.35792621970176697,46300800
2008-09-05,0.3801040053367615,0.40239599347114563,0.3734380006790161,0.3966670036315918,0.36462944746017456,39062400
2008-09-08,0.4188539981842041,0.41927099227905273,0.38197898864746094,0.397707998752594,0.36558619141578674,38016000
2008-09-09,0.4060420095920563,0.4060420095920563,0.3631249964237213,0.36760398745536804,0.3379136919975281,34992000
2008-09-10,0.3770830035209656,0.3795830011367798,0.36510398983955383,0.36927101016044617,0.33944594860076904,23318400
2008-09-11,0.3595829904079437,0.3716669976711273,0.3520829975605011,0.36906298995018005,0.33925485610961914,31430400
2008-09-12,0.36458298563957214,0.37104201316833496,0.3517709970474243,0.37062498927116394,0.3406907021999359,39734400
2008-09-15,0.35416701436042786,0.3669790029525757,0.34187498688697815,0.3444789946079254,0.3166563808917999,60057600
2008-09-16,0.3356249928474426,0.35677099227905273,0.32291701436042786,0.34739598631858826,0.31933778524398804,49968000
2008-09-17,0.3412500023841858,0.3613539934158325,0.3260419964790344,0.3270829916000366,0.30066537857055664,52444800
2008-09-18,0.3386459946632385,0.3631249964237213,0.3112500011920929,0.3556250035762787,0.32690224051475525,69907200
2008-09-19,0.37635400891304016,0.414792001247406,0.3604170083999634,0.37114599347114563,0.3411696255207062,35289600
2008-09-22,0.3671880066394806,0.3671880066394806,0.3356249928474426,0.34031298756599426,0.312826931476593,21196800
2008-09-23,0.34375,0.34895798563957214,0.3263539969921112,0.33333298563957214,0.3064107298851013,22291200
2008-09-24,0.34364598989486694,0.3447920083999634,0.33000001311302185,0.33500000834465027,0.3085121810436249,28876800
2008-09-25,0.33833301067352295,0.3505209982395172,0.33104199171066284,0.3402079939842224,0.313308447599411,31084800
2008-09-26,0.3273960053920746,0.3472920060157776,0.32520800828933716,0.3472920060157776,0.31983232498168945,16819200
2008-09-29,0.34083300828933716,0.34083300828933716,0.28083300590515137,0.29093798995018005,0.267934113740921,48182400
2008-09-30,0.30208298563957214,0.3176040053367615,0.2872920036315918,0.3105210065841675,0.28596872091293335,25699200
2008-10-01,0.30729201436042786,0.31520798802375793,0.2979170083999634,0.30989599227905273,0.28539302945137024,16185600
2008-10-02,0.30458301305770874,0.30458301305770874,0.27083298563957214,0.27583301067352295,0.2540234923362732,24652800
2008-10-03,0.28645798563957214,0.2935419976711273,0.2653129994869232,0.26750001311302185,0.2463492751121521,23443200
2008-10-06,0.25645801424980164,0.2580209970474243,0.22416700422763824,0.25312501192092896,0.2331109493970871,35260800
2008-10-07,0.2524999976158142,0.2597920000553131,0.21875,0.21875,0.20145384967327118,18048000
2008-10-08,0.20770800113677979,0.23947900533676147,0.20770800113677979,0.21989600360393524,0.20250926911830902,40704000
2008-10-09,0.23270800709724426,0.23874999582767487,0.20354199409484863,0.20802100002765656,0.19157321751117706,29932800
2008-10-10,0.19385400414466858,0.22739599645137787,0.17656299471855164,0.19791699945926666,0.18226811289787292,76435200
2008-10-13,0.22395800054073334,0.2404170036315918,0.21229200065135956,0.23958300054073334,0.2206396907567978,46022400
2008-10-14,0.25666698813438416,0.2583329975605011,0.2119790017604828,0.21406300365924835,0.1971375048160553,55968000
2008-10-15,0.20416699349880219,0.22145800292491913,0.1821880042552948,0.18281300365924835,0.16835837066173553,43507200
2008-10-16,0.19854199886322021,0.2043749988079071,0.16687500476837158,0.20125000178813934,0.18533754348754883,57456000
2008-10-17,0.20145800709724426,0.2121880054473877,0.18895800411701202,0.19562500715255737,0.18015727400779724,28540800
2008-10-20,0.2066670060157776,0.2066670060157776,0.1970829963684082,0.20604200661182404,0.18975068628787994,24249600
2008-10-21,0.19291700422763824,0.19979199767112732,0.1862500011920929,0.18729199469089508,0.1724831759929657,25296000
2008-10-22,0.1821880042552948,0.18729199469089508,0.1592710018157959,0.17125000059604645,0.15770959854125977,38332800
2008-10-23,0.17104199528694153,0.17520800232887268,0.15114599466323853,0.16447900235652924,0.1514739841222763,38582400
2008-10-24,0.14156299829483032,0.17125000059604645,0.140625,0.16072900593280792,0.14802050590515137,30787200
2008-10-27,0.163332998752594,0.17479200661182404,0.1532289981842041,0.16020800173282623,0.1475406438112259,51456000
2008-10-28,0.17145800590515137,0.19208300113677979,0.15989600121974945,0.19093799591064453,0.17584088444709778,48681600
2008-10-29,0.18718799948692322,0.19249999523162842,0.1771879941225052,0.178957998752594,0.16480815410614014,47184000
2008-10-30,0.19208300113677979,0.203125,0.17406299710273743,0.19979199767112732,0.1839948147535324,54691200
2008-10-31,0.19697900116443634,0.21302099525928497,0.18437500298023224,0.20645800232887268,0.19013381004333496,45724800
2008-11-03,0.21250000596046448,0.21375000476837158,0.20052100718021393,0.20197899639606476,0.18600891530513763,20697600
2008-11-04,0.211667001247406,0.2192710041999817,0.20697900652885437,0.21666699647903442,0.1995355784893036,44937600
2008-11-05,0.20885400474071503,0.21333299577236176,0.19166700541973114,0.19260400533676147,0.1773751825094223,28387200
2008-11-06,0.1875,0.1875,0.1620829999446869,0.16416700184345245,0.15118665993213654,39782400
2008-11-07,0.16468800604343414,0.17552100121974945,0.16468800604343414,0.1743749976158142,0.16058751940727234,36566400
2008-11-10,0.183228999376297,0.183228999376297,0.16062499582767487,0.16416700184345245,0.15118665993213654,41788800
2008-11-11,0.16062499582767487,0.163332998752594,0.15000000596046448,0.15645800530910492,0.14408715069293976,27052800
2008-11-12,0.15239599347114563,0.15489600598812103,0.14166699349880219,0.14249999821186066,0.13123281300067902,28608000
2008-11-13,0.14322899281978607,0.1617709994316101,0.12770800292491913,0.1617709994316101,0.14898008108139038,69321600
2008-11-14,0.15625,0.15625,0.13729199767112732,0.13947899639606476,0.1284506469964981,63436800
2008-11-17,0.13135400414466858,0.140625,0.13135400414466858,0.1317709982395172,0.12135214358568192,29337600
2008-11-18,0.13302099704742432,0.13750000298023224,0.11916700005531311,0.12760399281978607,0.11751460283994675,55017600
2008-11-19,0.12760399281978607,0.12999999523162842,0.11093799769878387,0.11177100241184235,0.10293349623680115,38217600
2008-11-20,0.1076039969921112,0.12031300365924835,0.10218799859285355,0.109375,0.10072692483663559,52358400
2008-11-21,0.11458300054073334,0.11458300054073334,0.09833300113677979,0.11375000327825546,0.10475602000951767,51926400
2008-11-24,0.1202080026268959,0.129271000623703,0.11635400354862213,0.12635399401187897,0.11636343598365784,58339200
2008-11-25,0.12999999523162842,0.13020800054073334,0.11822900176048279,0.12250000238418579,0.11281418800354004,34713600
2008-11-26,0.11572899669408798,0.1390630006790161,0.11322899907827377,0.1381250023841858,0.1272037774324417,83174400
2008-11-28,0.1381250023841858,0.140625,0.133542001247406,0.13593800365924835,0.12518969178199768,20649600
2008-12-01,0.12739600241184235,0.12833300232887268,0.1141669973731041,0.11427100002765656,0.10523585230112076,29904000
2008-12-02,0.11958300322294235,0.1219789981842041,0.11135400086641312,0.120728999376297,0.11118319630622864,35059200
2008-12-03,0.11458300054073334,0.13218800723552704,0.11458300054073334,0.1317709982395172,0.12135214358568192,32044800
2008-12-04,0.12781299650669098,0.13124999403953552,0.11458300054073334,0.117917001247406,0.10859354585409164,27312000
2008-12-05,0.11458300054073334,0.1255210041999817,0.10708300024271011,0.12437500059604645,0.11454088985919952,44784000
2008-12-08,0.1345829963684082,0.1345829963684082,0.12708300352096558,0.12895800173282623,0.11876153945922852,35865600
2008-12-09,0.12291699647903442,0.1504170000553131,0.12166699767112732,0.14072899520397186,0.12960182130336761,144076800
2008-12-10,0.14510400593280792,0.1544789969921112,0.1368750035762787,0.14447900652885437,0.13305534422397614,59424000
2008-12-11,0.14072899520397186,0.14989599585533142,0.13614599406719208,0.13822899758815765,0.127299502491951,36048000
2008-12-12,0.1305209994316101,0.1521880030632019,0.1305209994316101,0.15083299577236176,0.13890694081783295,50832000
2008-12-15,0.15552100539207458,0.15552100539207458,0.140625,0.1473959982395172,0.13574165105819702,34924800
2008-12-16,0.16427099704742432,0.164792001247406,0.14760400354862213,0.16427099704742432,0.1512824147939682,71625600
2008-12-17,0.16374999284744263,0.16864599287509918,0.15510399639606476,0.164792001247406,0.1517622172832489,55257600
2008-12-18,0.16083300113677979,0.1628129929304123,0.1401039958000183,0.1436460018157959,0.13228826224803925,81580800
2008-12-19,0.14833299815654755,0.15489600598812103,0.14083300530910492,0.14854200184345245,0.13679707050323486,45081600
2008-12-22,0.15114599466323853,0.15114599466323853,0.13541699945926666,0.14135399460792542,0.13017742335796356,31142400
2008-12-23,0.13791699707508087,0.1479170024394989,0.1333329975605011,0.13447900116443634,0.12424859404563904,52483200
2008-12-24,0.13500000536441803,0.14031299948692322,0.1347920000553131,0.13604199886322021,0.1256926953792572,7545600
2008-12-26,0.13833299279212952,0.140625,0.13375000655651093,0.1347920000553131,0.12453779578208923,15513600
2008-12-29,0.1393750011920929,0.1393750011920929,0.13072900474071503,0.13468800485134125,0.12444167584180832,17001600
2008-12-30,0.13302099704742432,0.1464579999446869,0.13302099704742432,0.14583300054073334,0.13473881781101227,23347200
2008-12-31,0.14687499403953552,0.15156300365924835,0.14374999701976776,0.14802099764347076,0.1367603838443756,28828800
