Date,순풍_equity,SOXL_equity,position,regime
2009-08-27,1.2112552550932265,1.6141557477180242,0.45662939341565356,bull
2009-08-28,1.2594750440611198,1.7531107359719202,0.46247987303219706,bull
2009-08-31,1.2460009464485216,1.7118505649189535,0.4543851329635114,bull
2009-09-01,1.2003326622414041,1.5746821758836713,0.4573938380930735,bull
2009-09-02,1.1922341836075023,1.5508025056483419,0.4444782531297369,bull
2009-09-03,1.204768651820668,1.5858494597124824,0.46568072164496466,bull
2009-09-04,1.2385085422600917,1.6812932529804525,0.46532568936739105,bull
2009-09-08,1.2667024669372664,1.7641580008654816,0.46191568757505097,bull
2009-09-09,1.283965842266653,1.8162783082013554,0.4613083167683801,bull
2009-09-10,1.296979732405423,1.8559590961456394,0.4639950326153673,bull
2009-09-11,1.2712233149823156,1.7776775893519012,0.4707470986890623,bull
2009-09-14,1.2675164325884256,1.76659867734588,0.4676397083666611,bull
2009-09-15,1.278704190125454,1.799494352926115,0.4741869319591645,bull
2009-09-16,1.2802358571706507,1.8040334479705418,0.4750399066752839,bull
2009-09-17,1.2468143175568058,1.7089996920098562,0.49537487778722783,bull
2009-09-18,1.2616023587444571,1.7505760560563008,0.4876912890497447,bull
2009-09-21,1.2570407565732913,1.737729752288768,0.49239658893582655,bull
2009-09-22,1.2681047387445614,1.7686113211594152,0.49535666700032205,bull
2009-09-23,1.2827206073989685,1.8097415089905504,0.49561691148111203,bull
2009-09-24,1.2401781186543004,1.6885905778747083,0.4954266522308836,bull
2009-09-25,1.232777832474404,1.6677630986829164,0.4832927931924535,bull
2009-09-28,1.270371532211526,1.7719685974827215,0.4880993171507095,bull
2009-09-29,1.2447086211775462,1.6985556938588013,0.4875883179949575,bull
2009-09-30,1.2537033925568688,1.7237998757930324,0.486273311778965,bull
2009-10-01,1.169335788077872,1.49213388091892,0.5006785502697392,bull
2009-10-02,1.1626936971681823,1.4739464580294186,0.464534819609909,bull
2009-10-05,1.186370237292913,1.538381682499536,0.4658274387489758,bull
2009-10-06,1.2219066307023585,1.6377431499631772,0.4637821570705705,bull
2009-10-07,1.219715831276963,1.631451704237234,0.4663850076956394,bull
2009-10-08,1.215009860793296,1.6180508030808032,0.4695201859871394,bull
2009-10-09,1.2682466750676076,1.7536184583184373,0.5232806489767002,bull
2009-10-12,1.2951364626276183,1.825429233545514,0.517827343229245,bull
2009-10-13,1.2920624491015222,1.8170665655454696,0.5180697251777255,bull
2009-10-14,1.32397354153128,1.903518076782793,0.5191174484764352,bull
2009-10-15,1.292424082172918,1.8155962960641814,0.5158739375531152,bull
2009-10-16,1.2493481386397156,1.6987112147819692,0.5176998815810226,bull
2009-10-19,1.2763707869072332,1.770579682349076,0.5113163569965082,bull
2009-10-20,1.2633026769999305,1.7349631886701977,0.5089198690115305,bull
2009-10-21,1.2331460541886765,1.653428556429524,0.5079424912365081,bull
2009-10-22,1.2494706711759214,1.697000320174404,0.5024568246750301,bull
2009-10-23,1.2090036259108143,1.5873566462915554,0.5012631402129953,bull
2009-10-26,1.2116059410529922,1.5943174043514439,0.4919172879010741,bull
2009-10-27,1.179697986694733,1.508973739135422,0.49197225524225224,bull
2009-10-28,1.1285791942961085,1.3751606368672447,0.4886253759947954,bull
2009-10-29,1.1607149049045533,1.45785578679702,0.47363475758821,bull
2009-10-30,1.1174515492793222,1.3419404604111633,0.4687484829290081,bull
2009-11-02,1.1161585775259295,1.338582979590369,0.46089722644497694,bull
2009-11-03,1.0973734525352665,1.2897188399368325,0.46104291264299396,bull
2009-11-04,1.1091564114925434,1.3198963448497116,0.45893818387012575,bull
2009-11-05,1.1466073398007257,1.4169878942122411,0.45901691966269004,bull
2009-11-06,1.149051755999891,1.4236708270867169,0.45269239710434045,bull
2009-11-09,1.1953172115927624,1.548492968513097,0.45927276913749965,bull
2009-11-10,1.2013517394886815,1.5657701143098544,0.452769333857268,bull
2009-11-11,1.226355292867392,1.6361925601153078,0.46286437775602984,bull
2009-11-12,1.215265440979621,1.6043467743812574,0.46456975030939307,bull
2009-11-13,1.2281831829879062,1.641120747436836,0.46375624312892627,bull
2009-11-16,1.2667696469981786,1.7523910444775403,0.4633783474966512,bull
2009-11-17,1.2718399637537647,1.7676704082714378,0.4592879515008071,bull
2009-11-18,1.2559028351942425,1.7196219706754396,0.46096772626690297,bull
2009-11-19,1.1928413113405978,1.5321148770844677,0.4604915272570498,bull
2009-11-20,1.184792234820282,1.508785967534596,0.44257126327031393,bull
2009-11-23,1.1999572304928605,1.5524533864296124,0.4422578222432032,bull
2009-11-24,1.2065878101443845,1.5714253336424984,0.45258269764043674,bull
2009-11-25,1.211102650773458,1.5844014629736023,0.4531755598381027,bull
2009-11-27,1.1906814270084431,1.52684315767831,0.4640006787848629,bull
2009-11-30,1.1946882860340617,1.537966938923532,0.46203740701370855,bull
2009-12-01,1.2420998519978925,1.6698533655288494,0.4627865106931622,bull
2009-12-02,1.2616252989897216,1.7273614304879643,0.4565415550542103,bull
2009-12-03,1.2793011129577636,1.7801398835667153,0.45857149479820264,bull
2009-12-04,1.3213017937352118,1.9076149732911643,0.45847220653201076,bull
2009-12-07,1.3235858334137673,1.9149415192939403,0.45104976054788387,bull
2009-12-08,1.3093115298191786,1.8694800524294297,0.4542044304930724,bull
2009-12-09,1.3154116135934555,1.8886999020223212,0.4532204691596197,bull
2009-12-10,1.3139321644751378,1.8840171067554878,0.4535563877094633,bull
2009-12-11,1.2996337165335714,1.8388108186385868,0.4535250952439559,bull
2009-12-14,1.3193945558649678,1.8999511809553489,0.4573493559075707,bull
2009-12-15,1.3059037648507066,1.8574027665858759,0.4565677048939239,bull
2009-12-16,1.3167445412585184,1.8912397679073796,0.4557072522668338,bull
2009-12-17,1.2883494199036376,1.8017394324420206,0.45568412378764367,bull
2009-12-18,1.3203115220685586,1.900522786061844,0.45251979612838095,bull
2009-12-21,1.3635350316249182,2.037040362992776,0.4557741699268599,bull
2009-12-22,1.3669093026407964,2.0482898598875265,0.44874209669733706,bull
2009-12-23,1.3724197510342153,2.0664815904560383,0.45421263506830245,bull
2009-12-24,1.398079480158219,2.150924735986893,0.4575846075643121,bull
2009-12-28,1.3835205583469077,2.1017644080622246,0.45558143897805536,bull
2009-12-29,1.3800835744921918,2.0911874885111046,0.4902069729362289,bull
2009-12-30,1.4084515849824593,2.1787948335504392,0.49066008674031203,bull
2009-12-31,1.3964663056534599,2.1410292864077625,0.49093036617274066,bull
2010-01-04,1.4309911496256662,2.2475567365861107,0.4969529043412991,bull
2010-01-05,1.4269790501829382,2.234785769496284,0.4930851948961628,bull
2010-01-06,1.4208154842124283,2.2152154824983272,0.49322612173717795,bull
2010-01-07,1.403759755347996,2.1626968856934288,0.5060614115406238,bull
2010-01-08,1.4310106114110426,2.2454545526939422,0.5073281344683238,bull
2010-01-11,1.4309811827072427,2.2453685660414284,0.5048643758014453,bull
2010-01-12,1.3664060318944213,2.0463585553679158,0.5091241795178647,bull
2010-01-13,1.3904504707456924,2.1190080233134094,0.49584732655876407,bull
2010-01-14,1.3992582437740129,2.1456688574267075,0.5037804665766945,bull
2010-01-15,1.3342255095639857,1.9489293362445255,0.5068632728329625,bull
2010-01-19,1.3580910116904685,2.0203168443528785,0.4885815770512448,bull
2010-01-20,1.3571307396070358,2.017417301410177,0.49161303429669134,bull
2010-01-21,1.3431099026906397,1.9751062172152136,0.49257638663762376,bull
2010-01-22,1.250937239598985,1.7047700415681513,0.5013593087704695,bull
2010-01-25,1.2737445611365747,1.7719704440730095,0.4630087658345076,bull
2010-01-26,1.2559910681759878,1.7190098483833343,0.46628773745388213,bull
2010-01-27,1.278993491052285,1.7846102550452623,0.48008980428914005,bull
2010-01-28,1.2362866266942139,1.6614751150187757,0.4839114226496654,bull
2010-01-29,1.177467643829351,1.4992361126573297,0.487216321425321,bull
2010-02-01,1.2147343229830168,1.6007063796099135,0.4677742535021671,bull
2010-02-02,1.2396388788453907,1.6715212118933105,0.46347939318761605,bull
2010-02-03,1.2360160741567574,1.6609377605009,0.4614025181931763,bull
2010-02-04,1.168426913879984,1.4675436381881728,0.46960256060437755,bull
2010-02-05,1.2017123536677394,1.561342744031611,0.44588801723865923,bull
2010-02-08,1.1945578081982386,1.540761398807416,0.45144343680718396,bull
2010-02-09,1.21568029529588,1.6011331495559937,0.45127530242787595,bull
2010-02-10,1.2230578250707735,1.6226296535594873,0.4520418400482135,bull
2010-02-11,1.2575861015427,1.7238693316691867,0.45248057252940566,bull
2010-02-12,1.277737080874847,1.7856261438539895,0.4473499826847091,bull
2010-02-16,1.3098153278323397,1.8847214853802825,0.452428914384616,bull
2010-02-17,1.313186662812128,1.8955608276032383,0.44793505452858,bull
2010-02-18,1.3160000855860439,1.9046022628721593,0.4493124666067565,bull
2010-02-19,1.3195250039790716,1.9154792913843195,0.4709060325522229,bull
2010-02-22,1.318014916762829,1.9108330031418217,0.47164522205793863,bull
2010-02-23,1.2721342847989239,1.7700929079501555,0.47261544125159,bull
2010-02-24,1.301653225269569,1.859006901830302,0.4620538321629582,bull
2010-02-25,1.2937941537431439,1.8345275674540773,0.45837948528210853,bull
2010-02-26,1.2920155076033972,1.829056950868076,0.46063408030223435,bull
2010-03-01,1.3326568532492047,1.953978526881298,0.4605646545735715,bull
2010-03-02,1.3288430597557328,1.9419615730118232,0.4649748507189692,bull
2010-03-03,1.3138897506237,1.895121708105591,0.46650793188240647,bull
2010-03-04,1.3147502036035972,1.8977816851770823,0.4666220692521515,bull
2010-03-05,1.3363008244402856,1.9632119438592468,0.4755569163699603,bull
2010-03-08,1.3365712224878434,1.9640551259747945,0.47351354948222457,bull
2010-03-09,1.3365461231333557,1.9639799151336612,0.4747142887557617,bull
2010-03-10,1.367440722121872,2.0595866737785093,0.474841042983173,bull
2010-03-11,1.360401233776481,2.037079374748549,0.47089354165773156,bull
2010-03-12,1.3445270743145845,1.9867056050394325,0.4718558166691509,bull
2010-03-15,1.3244830898668654,1.9239929564167586,0.47226623958506475,bull
2010-03-16,1.375181491624687,2.080256862774273,0.4713007478099745,bull
2010-03-17,1.3980321246306329,2.155303944668669,0.4607436000095323,bull
2010-03-18,1.3822723936097538,2.102873055237635,0.46334327952643695,bull
2010-03-19,1.3529456958740724,2.007264879855506,0.46661008165448203,bull
2010-03-22,1.3989993486479995,2.152219679608195,0.4713964799515734,bull
2010-03-23,1.4407202432727986,2.291006151314564,0.46253022487584605,bull
2010-03-24,1.4043004294826342,2.164044682740531,0.45609689356979227,bull
2010-03-25,1.4011239769395831,2.153249451916927,0.45314032247603375,bull
2010-03-26,1.3911004997079977,2.1193243549233682,0.4540335817855079,bull
2010-03-29,1.4080886651944375,2.1763805305346553,0.4536178535845435,bull
2010-03-30,1.4203509488720185,2.2180171995152302,0.4552402613219772,bull
2010-03-31,1.410309086494683,2.1835762059941612,0.455308483627457,bull
2010-04-01,1.4124384928884675,2.190771073155151,0.4587604757233766,bull
2010-04-05,1.4673303083885667,2.3763349924006,0.4588194723459632,bull
2010-04-06,1.4573729494267693,2.340351765311979,0.4477861202591197,bull
2010-04-07,1.463830994113879,2.3634830460043363,0.4483742039266376,bull
2010-04-08,1.4404611688912043,2.279699267530656,0.4503295835400196,bull
2010-04-09,1.457634408710478,2.3403517653119796,0.4481457912701948,bull
2010-04-12,1.4744414469663687,2.398951184863962,0.46075255863786996,bull
2010-04-13,1.4875690983567909,2.445213544174047,0.46171786689358446,bull
2010-04-14,1.5758766024094306,2.759796657939334,0.46142690308757245,bull
2010-04-15,1.581967747927653,2.7834426227114277,0.4516929556267283,bull
2010-04-16,1.5554909631406875,2.680638367720535,0.4531272638229623,bull
2010-04-19,1.5318530723755701,2.590168141852107,0.45022784482030925,bull
2010-04-20,1.5651486733133335,2.7155910142019084,0.44888426634972844,bull
2010-04-21,1.541542106428498,2.630777665494125,0.48238610212660654,bull
2010-04-22,1.5834324925283676,2.779331616461654,0.4812469757424499,bull
2010-04-23,1.586802070488622,2.791668474628923,0.4796006012948621,bull
2010-04-26,1.5935495596111686,2.816340978515687,0.48123065394129455,bull
2010-04-27,1.5121470010400968,2.5248891454427573,0.4935583649673394,bull
2010-04-28,1.5269538737861268,2.575261904778729,0.49087995479751373,bull
2010-04-29,1.5530456145530183,2.663675415074497,0.4978150578063261,bull
2010-04-30,1.448484473596827,2.3043729838651923,0.49911778664685613,bull
2010-05-03,1.497555199792244,2.47400129787779,0.4604798826574023,bull
2010-05-04,1.4022202026373616,2.1465664397908686,0.48092216687589573,bull
2010-05-05,1.381880477920907,2.0776878880174214,0.45159584558813903,bull
2010-05-06,1.3289736313397447,1.900861271575143,0.4498462905216988,bull
2010-05-07,1.2934571880496237,1.7852056764118733,0.4391470144532641,bull
2010-05-10,1.3914079929821035,2.097219815420309,0.43329802204639234,bull
2010-05-11,1.3807245369049739,2.0571261883058014,0.4007792584573245,bull
2010-05-12,1.4257190482578623,2.224184921337662,0.4012800635584732,bull
2010-05-13,1.3813046068149588,2.0499311190701826,0.39760631455621115,bull
2010-05-14,1.332071709133716,1.8628243600332952,0.3904560577307546,bull
2010-05-17,1.3531125275432658,1.939928561649609,0.3817235202304771,bull
2010-05-18,1.3111253941452707,1.7816097583910946,0.38021125260717414,bull
2010-05-19,1.3188980772262655,1.809878988597153,0.37381736484717093,bull
2010-05-20,1.2781682006658177,1.6623550120129842,0.37883795397310865,sideways
2010-05-21,1.309418794823856,1.770815537940635,0.37476456248484835,bull
2010-05-24,1.2807789026843852,1.6664660182627575,0.371141661634889,sideways
2010-05-25,1.2913910015595944,1.7039914789189299,0.3680265781234737,sideways
2010-05-26,1.2889272435143646,1.6952539740411303,0.37170734611179784,sideways
2010-05-27,1.36185434412266,1.9532917568569184,0.3717166800023396,bull
2010-05-28,1.3386734658247565,1.8592250067438252,0.35326018071012255,bull
2010-06-01,1.3066839487400266,1.7327757973539828,0.35134311039453325,bull
2010-06-02,1.3553363744569256,1.9178246283704368,0.3486627897681753,bull
2010-06-03,1.3730264747289698,1.9913316995181987,0.34064060586532646,bull
2010-06-04,1.3123397365187273,1.7322643464683074,0.3397358352552958,sideways
2010-06-07,1.26401035005007,1.5389890573104712,0.3300240344963224,sideways
2010-06-08,1.2595093563757929,1.5220263067390627,0.32273985722513293,sideways
2010-06-09,1.2514035914082637,1.4917002599230302,0.3229910519448587,bear
2010-06-10,1.2958779683585018,1.6556721009242406,0.32331566838292997,sideways
2010-06-11,1.31364638299126,1.7266068630837754,0.32007452826139104,sideways
2010-06-14,1.3216499029100877,1.7595060271865506,0.31975872995637006,sideways
2010-06-15,1.3920406871789932,2.052499487603145,0.3198398241642174,bull
2010-06-16,1.397906001193996,2.0807717489286364,0.3063762946609966,bull
2010-06-17,1.3951315414728171,2.0674055226018933,0.3087825442583473,bull
2010-06-18,1.392219187577139,2.0535272391655885,0.31081864181748264,bull
2010-06-21,1.3806755759403793,1.99904226113207,0.31247438053899745,bull
2010-06-22,1.3579618383912653,1.893665596115636,0.31208242582832385,bull
2010-06-23,1.3616258587472818,1.910113864681936,0.3107158311783174,bull
2010-06-24,1.3246978065768589,1.7435702198790706,0.31104780724587233,sideways
2010-06-25,1.326016343869237,1.7492264908158288,0.3073853180449576,sideways
2010-06-28,1.3308081131093106,1.7697847552587578,0.3074766229547783,sideways
2010-06-29,1.2750824392720792,1.528709621977063,0.3074026020217013,bear
2010-06-30,1.2564088457398552,1.454690190607796,0.302409092114625,bear
2010-07-01,1.2578807224047788,1.4603435314624356,0.30155347740870353,bear
2010-07-02,1.2532067901335295,1.4423536355524706,0.3016235446831726,bear
2010-07-06,1.2525315333532445,1.4397815286388724,0.3020381664804598,bear
2010-07-07,1.252342377189348,1.6659541632278239,0.0,sideways
2010-07-08,1.252342377189348,1.6536180123217559,0.0,sideways
2010-07-09,1.252342377189348,1.7106744910449863,0.0,sideways
2010-07-12,1.252342377189348,1.7759540936782219,0.0,sideways
2010-07-13,1.252342377189348,1.890067253199311,0.0,bull
2010-07-14,1.252342377189348,1.8725920413690833,0.0,bull
2010-07-15,1.252342377189348,1.8484307862933653,0.0,bull
2010-07-16,1.252342377189348,1.6726345483837055,0.0,sideways
2010-07-19,1.2800202539499352,1.7990851722959502,0.294287389152971,bull
2010-07-20,1.2810915031131713,1.8042259508544558,0.29309347572209654,bull
2010-07-21,1.2583050757666172,1.6947385827001915,0.2931047512649277,sideways
2010-07-22,1.2919413152893247,1.8499736260848036,0.2918399295249189,bull
2010-07-23,1.2991777132641624,1.885440956645914,0.2921657631494449,bull
2010-07-26,1.3128380599127103,1.9532917568569181,0.2921806348732162,bull
2010-07-27,1.3049660056938583,1.9131985338916684,0.2921266035680331,bull
2010-07-28,1.2846597087377407,1.8139934301156162,0.300018075199518,bull
2010-07-29,1.2611715844596352,1.7039914789189294,0.30149355297740305,sideways
2010-07-30,1.2489736716805069,1.6505333431120242,0.30818723531348696,sideways
2010-08-02,1.2693535075552815,1.73791617176323,0.3082094119074987,sideways
2010-08-03,1.257462809100374,1.6854861916680257,0.310471309873847,sideways
2010-08-04,1.2689473466234826,1.734832715001271,0.3119771612251593,sideways
2010-08-05,1.2589185354916268,1.6931965512072684,0.32894722795759807,sideways
2010-08-06,1.2594214661165646,1.6952539740411297,0.32882278868258813,sideways
2010-08-09,1.2662890470533854,1.7230115512868838,0.3331645398873765,sideways
2010-08-10,1.2335859142434134,1.5909047574751958,0.3368130160580196,sideways
2010-08-11,1.1832693326357449,1.3991752381909166,0.33844510339015316,bear
2010-08-12,1.1676046158482565,1.3431458037689288,0.330494610337523,bear
2010-08-13,1.1558273918236555,1.3025368863507976,0.3335667383339944,bear
2010-08-16,1.1597807834307536,1.3159037189014273,0.33331463393985616,bear
2010-08-17,1.1595874974771136,1.366277387573229,0.0,bear
2010-08-18,1.1595874974771136,1.4120242545050616,0.0,bear
2010-08-19,1.1595874974771136,1.3410887850843256,0.0,bear
2010-08-20,1.1595874974771136,1.3565095041628112,0.0,bear
2010-08-23,1.1595874974771136,1.3087054164717464,0.0,bear
2010-08-24,1.1595874974771136,1.242396344641722,0.0,bear
2010-08-25,1.1595874974771136,1.2799210980366933,0.0,bear
2010-08-26,1.1595874974771136,1.2069283068194103,0.0,bear
2010-08-27,1.1595874974771136,1.278894053735451,0.0,bear
2010-08-30,1.1595874974771136,1.1863695371899092,0.0,bear
2010-08-31,1.1595874974771136,1.110807771215776,0.0,bear
2010-09-01,1.1595874974771136,1.2141266092490914,0.0,bear
2010-09-02,1.1595874974771136,1.2948265268115546,0.0,bear
2010-09-03,1.1595874974771136,1.3508561633081717,0.0,bear
2010-09-07,1.1595874974771136,1.2778637762401466,0.0,bear
2010-09-08,1.1595874974771136,1.2567898173443361,0.0,bear
2010-09-09,1.1595874974771136,1.2619308990147848,0.0,bear
2010-09-10,1.1595874974771136,1.2125847798307972,0.0,bear
2010-09-13,1.1595874974771136,1.3328663684355204,0.0,bear
2010-09-14,1.1595874974771136,1.398145667956813,0.0,bear
2010-09-15,1.1595874974771136,1.3873509423197814,0.0,bear
2010-09-16,1.1595874974771136,1.416650450021144,0.0,bear
2010-09-17,1.1595874974771136,1.4176803233671904,0.0,bear
2010-09-20,1.1595874974771136,1.4346434780878563,0.0,bear
2010-09-21,1.1595874974771136,1.4248759988266961,0.0,bear
2010-09-22,1.1595874974771136,1.3661554355347045,0.0,bear
2010-09-23,1.1595874974771136,1.3923779528622322,0.0,bear
2010-09-24,1.1595874974771136,1.5579426471255267,0.0,sideways
2010-09-27,1.1595874974771136,1.531204738457061,0.0,sideways
2010-09-28,1.1595874974771136,1.6026759077189368,0.0,sideways
2010-09-29,1.1595874974771136,1.6381537461607485,0.0,sideways
2010-09-30,1.1595874974771136,1.602675907718937,0.0,sideways
2010-10-01,1.1595874974771136,1.5857080042444927,0.0,sideways
2010-10-04,1.1595874974771136,1.5209221709669056,0.0,bear
2010-10-05,1.1595874974771136,1.6160432454561389,0.0,sideways
2010-10-06,1.1595874974771136,1.5605128343301506,0.0,sideways
2010-10-07,1.1595874974771136,1.5610276194472024,0.0,sideways
2010-10-08,1.1595874974771136,1.6119306226093346,0.0,sideways
2010-10-11,1.1595874974771136,1.641238920557053,0.0,sideways
2010-10-12,1.1595874974771136,1.6762007614340397,0.0,sideways
2010-10-13,1.1595874974771136,1.6839136469061435,0.0,sideways
2010-10-14,1.1595874974771136,1.6700311199026323,0.0,sideways
2010-10-15,1.1715718722788337,1.7080822777058156,0.4637725818219807,sideways
2010-10-18,1.1585816514536915,1.6684882801111944,0.47802199296923337,sideways
2010-10-19,1.1353817922182021,1.5985633859094477,0.47780166271110697,sideways
2010-10-20,1.144446838021584,1.6252981624211658,0.4774105565684525,sideways
2010-10-21,1.1363236211969616,1.6011333710394426,0.47739963432779875,sideways
2010-10-22,1.1688562108666567,1.6962536372301602,0.4819540068936962,bull
2010-10-25,1.1873081837508577,1.751784149393463,0.4822191789648996,bull
2010-10-26,1.180079875674339,1.729677589144116,0.4824201558851126,bull
2010-10-27,1.2328972342419562,1.8885567453484928,0.48728958785690224,bull
2010-10-28,1.2343197864079916,1.8931844564242921,0.47365630280540777,bull
2010-10-29,1.2453053680182946,1.9286622948661036,0.47496664415644796,bull
2010-11-01,1.2393010948771688,1.9091218803288033,0.47584701225818693,bull
2010-11-02,1.2507284354393133,1.9461419523381667,0.47552389214605884,bull
2010-11-03,1.2703639058300937,2.010416031618135,0.4753563006863073,bull
2010-11-04,1.3270821634119447,2.1950023138091006,0.48633400723769016,bull
2010-11-05,1.3410493651320898,2.2407625176664387,0.5053005464575333,bull
2010-11-08,1.3419883967721533,2.2438475910254287,0.5104621223314434,bull
2010-11-09,1.3157462707031893,2.1584971279541034,0.5140412643407752,bull
2010-11-10,1.3165396666884703,2.1610667089348405,0.5087531922533002,bull
2010-11-11,1.2930270468676446,2.0854841292739335,0.5106119042126293,bull
2010-11-12,1.2914057897166866,2.0803409258198817,0.507855045020511,bull
2010-11-15,1.2765929078516303,2.034065027509662,0.5154803387469855,bull
2010-11-16,1.2487615354089816,1.9476847921296048,0.5133474401200084,bull
