Date,SOX
2009-01-22,0.4774357048742455
2009-01-23,0.49838444537221865
2009-01-26,0.5025976787862969
2009-01-27,0.5195866570268313
2009-01-28,0.5326069802376665
2009-01-29,0.5089815930358225
2009-01-30,0.4963162909269922
2009-02-02,0.509595552984052
2009-02-03,0.5141334037530013
2009-02-04,0.5230921314422566
2009-02-05,0.5387637336071447
2009-02-06,0.5575184896052303
2009-02-09,0.5595343719977838
2009-02-10,0.5331373694299362
2009-02-11,0.5279166904199651
2009-02-12,0.5294765205261638
2009-02-13,0.5348210670625364
2009-02-17,0.5024209307634002
2009-02-18,0.5036631742738887
2009-02-19,0.4770996573059979
2009-02-20,0.48222159528783604
2009-02-23,0.46401791156940214
2009-02-24,0.4832616988105255
2009-02-25,0.4969454926003226
2009-02-26,0.4886063338628618
2009-02-27,0.4853173334585706
2009-03-02,0.4667211672463788
2009-03-03,0.4661044452226508
2009-03-04,0.4847061003878234
2009-03-05,0.47717056969861094
2009-03-06,0.4727195296397349
2009-03-09,0.46930231066045963
2009-03-10,0.5115277279634984
2009-03-11,0.5183994819539933
2009-03-12,0.5372804565526966
2009-03-13,0.5455615281389765
2009-03-16,0.5301240016392033
2009-03-17,0.5496133542820927
2009-03-18,0.5667492239508986
2009-03-19,0.5631472038663186
2009-03-20,0.5442854789027604
2009-03-23,0.5777985353904809
2009-03-24,0.561338254400809
2009-03-25,0.5639840005385824
2009-03-26,0.5871575891879217
2009-03-27,0.5816849449644336
2009-03-30,0.5556664993534635
2009-03-31,0.5592934462147884
2009-04-01,0.5657087460002118
2009-04-02,0.5902202257240898
2009-04-03,0.6032612920086414
2009-04-06,0.5949445091398343
2009-04-07,0.5728970178560199
2009-04-08,0.5823177160035282
2009-04-09,0.6100505303899337
2009-04-13,0.6055962931903787
2009-04-14,0.6080867709053458
2009-04-15,0.5947562933885663
2009-04-16,0.6166654410217974
2009-04-17,0.6131093518359959
2009-04-20,0.5863876561280916
2009-04-21,0.5902350904528514
2009-04-22,0.606106076649653
2009-04-23,0.6005453631805047
2009-04-24,0.607847378602524
2009-04-27,0.5984520463753215
2009-04-28,0.5915682888203386
2009-04-29,0.6015038199182068
2009-04-30,0.6180047077986659
2009-05-01,0.6196032798802326
2009-05-04,0.6504260319181345
2009-05-05,0.6414481447319967
2009-05-06,0.6433305390797154
2009-05-07,0.6156479749288635
2009-05-08,0.5983045321056117
2009-05-11,0.5996067876300711
2009-05-12,0.5883902238470371
2009-05-13,0.5778636728033412
2009-05-14,0.5923927908551535
2009-05-15,0.5873647468889187
2009-05-18,0.6025888018178015
2009-05-19,0.6133393274508127
2009-05-20,0.6139125040385514
2009-05-21,0.6016959639863201
2009-05-22,0.6003126304532527
2009-05-26,0.6222342944850305
2009-05-27,0.6254012725016759
2009-05-28,0.6354489068469714
2009-05-29,0.6385537763932039
2009-06-01,0.6710383155282525
2009-06-02,0.6556202509473151
2009-06-03,0.644777664420248
2009-06-04,0.6537276717915429
2009-06-05,0.64416962559587
2009-06-08,0.6457347086343643
2009-06-09,0.672466231796098
2009-06-10,0.6755856765052931
2009-06-11,0.6709796332300236
2009-06-12,0.6650428371059008
2009-06-15,0.6575832422584914
2009-06-16,0.6463986008249852
2009-06-17,0.6560352639431416
2009-06-18,0.6448160716257372
2009-06-19,0.6521210288881494
2009-06-22,0.6326478244542815
2009-06-23,0.6306310199575031
2009-06-24,0.6435123979849258
2009-06-25,0.6547692153999306
2009-06-26,0.6541520969203476
2009-06-29,0.6547055968315171
2009-06-30,0.6564259713503323
2009-07-01,0.6701395951164832
2009-07-02,0.6608853876396228
2009-07-06,0.6533174399530334
2009-07-07,0.6376134156078141
2009-07-08,0.629242351207557
2009-07-09,0.6385250700619186
2009-07-10,0.6416664710056451
2009-07-13,0.6581257872524064
2009-07-14,0.6696846345234111
2009-07-15,0.7069603121408348
2009-07-16,0.7230614632286044
2009-07-17,0.7333313022801937
2009-07-20,0.7403032386801269
2009-07-21,0.7366375131421735
2009-07-22,0.752265845501681
2009-07-23,0.7640617337942532
2009-07-24,0.7590643886904297
2009-07-27,0.7626151294250366
2009-07-28,0.7635437001333466
2009-07-29,0.7625911600501664
2009-07-30,0.7612019430631505
2009-07-31,0.7631483856982939
2009-08-03,0.7726209255693918
2009-08-04,0.7728243032282571
2009-08-05,0.7644439390290966
2009-08-06,0.7536541723302687
2009-08-07,0.7512175425021224
2009-08-10,0.749508865086444
2009-08-11,0.7432185387620398
2009-08-12,0.7531068600353683
2009-08-13,0.7690454950677265
2009-08-14,0.7538339167224313
2009-08-17,0.7349228628934765
2009-08-18,0.7485678207162191
2009-08-19,0.7508500304701567
2009-08-20,0.755049542795902
2009-08-21,0.7665801069893423
2009-08-24,0.7593950364264617
2009-08-25,0.7667700761433681
2009-08-26,0.7756713916072514
2009-08-27,0.7773094075790793
2009-08-28,0.7996852058338509
2009-08-31,0.7934844488193771
2009-09-01,0.7723631348457307
2009-09-02,0.7685292934351426
2009-09-03,0.7743887273211474
2009-09-04,0.7899947411668597
2009-09-08,0.8030453824304681
2009-09-09,0.8110269645025323
2009-09-10,0.8170071309433472
2009-09-11,0.8055948886100159
2009-09-14,0.8039947552120618
2009-09-15,0.8090584007545137
2009-09-16,0.8098124002379887
2009-09-17,0.795666306724019
2009-09-18,0.802191117112034
2009-09-21,0.8003019793006401
2009-09-22,0.8051156963622638
2009-09-23,0.8114302328579394
2009-09-24,0.7933974499142515
2009-09-25,0.7902077737261671
2009-09-28,0.8067377633542674
2009-09-29,0.7956702018337162
2009-09-30,0.7996845060605299
2009-10-01,0.7639334866696272
2009-10-02,0.7608992815690123
2009-10-05,0.7720564835737544
2009-10-06,0.7887487871613428
2009-10-07,0.7878106700879943
2009-10-08,0.7857254183720173
2009-10-09,0.8077409104942254
2009-10-12,0.8188402047184905
2009-10-13,0.8176644065060646
2009-10-14,0.830706406557358
2009-10-15,0.8179922555744192
2009-10-16,0.8005131433697413
2009-10-19,0.8118753749407749
2009-10-20,0.8065055467403959
2009-10-21,0.7939451345408036
2009-10-22,0.8009916051750444
2009-10-23,0.7838138403733789
2009-10-26,0.7850309826041917
2009-10-27,0.7710949827887297
2009-10-28,0.7483721488354976
2009-10-29,0.7634414488915587
2009-10-30,0.7432770721865296
2009-11-02,0.7427249295805174
2009-11-03,0.7337550490887519
2009-11-04,0.7395448477777222
2009-11-05,0.7577458829506918
2009-11-06,0.7590061930976818
2009-11-09,0.781257643243284
2009-11-10,0.7842344448834034
2009-11-11,0.7960632225297689
2009-11-12,0.7909710885298407
2009-11-13,0.7970865801992981
2009-11-16,0.8151737554880268
2009-11-17,0.8176172563868637
2009-11-18,0.8102836731148458
2009-11-19,0.7809064861731079
2009-11-20,0.7770141376321742
2009-11-23,0.7845810904472159
2009-11-24,0.7878486184394172
2009-11-25,0.7900889885120145
2009-11-27,0.7805935162915668
2009-11-30,0.7825603231461208
2009-12-01,0.8050008035787412
2009-12-02,0.8143153078583271
2009-12-03,0.8226831549905148
2009-12-04,0.8423954671953608
2009-12-07,0.843550699287497
2009-12-08,0.8369521696876076
2009-12-09,0.8398966415443141
2009-12-10,0.8392790481093069
2009-12-11,0.8326428086667312
2009-12-14,0.8419471367999595
2009-12-15,0.8357388810171744
2009-12-16,0.8408900375467493
2009-12-17,0.8277020172231381
2009-12-18,0.8429041640774849
2009-12-21,0.8631633669184836
2009-12-22,0.8648309651606503
2009-12-23,0.8674700938918428
2009-12-24,0.8793650342787307
2009-12-28,0.8727457529942249
2009-12-29,0.8713612909612739
2009-12-30,0.8836088547334543
2009-12-31,0.8785841201771251
2010-01-04,0.893235583423656
2010-01-05,0.891625156217525
2010-01-06,0.8891037272894187
2010-01-07,0.8821584317757766
2010-01-08,0.8934910418857238
2010-01-11,0.893561067473332
2010-01-12,0.8672433347344155
2010-01-13,0.877585280868681
2010-01-14,0.8813457820697629
2010-01-15,0.8544888104365772
2010-01-19,0.8649997356544726
2010-01-20,0.8646647560053818
2010-01-21,0.8586987179777305
2010-01-22,0.819599788899826
2010-01-25,0.8304437648323179
2010-01-26,0.8222460239369389
2010-01-27,0.832780407728904
2010-01-28,0.8137028175319784
2010-01-29,0.787291609669652
2010-02-01,0.80512500450758
2010-02-02,0.8170712216336617
2010-02-03,0.8154212236970639
2010-02-04,0.7838472186731851
2010-02-05,0.8006187092867304
2010-02-08,0.7971738040936751
2010-02-09,0.8076583603338653
2010-02-10,0.8113464566654481
2010-02-11,0.8282943383127248
2010-02-12,0.8382609127426655
2010-02-16,0.8538440554744746
2010-02-17,0.8555587384545008
2010-02-18,0.8569969917326775
2010-02-19,0.8587065097096293
2010-02-22,0.8580904621009681
2010-02-23,0.8371014611111326
2010-02-24,0.8511939723757718
2010-02-25,0.8475353845025508
2010-02-26,0.8467701681141815
2010-03-01,0.8661250097736488
2010-03-02,0.8644283921079996
2010-03-03,0.8575572065675917
2010-03-04,0.8580365822990617
2010-03-05,0.867975690320637
2010-03-08,0.8681790581324399
2010-03-09,0.8682470999435437
2010-03-10,0.8824150180317094
2010-03-11,0.8792810760138369
2010-03-12,0.8774752187771804
2010-03-15,0.8712337270419
2010-03-16,0.8955108927860027
2010-03-17,0.9095394813446978
2010-03-18,0.903774323356988
2010-03-19,0.8906580690735142
2010-03-22,0.9063677102131007
2010-03-23,0.9261137613113574
2010-03-24,0.909142991942045
2010-03-25,0.9062191195574486
2010-03-26,0.9028933851780262
2010-03-29,0.9074227204250064
2010-03-30,0.9107581089782163
2010-03-31,0.9067962731221075
2010-04-01,0.907390379708605
2010-04-05,0.9271815182310559
2010-04-06,0.921882908157306
2010-04-07,0.9243992260625102
2010-04-08,0.915232857998427
2010-04-09,0.9237309372592205
2010-04-12,0.9307412913753256
2010-04-13,0.9392314890646318
2010-04-14,0.975585031958944
2010-04-15,0.9882156145453243
2010-04-16,0.9744511028735441
2010-04-19,0.9685442036284683
2010-04-20,0.9791874585554773
2010-04-21,0.9657694904258664
2010-04-22,0.9780524201838725
2010-04-23,0.9814182198212834
2010-04-26,0.9814951365270036
2010-04-27,0.9537688536197982
2010-04-28,0.9555943801734134
2010-04-29,0.9674052847331237
2010-04-30,0.9324455608328913
2010-05-03,0.9500807974564882
2010-05-04,0.9166736625051667
2010-05-05,0.9087758231695713
2010-05-06,0.8811647821371494
2010-05-07,0.8650365758672389
2010-05-10,0.9136547697024949
2010-05-11,0.9070088120491223
2010-05-12,0.9377375266480533
2010-05-13,0.9118481364941668
2010-05-14,0.8851945719103468
2010-05-17,0.896314864023269
2010-05-18,0.8709114185351128
2010-05-19,0.8766730725533874
2010-05-20,0.8484565786533731
2010-05-21,0.8622262832164016
2010-05-24,0.8500691749536806
2010-05-25,0.8562665934982087
2010-05-26,0.8527944826282894
2010-05-27,0.894235021508479
2010-05-28,0.880580127998189
2010-06-01,0.8649096864754208
2010-06-02,0.8909938962818262
2010-06-03,0.9002208169888551
2010-06-04,0.8622744625715552
2010-06-07,0.8324769375998213
2010-06-08,0.8297513048516625
2010-06-09,0.820976660898579
2010-06-10,0.8494896979674157
2010-06-11,0.8573392944236083
2010-06-14,0.8625487364591615
2010-06-15,0.900247850721053
2010-06-16,0.902636074047515
2010-06-17,0.9029795832133723
2010-06-18,0.901418909019015
2010-06-21,0.8916828767261333
2010-06-22,0.8782199133297041
2010-06-23,0.8767488206444511
2010-06-24,0.8556422019382789
2010-06-25,0.8554221037043657
2010-06-28,0.8605232039003269
2010-06-29,0.8279777716324018
2010-06-30,0.8127042689290136
2010-07-01,0.8095812896881017
2010-07-02,0.8055290976817171
2010-07-06,0.8077378831975413
2010-07-07,0.8447800502535792
2010-07-08,0.8438215981144734
2010-07-09,0.853416858660958
2010-07-12,0.863923102295162
2010-07-13,0.8818982923731612
2010-07-14,0.883652622089232
2010-07-15,0.8856851632447458
2010-07-16,0.8607170374033468
2010-07-19,0.8829726171663879
2010-07-20,0.8813551373516565
2010-07-21,0.8656502862619121
2010-07-22,0.8906802480279412
2010-07-23,0.8917269605557989
2010-07-26,0.901137646102981
2010-07-27,0.8965170794951899
2010-07-28,0.8820195148935721
2010-07-29,0.8658648092036291
2010-07-30,0.853567699948574
2010-08-02,0.8709966415654968
2010-08-03,0.860478300664124
2010-08-04,0.8677883701870964
2010-08-05,0.8661322406420906
2010-08-06,0.8660564434122832
2010-08-09,0.8705883549875274
2010-08-10,0.8458697380400513
2010-08-11,0.8181821150544605
2010-08-12,0.8113702620766466
2010-08-13,0.8024935817141431
2010-08-16,0.8095719973347949
2010-08-17,0.8175172552940785
2010-08-18,0.826001098706423
2010-08-19,0.8071206341001489
2010-08-20,0.8098226549841275
2010-08-23,0.8007572396671514
2010-08-24,0.7878301673967295
2010-08-25,0.7928255460846828
2010-08-26,0.7786510078848798
2010-08-27,0.7919248250526972
2010-08-30,0.773125283376835
2010-08-31,0.7590484955586235
2010-09-01,0.7801371999283337
2010-09-02,0.7937436370855244
2010-09-03,0.8052221124686649
2010-09-07,0.7896506702509947
2010-09-08,0.7870004333656285
2010-09-09,0.7891429620663031
2010-09-10,0.7815400545448528
2010-09-13,0.8069212365764549
2010-09-14,0.8182438758245101
2010-09-15,0.8172284270350075
2010-09-16,0.82563474653045
2010-09-17,0.824322081309281
2010-09-20,0.8294436347358392
2010-09-21,0.8319016245712206
2010-09-22,0.8217812684689233
2010-09-23,0.8246167175514898
2010-09-24,0.853836245842151
2010-09-27,0.8482633736676528
2010-09-28,0.8623735287809424
2010-09-29,0.8619995233409576
2010-09-30,0.8591254887127252
2010-10-01,0.8594877476032825
2010-10-04,0.8456836328951884
2010-10-05,0.8643551995455643
2010-10-06,0.8573716940794336
2010-10-07,0.8599574967741109
2010-10-08,0.8694784783785647
2010-10-11,0.873491536469366
2010-10-12,0.8818533912304585
2010-10-13,0.872265388125978
2010-10-14,0.8705843598972614
2010-10-15,0.8760571479448381
2010-10-18,0.8708989851838704
2010-10-19,0.8633709800711903
2010-10-20,0.8719873213570959
2010-10-21,0.8703039450984806
2010-10-22,0.884414313944525
2010-10-25,0.8902437887794222
2010-10-26,0.8905991605717253
2010-10-27,0.9115532056942349
2010-10-28,0.9163799058215587
2010-10-29,0.9174254036982704
2010-11-01,0.9219451654143228
2010-11-02,0.9242313109983749
2010-11-03,0.9338281923929739
2010-11-04,0.9605463965256211
2010-11-05,0.9727214557787616
2010-11-08,0.9729288371148286
2010-11-09,0.9642058464330738
2010-11-10,0.96295678786039
2010-11-11,0.9569253754499516
2010-11-12,0.9591386415643373
2010-11-15,0.9530803721735421
2010-11-16,0.9398686571887859
2010-11-17,0.9407592766442702
2010-11-18,0.9540287325641239
2010-11-19,0.9659104257235656
2010-11-22,0.9759295824682619
2010-11-23,0.9702304903193518
2010-11-24,0.9913016033764601
2010-11-26,0.985819138124001
2010-11-29,0.9842058599010248
2010-11-30,0.972686995261861
2010-12-01,0.9995334438558061
2010-12-02,1.0150246588302558
2010-12-03,1.021177831165552
2010-12-06,1.0203762897241755
2010-12-07,1.0214643877167944
2010-12-08,1.0318588180376578
2010-12-09,1.0326870783793924
2010-12-10,1.0330177444812816
2010-12-13,1.0211507709592798
2010-12-14,1.0170738229767817
2010-12-15,1.006783830116247
2010-12-16,1.011207003327611
2010-12-17,1.015104074200334
2010-12-20,1.011000087569485
2010-12-21,1.015790348176789
2010-12-22,1.012701356333975
2010-12-23,1.0098557883100547
2010-12-27,1.011720078966665
2010-12-28,1.009763078693355
2010-12-29,1.0113731790368958
2010-12-30,1.0146375481494017
2010-12-31,1.0131928494526057
2011-01-03,1.0169616965591268
2011-01-04,1.0204636544784838
2011-01-05,1.0226919427787247
2011-01-06,1.0321034038134942
2011-01-07,1.031934625206244
2011-01-10,1.039891351792334
2011-01-11,1.0484119164956835
2011-01-12,1.0643747027185362
2011-01-13,1.0654294169054652
2011-01-14,1.0828448951842196
2011-01-18,1.0844818159347611
2011-01-19,1.0656216352221135
2011-01-20,1.0539380136566483
2011-01-21,1.04715001476885
2011-01-24,1.0708223134344825
2011-01-25,1.0692146109862173
2011-01-26,1.0772884190028176
2011-01-27,1.0919143889424558
2011-01-28,1.065787109299231
2011-01-31,1.066114685299453
2011-02-01,1.0890570350796465
2011-02-02,1.0929530932167557
2011-02-03,1.0930387512468789
2011-02-04,1.1083197006831664
2011-02-07,1.1078207105335136
2011-02-08,1.1053292276821987
2011-02-09,1.0995431248758198
2011-02-10,1.1068333258706622
2011-02-11,1.1137267614947788
2011-02-14,1.1194129937931752
2011-02-15,1.1113752196144573
2011-02-16,1.1214017354611199
2011-02-17,1.1347043575724698
2011-02-18,1.1343358088435995
2011-02-22,1.0983096800347851
2011-02-23,1.0751583343058408
2011-02-24,1.085544307875755
2011-02-25,1.1146824743175496
2011-02-28,1.1015471229609777
2011-03-01,1.0846953298339883
2011-03-02,1.09765642275676
2011-03-03,1.118320732794349
2011-03-04,1.1077789612454647
2011-03-07,1.079557936816235
2011-03-08,1.079521701933194
2011-03-09,1.0548900060820992
2011-03-10,1.0321423264481135
2011-03-11,1.0399635422119604
2011-03-14,1.0374004276774893
2011-03-15,1.019673284996349
2011-03-16,0.9996990918914356
2011-03-17,1.007518094322121
2011-03-18,1.0096807928482647
2011-03-21,1.028341109664808
2011-03-22,1.022550721525439
2011-03-23,1.0330429075693857
2011-03-24,1.053845464343813
2011-03-25,1.053803560608328
2011-03-28,1.0522650462222167
2011-03-29,1.059468395352021
2011-03-30,1.0591784757993272
2011-03-31,1.0533027185479473
2011-04-01,1.0369039193331584
2011-04-04,1.02708803667629
2011-04-05,1.043568834433059
2011-04-06,1.0529870011779257
2011-04-07,1.0525689836666472
2011-04-08,1.0467703176665941
2011-04-11,1.0404348485279735
2011-04-12,1.0206349389657297
2011-04-13,1.0238147228113226
2011-04-14,1.0218339983185996
2011-04-15,1.0304316582491957
2011-04-18,1.0156644521276388
2011-04-19,1.0226283146002926
2011-04-20,1.073298741012736
2011-04-21,1.0786825159351483
2011-04-25,1.0863716519497726
2011-04-26,1.1057049669245937
2011-04-27,1.1069882226476921
2011-04-28,1.105758931858591
2011-04-29,1.1143497708771042
2011-05-02,1.1024303411271552
2011-05-03,1.096267357155201
2011-05-04,1.1059036824921427
2011-05-05,1.1101860111387347
2011-05-06,1.1117060774701224
2011-05-09,1.1054709798755102
2011-05-10,1.1139565358286625
2011-05-11,1.1121381066084999
2011-05-12,1.126422288178187
2011-05-13,1.1115468495081848
2011-05-16,1.1026750815412167
2011-05-17,1.0901168011462297
2011-05-18,1.1123794600758279
2011-05-19,1.1020710899279893
2011-05-20,1.0946788912117966
2011-05-23,1.0754514342495174
2011-05-24,1.0658873943627116
2011-05-25,1.0714634337134965
2011-05-26,1.075645884386782
2011-05-27,1.0811759921148552
2011-05-31,1.0967764901717278
2011-06-01,1.0628609832917868
2011-06-02,1.0658300301636203
2011-06-03,1.0440164632811026
2011-06-06,1.0393694003730545
2011-06-07,1.0475400973692486
2011-06-08,1.0283791415087102
2011-06-09,1.0293689398603283
2011-06-10,1.0123191771977882
2011-06-13,1.0042138627485002
2011-06-14,1.0219964321190262
2011-06-15,1.0033637340242512
2011-06-16,0.9937076956404106
2011-06-17,0.9835492110480879
2011-06-20,0.9855327270572701
2011-06-21,1.0062601658576662
2011-06-22,0.9994154234153387
2011-06-23,1.0159860960673333
2011-06-24,0.9935021764894939
2011-06-27,1.0000611632894785
2011-06-28,1.008860540959727
2011-06-29,1.0080085452263527
