date,equity
2019-01-10,91369.02791874694
2019-01-11,91694.69432779313
2019-01-14,91345.29900517607
2019-01-15,91062.7223615319
2019-01-16,91258.78397644653
2019-01-17,91869.89480690472
2019-01-18,92517.39879189861
2019-01-22,92019.75118282193
2019-01-23,90582.66688353627
2019-01-24,88157.29654901545
2019-01-25,88835.54769050473
2019-01-28,87796.90143303902
2019-01-29,87796.90143303902
2019-01-30,87796.90143303902
2019-01-31,87598.76257989494
2019-02-01,88245.82395441482
2019-02-04,88257.59007723077
2019-02-05,88083.77055111446
2019-02-06,90323.45813885854
2019-02-07,89636.9105003524
2019-02-08,90623.21874409518
2019-02-11,90901.45166087867
2019-02-12,91177.48785933817
2019-02-13,91500.45324541979
2019-02-14,91718.27135149563
2019-02-15,92169.86808826507
2019-02-19,92036.93478721606
2019-02-20,92419.76644947164
2019-02-21,92449.69443337226
2019-02-22,92449.69443337226
2019-02-25,92449.69443337226
2019-02-26,92449.69443337226
2019-02-27,92449.69443337226
2019-02-28,92402.82207355398
2019-03-01,93513.91915940109
2019-03-04,92112.77014804614
2019-03-05,92284.98390833903
2019-03-06,92284.98390833903
2019-03-07,92284.98390833903
2019-03-08,92284.98390833903
2019-03-11,93565.55525759286
2019-03-12,93283.34100762592
2019-03-13,93115.63428812168
2019-03-14,93132.63277539764
2019-03-15,95342.98018271945
2019-03-18,93891.83430034618
2019-03-19,95092.72179069903
2019-03-20,92511.30044998741
2019-03-21,97281.3734471693
2019-03-22,96967.15640327262
2019-03-25,95183.48421778317
2019-03-26,97468.75860477836
2019-03-27,96917.05631446553
2019-03-28,94650.03178395951
2019-03-29,96329.54952317607
2019-04-01,99578.31730165388
2019-04-02,99526.82787367786
2019-04-03,100304.4237797165
2019-04-04,99917.0599937933
2019-04-05,101005.93041098691
2019-04-08,101332.15778087122
2019-04-09,100808.37202548419
2019-04-10,101376.90466962646
2019-04-11,101524.90544515374
2019-04-12,101524.90544515374
2019-04-15,101524.90544515374
2019-04-16,105058.09455901053
2019-04-17,106854.85647586104
2019-04-18,106854.85647586104
2019-04-22,106777.25484344825
2019-04-23,107618.3508627771
2019-04-24,108386.38692487485
2019-04-25,107503.110417611
2019-04-26,109859.63782046002
2019-04-29,109859.63782046002
2019-04-30,110570.71020252985
2019-05-01,111609.63985567859
2019-05-02,112726.23095070526
2019-05-03,113349.54310608476
2019-05-06,113349.54310608476
2019-05-07,112400.53329990031
2019-05-08,112699.10435693788
2019-05-09,111567.57318213284
2019-05-10,111264.96566805211
2019-05-13,110151.41269775994
2019-05-14,110529.58320935887
2019-05-15,111119.70985259057
2019-05-16,109111.38136490647
2019-05-17,105470.2938569249
2019-05-20,103609.84111718429
2019-05-21,103609.84111718429
2019-05-22,103609.84111718429
2019-05-23,103609.84111718429
2019-05-24,102410.41042270194
2019-05-28,102742.74100766618
2019-05-29,103232.59069577993
2019-05-30,103286.10162187132
2019-05-31,101603.01586676808
2019-06-03,101353.27821854301
2019-06-04,103490.28621552275
2019-06-05,103234.1832831117
2019-06-06,104141.60095407112
2019-06-07,104590.78234806676
2019-06-10,106635.30675595185
2019-06-11,108449.6974510162
2019-06-12,108449.6974510162
2019-06-13,108449.6974510162
2019-06-14,108449.6974510162
2019-06-17,108449.6974510162
2019-06-18,113242.710637274
2019-06-19,113808.10119230312
2019-06-20,113808.10119230312
2019-06-21,112378.8272033889
2019-06-24,112704.84518897365
2019-06-25,108562.28569406779
2019-06-26,112864.79343579127
2019-06-27,113599.06955662851
2019-06-28,114512.01331549886
2019-07-01,114512.01331549886
2019-07-02,114512.01331549886
2019-07-03,114512.01331549886
2019-07-05,114959.27686984917
2019-07-08,113959.4356751186
2019-07-09,115417.68903880622
2019-07-10,114667.3730994612
2019-07-11,115628.60013045557
2019-07-12,117647.29936924452
2019-07-15,117566.7846474954
2019-07-16,116560.39631270849
2019-07-17,116560.39631270849
2019-07-18,118195.02826240899
2019-07-19,118711.50076041202
2019-07-22,120423.83785848791
2019-07-23,121205.43817679622
2019-07-24,125736.02805194125
2019-07-25,124990.92738832544
2019-07-26,124990.92738832544
2019-07-29,124976.67438477176
2019-07-30,124247.58611625046
2019-07-31,124633.15318043287
2019-08-01,122791.69287996381
2019-08-02,122431.41691511744
2019-08-05,120289.01329155502
2019-08-06,120289.01329155502
2019-08-07,121506.63394522708
2019-08-08,122688.07497089289
2019-08-09,122287.26161318447
2019-08-12,120388.76521624126
2019-08-13,125435.26600262217
2019-08-14,122557.17319924268
2019-08-15,122557.17319924268
2019-08-16,124046.80391589564
2019-08-19,126482.5809710084
2019-08-20,126482.5809710084
2019-08-21,126482.5809710084
2019-08-22,126482.5809710084
2019-08-23,118814.14166028835
2019-08-26,121694.12185874762
2019-08-27,121694.12185874762
2019-08-28,122963.64870666568
2019-08-29,125066.33900522887
2019-08-30,124087.48191657176
2019-09-03,121754.06415989113
2019-09-04,122909.18828787602
2019-09-05,125227.62443375756
2019-09-06,125227.62443375756
2019-09-09,123690.89570159414
2019-09-10,123411.81782997612
2019-09-11,124944.7018648762
2019-09-12,125884.20780470036
2019-09-13,125884.20780470036
2019-09-16,125267.679317547
2019-09-17,124694.55388552751
2019-09-18,124547.06824832168
2019-09-19,124547.06824832168
2019-09-20,124731.45190183041
2019-09-23,126383.3750133185
2019-09-24,127373.44776669747
2019-09-25,131592.02125281733
2019-09-26,131597.85107989146
2019-09-27,131318.02376626723
2019-09-30,130414.36793138034
2019-10-01,127077.2405455438
2019-10-02,124869.53382433036
2019-10-03,127252.78712928959
2019-10-04,129640.7893483339
2019-10-07,127083.40895857102
2019-10-08,124650.02253413631
2019-10-09,124108.5273718774
2019-10-10,125035.16050972074
2019-10-11,127093.08667855599
2019-10-14,127093.08667855599
2019-10-15,129413.996274289
2019-10-16,128860.76145121486
2019-10-17,128860.76145121486
2019-10-18,128860.76145121486
2019-10-21,130078.7394395636
2019-10-22,130270.1864158296
2019-10-23,130270.1864158296
2019-10-24,131534.3822115091
2019-10-25,134726.39226940263
2019-10-28,136850.8938958789
2019-10-29,133222.66503066168
2019-10-30,134798.47635339526
2019-10-31,134798.47635339526
2019-11-01,136621.6767883629
2019-11-04,139030.71771451982
2019-11-05,137666.4130060846
2019-11-06,137176.8301681378
2019-11-07,137176.8301681378
2019-11-08,138102.89173437463
2019-11-11,136502.09544304066
2019-11-12,135882.10062411742
2019-11-13,134608.9672118209
2019-11-14,134181.6697902224
2019-11-15,132124.47657475516
2019-11-18,132170.97931567027
2019-11-19,132170.97931567027
2019-11-20,129477.16718076933
2019-11-21,128323.91167027313
2019-11-22,128323.91167027313
2019-11-25,130392.04873228855
2019-11-26,130051.56452587931
2019-11-27,130051.56452587931
2019-11-29,130051.56452587931
2019-12-02,130051.56452587931
2019-12-03,130051.56452587931
2019-12-04,130051.56452587931
2019-12-05,130051.56452587931
2019-12-06,129677.40158439586
2019-12-09,129675.05418453834
2019-12-10,128265.68677476894
2019-12-11,131974.69125138817
2019-12-12,137143.97993827844
2019-12-13,134628.95682098807
2019-12-16,135537.39463852398
2019-12-17,136786.19372346502
2019-12-18,136786.19372346502
2019-12-19,136786.19372346502
2019-12-20,136730.46320718943
2019-12-23,137632.91720558403
2019-12-24,137632.91720558403
2019-12-26,137632.91720558403
2019-12-27,137632.91720558403
2019-12-30,137632.91720558403
2019-12-31,138093.98515683165
2020-01-02,140275.04237731022
2020-01-03,136418.3263088777
2020-01-06,132531.61104714105
2020-01-07,135241.99549054218
2020-01-08,133917.98257938994
2020-01-09,136790.69595357624
2020-01-10,136790.69595357624
2020-01-13,136844.13211128901
2020-01-14,136002.7066753343
2020-01-15,135945.82490519853
2020-01-16,136648.48834410304
2020-01-17,137159.1073188953
2020-01-21,136738.64415628876
2020-01-22,137301.16174930878
2020-01-23,138234.94074601436
2020-01-24,138847.8046453645
2020-01-27,141253.52719311984
2020-01-28,141774.8269021728
2020-01-29,141615.88189392426
2020-01-30,141650.79051862634
2020-01-31,142576.68132856122
2020-02-03,142371.95593350683
2020-02-04,143448.8939093316
2020-02-05,143448.8939093316
2020-02-06,143448.8939093316
2020-02-07,143448.8939093316
2020-02-10,147975.76195109027
2020-02-11,150549.57729323802
2020-02-12,151620.31423391972
2020-02-13,150306.25430920633
2020-02-14,151301.97777821228
2020-02-18,151301.97777821228
2020-02-19,152973.8460212135
2020-02-20,150660.17595823825
2020-02-21,152198.83170636086
2020-02-24,156349.15636488414
2020-02-25,161034.0303286779
2020-02-26,159025.4055379253
2020-02-27,156099.42449692808
2020-02-28,156099.42449692808
2020-03-02,156099.42449692808
2020-03-03,154366.2066954632
2020-03-04,154267.1442617449
2020-03-05,154267.1442617449
2020-03-06,154267.1442617449
2020-03-09,154267.1442617449
2020-03-10,154267.1442617449
2020-03-11,154267.1442617449
2020-03-12,154267.1442617449
2020-03-13,154267.1442617449
2020-03-16,154267.1442617449
2020-03-17,154267.1442617449
2020-03-18,154267.1442617449
2020-03-19,154267.1442617449
2020-03-20,154267.1442617449
2020-03-23,154267.1442617449
2020-03-24,154267.1442617449
2020-03-25,151819.88781652006
2020-03-26,150716.8556071986
2020-03-27,150716.8556071986
2020-03-30,152255.502368902
2020-03-31,149796.37051842298
2020-04-01,149297.76229819198
2020-04-02,152229.5677244038
2020-04-03,149234.80178662215
2020-04-06,146910.49501015307
2020-04-07,146910.49501015307
2020-04-08,146910.49501015307
2020-04-09,141662.66356964692
2020-04-13,142912.84136285953
2020-04-14,144913.13796815914
2020-04-15,144913.13796815914
2020-04-16,144913.13796815914
2020-04-17,144913.13796815914
2020-04-20,141514.51873099105
2020-04-21,132381.632570496
2020-04-22,135187.71115586048
2020-04-23,131462.24727881607
2020-04-24,134037.6982896029
2020-04-27,133912.09917877294
2020-04-28,138091.51199828833
2020-04-29,138091.51199828833
2020-04-30,139379.02097879702
2020-05-01,141411.73740956228
2020-05-04,144818.7041219225
2020-05-05,147277.03911898617
2020-05-06,146435.96874576557
2020-05-07,149549.0751660671
2020-05-08,153159.34509387292
2020-05-11,152820.05710290204
2020-05-12,156117.52796254324
2020-05-13,156371.75249359847
2020-05-14,162633.47873783085
2020-05-15,159329.3022171831
2020-05-18,159329.3022171831
2020-05-19,157236.15982823528
2020-05-20,162901.90409962885
2020-05-21,164034.73752272053
2020-05-22,163801.00990055234
2020-05-26,163801.00990055234
2020-05-27,161319.73026794626
2020-05-28,154603.94892791714
2020-05-29,159922.8149892937
2020-06-01,158069.47655442447
2020-06-02,162465.1127183832
2020-06-03,167206.36663702395
2020-06-04,168668.4614987662
2020-06-05,172312.0368544891
2020-06-08,172312.0368544891
2020-06-09,174448.91557153265
2020-06-10,172510.62504133355
2020-06-11,164794.55369021214
2020-06-12,164794.55369021214
2020-06-15,164794.55369021214
2020-06-16,164794.55369021214
2020-06-17,163660.89900650032
2020-06-18,161842.00523972936
2020-06-19,164679.31668488527
2020-06-22,165192.1442948184
2020-06-23,163489.20936080065
2020-06-24,155091.65344113068
2020-06-25,156032.0315805862
2020-06-26,149647.87883581014
2020-06-29,151072.63141399395
2020-06-30,156094.5848702265
2020-07-01,156175.39855510657
2020-07-02,154284.24511380278
2020-07-06,158928.8671649923
2020-07-07,154771.57426879506
2020-07-08,157502.25763378956
2020-07-09,159188.92366050076
2020-07-10,159155.30991199275
2020-07-13,150236.19238407214
2020-07-14,153701.1956898633
2020-07-15,152953.53251057235
2020-07-16,155268.29899825505
2020-07-17,156058.3270236481
2020-07-20,159741.5884926062
2020-07-21,160567.85150109322
2020-07-22,159338.8182394442
2020-07-23,153131.90047453984
2020-07-24,149580.79590781053
2020-07-27,153115.33528358216
2020-07-28,152214.48182279954
2020-07-29,153585.2760389775
2020-07-30,157924.39649847246
2020-07-31,156505.17008757475
2020-08-03,157057.13415406639
2020-08-04,159983.34322298213
2020-08-05,159716.69167973392
2020-08-06,159716.69167973392
2020-08-07,154819.64715864946
2020-08-10,155063.7446237455
2020-08-11,150760.4112651454
2020-08-12,158241.80560039982
2020-08-13,158151.03805214705
2020-08-14,155673.3402227557
2020-08-17,157381.42458898042
2020-08-18,158586.13673533837
2020-08-19,158586.13673533837
2020-08-20,157407.49445204774
2020-08-21,157994.55730149845
2020-08-24,159381.53354112385
2020-08-25,160371.06961199726
2020-08-26,160670.67501056887
2020-08-27,160670.67501056887
2020-08-28,163831.6894461722
2020-08-31,161869.5022216657
2020-09-01,165879.48437973147
2020-09-02,170655.08527127976
2020-09-03,172158.73766847028
2020-09-04,168800.1970210495
2020-09-08,161062.12275511754
2020-09-09,161062.12275511754
2020-09-10,161939.47191869348
2020-09-11,157413.27801068051
2020-09-14,162919.29213480302
2020-09-15,162837.50590264727
2020-09-16,163960.12448407023
2020-09-17,163960.12448407023
2020-09-18,164349.7681554071
2020-09-21,166337.26799225895
2020-09-22,166337.26799225895
2020-09-23,158307.83372665933
2020-09-24,159865.3368905885
2020-09-25,162064.4425499636
2020-09-28,166509.68292609305
2020-09-29,165811.42128813802
2020-09-30,164377.49689610075
2020-10-01,168889.10804815212
2020-10-02,165339.50878961486
2020-10-05,170225.62328426365
2020-10-06,167088.26638876132
2020-10-07,171207.72026185313
2020-10-08,172602.88579460446
2020-10-09,172475.0413577408
2020-10-12,175266.50005025126
2020-10-13,173171.7010436344
2020-10-14,173975.752077398
2020-10-15,173975.752077398
2020-10-16,173975.752077398
2020-10-19,168421.70240680507
2020-10-20,169779.57790863543
2020-10-21,169779.57790863543
2020-10-22,169779.57790863543
2020-10-23,169779.57790863543
2020-10-26,168475.94565881882
2020-10-27,167099.6081267117
2020-10-28,167099.6081267117
2020-10-29,168896.01311575808
2020-10-30,167248.95778420178
2020-11-02,167261.4397702692
2020-11-03,168568.84480079205
2020-11-04,169606.11660022644
2020-11-05,169606.11660022644
2020-11-06,173784.73442226683
2020-11-09,177160.29303574964
2020-11-10,177411.35926539192
2020-11-11,180376.71079562628
2020-11-12,180386.3879154637
2020-11-13,179088.509120129
2020-11-16,185171.20524261557
2020-11-17,184487.18430675816
2020-11-18,179636.6404401347
2020-11-19,183014.00161107507
2020-11-20,179480.10731139762
2020-11-23,182572.3353741643
2020-11-24,183651.52910395022
2020-11-25,181177.4399646878
2020-11-27,183181.2085865633
2020-11-30,185590.9162924753
2020-12-01,188105.02500987618
2020-12-02,187691.64143559657
2020-12-03,185127.97000604126
2020-12-04,192320.00964559117
2020-12-07,191738.9123926703
2020-12-08,191167.87551096646
2020-12-09,192026.8259996412
2020-12-10,193200.54668495947
2020-12-11,189110.36904831053
2020-12-14,191217.6519341676
2020-12-15,195363.88945347705
2020-12-16,195363.88945347705
2020-12-17,195363.88945347705
2020-12-18,195363.88945347705
2020-12-21,195899.75433521636
2020-12-22,196117.2795056182
2020-12-23,196117.2795056182
2020-12-24,196043.24061845118
2020-12-28,197986.4556712071
2020-12-29,197986.4556712071
2020-12-30,200403.21282961091
2020-12-31,200380.47037059476
2021-01-04,194783.2756821336
2021-01-05,199712.17076572054
2021-01-06,198582.09292393515
2021-01-07,207099.08244801225
2021-01-08,207925.01389042157
2021-01-11,215754.20417847007
2021-01-12,214997.68057704816
2021-01-13,217862.71091387843
2021-01-14,219570.9475407915
2021-01-15,218944.3202083211
2021-01-19,219980.01278937812
2021-01-20,222376.3803167271
2021-01-21,222435.10558975046
2021-01-22,220700.65530696523
2021-01-25,217406.4325789414
2021-01-26,217216.5869420524
2021-01-27,217216.5869420524
2021-01-28,217216.5869420524
2021-01-29,217147.8533587413
2021-02-01,215015.04598228555
2021-02-02,215015.04598228555
2021-02-03,215837.66500820985
2021-02-04,218378.24049758379
2021-02-05,219594.66010451078
2021-02-08,226647.6302341555
2021-02-09,223673.49953127056
2021-02-10,222595.46206844083
2021-02-11,233985.44212772057
2021-02-12,237871.7710496302
2021-02-16,240252.26207008216
2021-02-17,237242.68751840026
2021-02-18,240313.4744671596
2021-02-19,248101.25968162867
2021-02-22,232281.30405457693
2021-02-23,226114.550017975
2021-02-24,240205.9148368781
2021-02-25,218111.9641048963
2021-02-26,223338.86849887558
2021-03-01,226657.30791444718
2021-03-02,230421.07725438607
2021-03-03,233291.43225481722
2021-03-04,240129.0033571086
2021-03-05,236484.22265197482
2021-03-08,245548.3167910567
2021-03-09,240030.11276608685
2021-03-10,240030.11276608685
2021-03-11,240030.11276608685
2021-03-12,240030.11276608685
2021-03-15,245382.82874345803
2021-03-16,246141.17114787817
2021-03-17,249348.63695734978
2021-03-18,248053.5100235463
2021-03-19,247987.26668884352
2021-03-22,252474.51296202885
2021-03-23,256514.43110456652
2021-03-24,253860.985708557
2021-03-25,253860.985708557
2021-03-26,273383.6344748565
2021-03-29,270560.2061729605
2021-03-30,269505.5384932093
2021-03-31,279420.9582538599
2021-04-01,290501.2228630075
2021-04-05,293900.9227773984
2021-04-06,284806.49548947904
2021-04-07,286281.1131062353
2021-04-08,286281.1131062353
2021-04-09,286149.2876131923
2021-04-12,284585.48735081893
2021-04-13,284585.48735081893
2021-04-14,277036.0651740453
2021-04-15,282998.1665896638
2021-04-16,283056.1364926279
2021-04-19,281574.0818483848
2021-04-20,283933.90246957156
2021-04-21,293661.5349539575
2021-04-22,292755.16212234274
2021-04-23,297598.8956964592
2021-04-26,303665.7675454742
2021-04-27,304914.5152552899
2021-04-28,304914.5152552899
2021-04-29,300345.31924473285
2021-04-30,296093.4324444105
2021-05-03,299387.2829666887
2021-05-04,297724.02057611634
2021-05-05,287969.622150721
2021-05-06,289684.8911384189
2021-05-07,291716.7046094645
2021-05-10,292134.4713626449
2021-05-11,297686.95054614014
2021-05-12,297686.95054614014
2021-05-13,297686.95054614014
2021-05-14,302874.0390772608
2021-05-17,299928.926283501
2021-05-18,299928.926283501
2021-05-19,299928.926283501
2021-05-20,307202.55674963276
2021-05-21,309030.2949073444
2021-05-24,313923.76135620964
2021-05-25,316073.52505819243
2021-05-26,313846.67839066574
2021-05-27,313742.361114129
2021-05-28,314834.8222254788
2021-06-01,307885.87520057743
2021-06-02,309160.5357658248
2021-06-03,305844.60725247633
2021-06-04,310624.27258702903
2021-06-07,309491.8769912128
2021-06-08,309491.8769912128
2021-06-09,309491.8769912128
2021-06-10,312162.6408358173
2021-06-11,312289.9665083339
2021-06-14,315437.2032138924
2021-06-15,308381.0961937541
2021-06-16,307350.1805892949
2021-06-17,313164.9075182243
2021-06-18,309356.93284725334
2021-06-21,308118.4408257653
2021-06-22,307311.7955647857
2021-06-23,306371.2642933983
2021-06-24,312855.3913169224
2021-06-25,313018.9922976831
2021-06-28,319625.4392548503
2021-06-29,321383.1592326212
2021-06-30,320815.5875404979
2021-07-01,320815.5875404979
2021-07-02,320815.5875404979
2021-07-06,320815.5875404979
2021-07-07,321025.50396361505
2021-07-08,325201.6289442793
2021-07-09,329616.26164130314
2021-07-12,332828.6555444452
2021-07-13,331415.844240042
2021-07-14,322749.17919339135
2021-07-15,320492.9632210939
2021-07-16,321028.36054914474
2021-07-19,329441.36229539127
2021-07-20,333407.6259089654
2021-07-21,347159.5048563435
2021-07-22,340789.063023995
2021-07-23,343983.22631846636
2021-07-26,345024.5710049469
2021-07-27,341047.47931091714
2021-07-28,344620.73425451363
2021-07-29,352545.39266556816
2021-07-30,357006.1308173318
2021-08-02,355726.84774829185
2021-08-03,355761.72791216976
2021-08-04,359777.2219150244
2021-08-05,361047.93651466485
2021-08-06,358754.42886552843
2021-08-09,359844.58310641977
2021-08-10,357465.554216726
2021-08-11,350354.6893591805
