date,leg,entry_px,exit_px,exit_type,qty,pnl,pnl_pct,notional
2018-07-19,LONG,10.606749999999998,10.43,MOO_NEXT,5496.816043211515,-1052.5068370655426,-0.016663916845404914,58303.353566333724
2018-07-20,LONG,10.58645,10.39,MOO_NEXT,5447.74605346886,-1150.2017730962543,-0.018556739983658255,57672.29120774541
2018-07-23,LONG,10.352999999999998,10.36,LOC,2751.987486270143,-20.637429358284862,0.0006761325219744041,28491.326445354785
2018-07-24,LONG,10.352999999999998,10.54,MOO_NEXT,2751.987486270143,474.3735677470686,0.01806239737274229,28491.326445354785
2018-07-25,LONG,10.698099999999998,9.99,MOO_NEXT,5351.85725856646,-3867.153955496564,-0.06618932333778882,57254.704137869834
2018-07-25,LONG,10.13985,10.18,LOC,2708.9175299972508,70.23168031905152,0.0039596246492799025,27468.01741654262
2018-07-26,LONG,10.13985,10.37,MOO_NEXT,2708.9175299972508,584.5657249870383,0.022697574421712385,27468.01741654262
2018-07-26,LONG,10.525549999999999,10.73,LOC,2628.301535489093,498.25005263888306,0.01942416310786621,27664.31922686722
2018-07-27,LONG,10.525549999999999,10.77,MOO_NEXT,2628.301535489093,603.3085216154504,0.02322443957797926,27664.31922686722
2018-07-30,LONG,10.931549999999998,10.57,MOO_NEXT,5121.79071287398,-1928.8719396112574,-0.033073992251784756,55989.111267317545
2018-08-01,LONG,10.627049999999999,10.55,MOO_NEXT,5159.719551811063,-474.04373872130964,-0.00725036581177263,54832.59766307375
2018-08-02,LONG,10.70825,10.15,MOO_NEXT,5094.050884032392,-2918.130996807391,-0.05213270142180093,54548.37037893986
2018-08-02,LONG,10.302249999999999,10.74,LOC,2562.4847260813754,1083.9833778829525,0.04249071804702864,26399.35826927185
2018-08-03,LONG,10.302249999999999,10.75,MOO_NEXT,2562.4847260813754,1109.590287750685,0.04346137979567577,26399.35826927185
2018-08-06,LONG,10.921399999999998,11.0,LOC,2477.4268903915186,156.7096875002535,0.007196879520940724,27056.970040721928
2018-08-07,LONG,10.921399999999998,11.12,MOO_NEXT,2477.4268903915186,453.7928104884413,0.018184481842987266,27056.970040721928
2018-08-09,LONG,11.38,11.22,MOO_NEXT,4787.344933967494,-841.7109862901634,-0.01405975395430581,54479.98534855009
2018-08-14,LONG,10.3733,10.39,MOO_NEXT,5203.29230120601,11.268718103798165,0.0016099023454445582,53975.31202810031
2018-08-21,LONG,9.7034,10.0,LOC,2781.60585616442,786.6593319599233,0.030566605519714685,26991.03426470583
2018-08-22,LONG,9.7034,9.92,MOO_NEXT,2781.60585616442,564.2866333947168,0.02232207267555708,26991.03426470583
2018-08-22,LONG,10.0688,10.14,LOC,2720.883775038698,155.23686755965537,0.007071349118067838,27396.03455410964
2018-08-23,LONG,10.0688,10.14,MOO_NEXT,2720.883775038698,155.23686755965537,0.007071349118067838,27396.03455410964
2018-08-24,LONG,10.2921,10.3,MOO_NEXT,5341.788657469083,-34.7989219554147,0.0007675790169159313,54978.223041537545
2018-08-24,LONG,10.4545,10.61,LOC,2628.4068245103927,369.96100832293814,0.014873977712946518,27478.679146843897
2018-08-27,LONG,10.4545,10.82,MOO_NEXT,2628.4068245103927,921.540065666919,0.03496102156965919,27478.679146843897
2018-08-27,LONG,10.99,11.11,LOC,2535.564917518942,265.0426008282557,0.01091901728844391,27865.858443533172
2018-08-28,LONG,10.99,11.26,MOO_NEXT,2535.564917518942,645.1111041397562,0.02456778889899902,27865.858443533172
2018-08-30,LONG,11.4086,11.22,MOO_NEXT,4932.895106576537,-1008.4811742464008,-0.01653138860158121,56277.427112889076
2018-08-31,LONG,11.093949999999998,11.19,LOC,2509.149656981885,201.86418870402485,0.008657872083432938,27836.38083707418
2018-09-04,LONG,11.093949999999998,11.05,MOO_NEXT,2509.149656981885,-149.17086660705172,-0.003961618720112914,27836.38083707418
2018-09-04,LONG,11.21575,11.46,LOC,2483.3094332386263,567.1306963520074,0.02177741122974397,27852.17777584612
2018-09-05,LONG,11.21575,11.4,MOO_NEXT,2483.3094332386263,418.2364293538849,0.016427791275661408,27852.17777584612
2018-09-06,SHORT,2345577.381,2361609.45,LOC,0.008000185472232246,101.8986681133174,0.006835020293879612,18765.05408747276
2018-09-07,SHORT,2345577.381,2390409.56,MOO_NEXT,0.008000185472232246,332.14360537887114,0.019113493915466684,18765.05408747276
2018-09-10,LONG,10.42405,10.51,MOO_NEXT,5425.473348293407,386.81544304304407,0.008245355691885559,56555.405456277884
2018-09-13,SHORT,2607610.4304,2378409.51,MOO_NEXT,0.014518357934458489,-3378.293176788684,-0.08789691808559053,37858.221582174556
2018-09-14,LONG,10.3936,10.45,MOO_NEXT,5268.7975636737465,220.28568636246928,0.005426416256157696,54761.77435779945
2018-09-17,LONG,10.606749999999998,10.42,MOO_NEXT,5175.369770603375,-1042.6751490869938,-0.017606712706531025,54893.85331434734
2018-09-19,LONG,10.42405,10.41,MOO_NEXT,5206.103754502876,-149.07071589931002,-0.0013478446477136474,54268.6858421257
2018-09-20,LONG,10.566149999999999,10.64,MOO_NEXT,5127.629834754445,302.5593621024309,0.006989300738679871,54179.30597849067
2018-09-20,LONG,10.7996,10.84,LOC,2516.792965003809,63.554760654311394,0.0037408792918256495,27180.357304855137
2018-09-21,LONG,10.7996,10.84,MOO_NEXT,2516.792965003809,63.554760654311394,0.0037408792918256495,27180.357304855137
2018-09-24,LONG,10.6372,10.85,LOC,2558.7996358929304,506.02555484256663,0.02000526454330087,27218.46348692028
2018-09-25,LONG,10.6372,10.72,MOO_NEXT,2558.7996358929304,173.61445294335135,0.0077840033091416405,27218.46348692028
2018-09-27,LONG,10.332699999999999,10.07,MOO_NEXT,5307.850390448114,-1470.17843298355,-0.025424138898835658,54844.42572938322
2018-09-28,LONG,10.20075,10.31,LOC,2645.0474579126458,250.9950997737942,0.010709996813959899,26981.46785630242
2018-10-01,LONG,10.20075,10.39,MOO_NEXT,2645.0474579126458,462.4507737491622,0.018552557409994508,26981.46785630242
2018-10-02,LONG,10.54585,10.32,MOO_NEXT,5157.545745393505,-1240.1633097211816,-0.021416007244555835,54390.703799058094
2018-10-03,LONG,10.4748,10.54,MOO_NEXT,5121.54182585467,258.58480303233955,0.0062244625195706504,53647.1263174625
2018-10-05,SHORT,2488041.9534000005,2448009.79,MOO_NEXT,0.014416200819045072,-626.9230860254684,-0.01608982651811597,35868.11244642359
2018-10-05,SHORT,2594890.3774,2611210.44,LOC,0.006863010271627385,86.99409088794346,0.006289307148440004,17808.75931384326
2018-10-08,SHORT,2594890.3774,2671210.68,MOO_NEXT,0.006863010271627385,498.48810672365653,0.029411763697112514,17808.75931384326
2018-10-09,LONG,9.135,8.78,MOO_NEXT,1962.3178810284655,-721.2312951521417,-0.038861521620142336,17925.77384319503
2018-10-10,LONG,8.911699999999998,8.51,MOO_NEXT,1995.3127333634104,-825.8503428848635,-0.04507557480615354,17781.6284859147
2018-10-10,SHORT,2984123.9356,3067212.27,LOC,0.0059034324095413124,465.4998081577469,0.02784345965285584,17616.57395550901
2018-10-11,SHORT,2984123.9356,3076812.31,MOO_NEXT,0.0059034324095413124,522.1333241955545,0.03106049762017138,17616.57395550901
2018-10-12,LONG,7.764749999999999,8.04,MOO_NEXT,2294.209396318167,606.0995521670557,0.035448662223510174,17813.962410061486
2018-10-16,LONG,7.835799999999999,7.91,MOO_NEXT,2288.8661688549732,144.60584948395626,0.009469358584956344,17935.097525913796
2018-10-16,LONG,8.028649999999999,8.39,LOC,1118.74340425558,391.4001496517594,0.045007566651928066,8981.99923257656
2018-10-17,LONG,8.028649999999999,8.53,MOO_NEXT,1118.74340425558,547.9145893939221,0.06244511841965972,8981.99923257656
2018-10-18,SHORT,2991755.9674,3009612.04,LOC,0.006067249534614312,82.8489900974273,0.005968425498125818,18151.73000088724
2018-10-19,SHORT,2991755.9674,2932811.73,MOO_NEXT,0.006067249534614312,-382.7914783567321,-0.0197022210508786,18151.73000088724
2018-10-19,SHORT,3108780.4338,3146412.59,LOC,0.004655660662067547,154.81710998293966,0.01210511871177733,14473.426772647947
2018-10-22,LONG,7.916999999999999,7.43,MOO_NEXT,2285.181693294169,-1137.4329630471475,-0.061513199444233835,18091.78346580993
2018-10-22,SHORT,3108780.4338,3084012.34,MOO_NEXT,0.004655660662067547,-135.49391917278263,-0.007967141561594726,14473.426772647947
2018-10-23,LONG,7.541449999999999,6.84,MOO_NEXT,2369.3477961443145,-1685.8312714094282,-0.09301261693706109,17868.31793723254
2018-10-25,LONG,6.09,6.26,LOC,1439.358582449323,232.247704071111,0.02791461412151075,8765.693767116376
2018-10-26,LONG,6.09,5.84,MOO_NEXT,1439.358582449323,-371.8597291343631,-0.04105090311986859,8765.693767116376
2018-10-30,LONG,5.8058,6.46,LOC,1507.4136778076413,973.2072837392807,0.11268042302525072,8751.742330615603
2018-10-31,LONG,5.8058,6.77,MOO_NEXT,1507.4136778076413,1440.1784150915646,0.16607530400633852,8751.742330615603
2018-11-01,LONG,6.89185,7.63,LOC,1304.8618414029538,949.919462679487,0.1071047686760449,8992.912081672946
2018-11-02,LONG,6.89185,7.62,MOO_NEXT,1304.8618414029538,936.879978298346,0.10565377946414967,8992.912081672946
2018-11-05,SHORT,2945963.7872,2880011.52,MOO_NEXT,0.012466494098931078,-873.0341906113317,-0.02238733126542758,36725.84016879345
2018-11-06,SHORT,3052812.2112000003,2971211.88,MOO_NEXT,0.011915856022086686,-1022.5847805548256,-0.02672956132074855,36376.870771127295
2018-11-06,LONG,7.155749999999999,7.35,LOC,1256.6161122998114,231.3379683945459,0.027146001467351466,8992.030745589374
2018-11-07,LONG,7.155749999999999,7.66,MOO_NEXT,1256.6161122998114,620.6162775111188,0.07046780561087251,8992.030745589374
2018-11-09,LONG,7.510999999999999,7.2,MOO_NEXT,4834.065543921866,-1553.174140911331,-0.04140593795766201,36308.66630039713
2018-11-12,SHORT,3258877.038,3328813.32,LOC,0.005475479868133471,357.6851679901956,0.02146023958084653,17843.915614291436
2018-11-13,SHORT,3258877.038,3278413.11,MOO_NEXT,0.005475479868133471,81.91300852013956,0.005994725106900356,17843.915614291436
2018-11-13,LONG,6.364049999999999,6.4,LOC,1408.8335060927618,38.05986962462703,0.00564891853458116,8965.88687444964
2018-11-14,LONG,6.364049999999999,6.63,MOO_NEXT,1408.8335060927618,361.8647538314799,0.04178942654441764,8965.88687444964
2018-11-15,LONG,6.729449999999999,6.4,MOO_NEXT,2676.5490082114316,-906.388202218357,-0.04895645260756809,18011.702723308415
2018-11-15,LONG,6.4959999999999996,7.12,LOC,1372.425484024719,843.3126402580892,0.09605911330049266,8915.275944224573
2018-11-16,LONG,6.4959999999999996,6.39,MOO_NEXT,1372.425484024719,-157.85665365761815,-0.016317733990147798,8915.275944224573
2018-11-19,SHORT,3190188.7624000004,3278413.11,LOC,0.004505701330485962,377.11064871857343,0.02765489886987993,14374.037751247048
2018-11-20,LONG,6.8004999999999995,5.57,MOO_NEXT,2642.092079855718,-3273.9731043141564,-0.1809425777516358,17967.54718905881
2018-11-20,SHORT,3190188.7624000004,3554414.22,MOO_NEXT,0.004505701330485962,1619.818712263197,0.11417050360555803,14374.037751247048
2018-11-23,LONG,6.4148,6.07,MOO_NEXT,2761.164354532278,-976.1802787561537,-0.05375070150277472,17712.317101453657
2018-11-23,LONG,6.1610499999999995,6.17,LOC,1421.6097593220886,0.4524486300524586,0.0014526744629568267,8758.608807671353
2018-11-26,LONG,6.1610499999999995,6.43,MOO_NEXT,1421.6097593220886,369.81225307759814,0.04365327338684155,8758.608807671353
2018-11-27,LONG,6.50615,6.56,LOC,1351.8915760385603,60.43454868829758,0.008276784273341331,8795.60937744328
2018-11-28,LONG,6.50615,6.76,MOO_NEXT,1351.8915760385603,330.623599075363,0.03901693013533358,8795.60937744328
2018-11-28,LONG,6.861399999999999,7.01,LOC,1287.592595869319,178.83376139214306,0.021657387705133146,8834.687837297744
2018-11-29,LONG,6.861399999999999,6.91,MOO_NEXT,1287.592595869319,50.16463328692225,0.007083102573818945,8834.687837297744
2018-11-30,LONG,7.013649999999999,6.88,MOO_NEXT,2525.809431064024,-362.13932900303917,-0.019055698530722198,17715.14331618219
2018-11-30,LONG,6.983199999999999,7.13,LOC,1263.2293299936143,172.96231991702007,0.0210218810860352,8821.383057211406
2018-12-03,LONG,6.983199999999999,7.8,MOO_NEXT,1263.2293299936143,1018.7335164569722,0.11696643372665827,8821.383057211406
2018-12-04,SHORT,2762795.0558,2913611.65,LOC,0.006472046677312221,950.3754589641139,0.05458841179094587,17880.93856098502
2018-12-06,SHORT,2762795.0558,3165612.66,MOO_NEXT,0.006472046677312221,2580.1960848043236,0.14580075469382203,17880.93856098502
2018-12-07,SHORT,3146940.5928,3288013.15,LOC,0.005906231270460406,806.60272122467,0.044828478021722074,18586.55893547657
2018-12-10,SHORT,3146940.5928,3300013.2,MOO_NEXT,0.005906231270460406,877.4281792323709,0.048641721280096695,18586.55893547657
2018-12-10,LONG,5.8058,5.99,LOC,1629.6745940405717,286.7297393188055,0.03172689379585947,9461.56475808075
2018-12-11,LONG,5.8058,6.27,MOO_NEXT,1629.6745940405717,742.7192094297352,0.0799545282303904,9461.56475808075
2018-12-13,LONG,6.4655499999999995,6.48,MOO_NEXT,2958.584387078255,15.94119291478637,0.002234922009728635,19128.87528387381
2018-12-17,LONG,6.1712,5.97,MOO_NEXT,3100.2173470720277,-650.1119814288795,-0.032603059372569354,19132.061292250895
2018-12-18,LONG,6.059549999999999,5.95,MOO_NEXT,3135.8978551173145,-369.9001154882426,-0.018078900248368113,19002.12984797612
2018-12-19,LONG,6.03925,5.97,MOO_NEXT,3134.197387866007,-243.39072109588233,-0.011466655627768385,18928.201574669783
2018-12-19,SHORT,3340285.356,3506414.03,LOC,0.004521663383615648,729.5070132558085,0.04973487480690553,15103.64598505276
2018-12-20,LONG,6.059549999999999,5.24,MOO_NEXT,3115.669889895448,-2578.09122565687,-0.13524931719352074,18879.55748131596
2018-12-20,SHORT,3340285.356,3504014.02,MOO_NEXT,0.004521663383615648,718.6625723446359,0.04901637032473927,15103.64598505276
2018-12-21,LONG,5.3186,5.23,MOO_NEXT,3507.263421140792,-336.641242360045,-0.016658519159177154,18653.731231679416
2018-12-21,SHORT,3714254.8612,3525614.1,MOO_NEXT,0.008035520201498624,-1556.5499267544292,-0.05078831912440551,29845.96997068707
2018-12-21,SHORT,3737150.9460000005,3756015.02,LOC,0.003912147649005825,53.27898261752125,0.005047715297716415,14620.286287373798
2018-12-24,LONG,5.30845,4.77,MOO_NEXT,3442.6919080366665,-1878.0053566647293,-0.10143262157503607,18275.35785921724
2018-12-24,SHORT,3737150.9460000005,3849615.4,MOO_NEXT,0.003912147649005825,419.2011642259804,0.03009363432867862,14620.286287373798
2018-12-26,LONG,4.841549999999999,4.65,MOO_NEXT,3716.671200986721,-736.6222479254066,-0.03956377606345052,17994.449453137255
2018-12-26,SHORT,4080592.324,3924015.7,MOO_NEXT,0.0070556225270739905,-1144.2798003937605,-0.038371052917757664,28791.119125019606
2018-12-26,LONG,4.71975,5.24,LOC,1866.4687944870727,958.0176965287737,0.11022829599025363,8809.266092780363
2018-12-27,LONG,4.71975,4.96,MOO_NEXT,1866.4687944870727,435.77226195611365,0.05090311986863694,8809.266092780363
2018-12-31,LONG,5.53175,5.64,MOO_NEXT,3235.340567299568,324.92452522226813,0.019568852533104364,17897.095183159385
2019-01-04,LONG,4.993799999999999,5.29,LOC,1798.4335206246383,519.7496973614398,0.05931354880051276,8981.017315295318
2019-01-07,LONG,4.993799999999999,5.4,MOO_NEXT,1798.4335206246383,717.4389052490624,0.08134086266971075,8981.017315295318
2019-01-07,LONG,5.481,5.61,LOC,1661.1292889863203,201.38916881833393,0.023535851122058027,9104.64963293402
2019-01-08,LONG,5.481,5.78,MOO_NEXT,1661.1292889863203,483.58347356061677,0.05455208903484765,9104.64963293402
2019-01-09,SHORT,3057900.2324,2937611.75,MOO_NEXT,0.011999212904899257,-1493.7261076503055,-0.0393369545302632,36692.395930508515
2019-01-09,LONG,5.765199999999999,5.94,LOC,1565.224252332661,260.77631526486766,0.030319850135294812,9023.830859548256
2019-01-10,LONG,5.765199999999999,5.76,MOO_NEXT,1565.224252332661,-20.766831899218232,-0.0009019635051688013,9023.830859548256
2019-01-10,LONG,5.846399999999999,6.12,LOC,1547.5874074598428,410.45657971417495,0.046798029556650356,9047.815018973224
2019-01-11,LONG,5.846399999999999,6.02,MOO_NEXT,1547.5874074598428,255.80617008671288,0.029693486590038454,9047.815018973224
2019-01-11,LONG,6.110299999999999,6.28,LOC,1491.6443854123145,240.19470720447316,0.02777277711405368,9114.394688184862
2019-01-14,LONG,6.110299999999999,6.05,MOO_NEXT,1491.6443854123145,-102.64334669431082,-0.009868582557321037,9114.394688184862
2019-01-16,LONG,6.12045,6.1,MOO_NEXT,2982.8330277597056,-86.5150287295437,-0.0033412575872689976,18256.28040475189
2019-01-17,LONG,5.876849999999999,6.08,LOC,1551.7657846156926,302.25325763942965,0.03456783821264797,9119.494751318733
2019-01-18,LONG,5.876849999999999,6.26,MOO_NEXT,1551.7657846156926,581.3755763813933,0.06519649131762772,9119.494751318733
2019-01-18,LONG,6.353899999999999,6.49,LOC,1449.1565532932464,184.20123160482217,0.02141991532759424,9207.795823969956
2019-01-22,LONG,6.353899999999999,6.32,MOO_NEXT,1449.1565532932464,-61.982932825185344,-0.005335305875131646,9207.795823969956
2019-01-23,SHORT,2747530.9922,2685610.74,MOO_NEXT,0.013422973761863013,-882.2041638496012,-0.022536689258751297,36880.03641820605
2019-01-24,SHORT,2846747.3844000003,2599210.4,MOO_NEXT,0.012831276072196966,-3225.1303963819373,-0.08695432048396279,36527.401597041026
2019-01-25,LONG,6.993349999999999,7.27,LOC,1259.7057148332296,335.92024955324814,0.03955900963057779,8809.562960828966
2019-01-28,LONG,6.993349999999999,6.45,MOO_NEXT,1259.7057148332296,-696.3153655296846,-0.07769523904852449,8809.562960828966
2019-02-01,LONG,7.165899999999999,7.11,MOO_NEXT,2448.6941373009486,-161.35212111940564,-0.0078008345078773855,17547.097318484866
2019-02-01,LONG,7.21665,7.35,LOC,2427.0055313416196,298.89384951822285,0.018478102720791423,17514.8494677565
2019-02-04,LONG,7.21665,7.36,MOO_NEXT,2427.0055313416196,323.1469157929205,0.019863787214289275,17514.8494677565
2019-02-06,LONG,7.582049999999999,7.83,MOO_NEXT,4652.876358248478,1103.4834388737145,0.03270223752151469,35278.341192057866
2019-02-06,LONG,7.947449999999999,8.17,LOC,2247.2255760260173,474.76636984237484,0.028002692687591813,17859.712904187967
2019-02-07,LONG,7.947449999999999,7.87,MOO_NEXT,2247.2255760260173,-198.92938559446702,-0.009745264204241488,17859.712904187967
2019-02-08,LONG,7.3790499999999986,7.59,LOC,2427.7978480797497,486.70467688797,0.028587690827410306,17914.84171087287
2019-02-11,LONG,7.3790499999999986,7.71,MOO_NEXT,2427.7978480797497,777.8364836383007,0.04484994680887122,17914.84171087287
2019-02-12,LONG,8.10985,8.18,LOC,2240.186073855127,131.6044465003106,0.008649975030364354,18167.573031054
2019-02-13,LONG,8.10985,8.33,MOO_NEXT,2240.186073855127,467.397138040822,0.027146001467351466,18167.573031054
2019-02-14,LONG,8.2621,8.32,LOC,2213.3948447006787,102.46364725015155,0.0070079035596277706,18287.28954640148
2019-02-15,LONG,8.2621,8.53,MOO_NEXT,2213.3948447006787,566.9511955951202,0.032425170356204625,18287.28954640148
2019-02-20,LONG,8.4245,8.47,MOO_NEXT,4373.215944554407,147.2630177345418,0.00540091400083087,36842.1577248986
2019-02-20,LONG,8.59705,8.63,LOC,2146.1444173984573,44.83524252326606,0.00383271005751995,18450.510863595406
2019-02-21,LONG,8.59705,8.65,MOO_NEXT,2146.1444173984573,87.72808484939014,0.0061590894551037945,18450.510863595406
2019-03-01,LONG,8.444799999999999,8.7,MOO_NEXT,4375.94850871216,1064.2247260288277,0.030219780219780334,36954.00996637245
2019-03-05,SHORT,1816423.2610000002,1759207.04,MOO_NEXT,0.020578574875618063,-1228.9352510620665,-0.031499387961207215,37379.40208230283
2019-03-11,LONG,8.10985,8.4,LOC,2274.2820054036442,633.5992855310324,0.03577748047127893,18444.085921522743
2019-03-12,LONG,8.10985,8.46,MOO_NEXT,2274.2820054036442,769.9606860110252,0.04317589104607378,18444.085921522743
2019-03-13,LONG,8.5869,8.64,MOO_NEXT,4361.201727023209,178.9888214830571,0.006183838172099332,37449.2031097756
2019-03-14,LONG,8.7696,8.61,MOO_NEXT,4278.501705500373,-734.8999259664997,-0.01819923371647525,37520.74855655607
2019-03-15,LONG,8.84065,9.2,LOC,3158.16661225779,1095.0044071694356,0.04064746370459171,27920.24566065683
2019-03-18,LONG,8.84065,9.24,MOO_NEXT,3158.16661225779,1221.2426429946063,0.04517201789461178,27920.24566065683
2019-03-19,LONG,9.378599999999999,9.36,MOO_NEXT,6102.111979202793,-193.5408076866006,-0.0019832384364403266,57229.2674081513
2019-03-20,LONG,9.500399999999999,9.47,MOO_NEXT,6011.665209235126,-262.58520794042124,-0.0031998652688306484,57113.224153817384
2019-03-21,LONG,9.61205,9.24,MOO_NEXT,5925.456405001473,-2282.7609557747273,-0.03870662345701492,56955.78323769441
2019-03-21,LONG,9.378599999999999,10.16,LOC,2963.5065336600746,2275.152067270985,0.0833173394749751,27793.542376584373
2019-03-22,LONG,9.378599999999999,10.01,MOO_NEXT,2963.5065336600746,1830.9372554080073,0.0673234811165846,27793.542376584373
2019-03-22,SHORT,1559478.2327999999,1567206.27,LOC,0.012407785667171737,68.73116739380202,0.004955527456208753,19349.67166520215
2019-03-25,SHORT,1559478.2327999999,1593606.37,MOO_NEXT,0.012407785667171737,396.0686530380335,0.021884330593524348,19349.67166520215
2019-03-26,LONG,9.277099999999999,9.32,MOO_NEXT,6287.27725350557,187.87660750758369,0.004624289918185864,58327.699808496516
2019-03-28,SHORT,1668870.678,1627206.51,MOO_NEXT,0.0233452668284075,-1026.5245801522105,-0.024965486271189663,38960.23128001533
2019-03-29,LONG,9.023349999999999,9.07,MOO_NEXT,6408.358648469607,217.78585778451816,0.005169920262430461,57824.863010668225
2019-04-01,LONG,9.20605,9.58,MOO_NEXT,6295.364800241462,2271.366140516402,0.04062002704743084,57955.443119262905
2019-04-01,LONG,9.7237,9.84,LOC,3050.140867010925,312.9609542174185,0.011960467723191925,29658.654748554127
2019-04-02,LONG,9.7237,9.83,MOO_NEXT,3050.140867010925,282.48089653337956,0.010932052613717103,29658.654748554127
2019-04-03,LONG,10.3936,10.54,LOC,2870.7245178243766,378.2078502730583,0.014085591133004893,29837.16234845944
2019-04-04,LONG,10.3936,10.44,MOO_NEXT,2870.7245178243766,91.33634920687109,0.0044642857142858094,29837.16234845944
2019-04-05,LONG,10.596599999999999,10.79,MOO_NEXT,5658.027494289912,1009.5583378291121,0.01825113715720139,59955.854145992475
2019-04-08,LONG,10.8402,10.91,LOC,2793.3601516019353,152.4472392032585,0.006438995590487329,30280.582715395296
2019-04-09,LONG,10.8402,10.73,MOO_NEXT,2793.3601516019353,-350.00562470598743,-0.010165864098448218,30280.582715395296
2019-04-10,LONG,10.698099999999998,10.81,LOC,2824.9274785227913,273.5782089561362,0.010459801273123404,30221.35665798467
2019-04-11,LONG,10.698099999999998,10.87,MOO_NEXT,2824.9274785227913,442.95521071340045,0.01606827380562903,30221.35665798467
2019-04-16,LONG,11.367999999999999,12.04,LOC,2677.354531766726,1755.3121849315248,0.05911330049261099,30436.166317124134
2019-04-17,LONG,11.367999999999999,12.72,MOO_NEXT,2677.354531766726,3574.6388457757785,0.11893033075299098,30436.166317124134
