date,BASE,CHAMP_NOMARGIN
2014-03-03,295432.88048217085,329943.57391012163
2014-03-04,301542.5178201862,339540.91369158484
2014-03-05,301388.4848568682,339324.25658518216
2014-03-06,301086.4882419694,338834.68290115363
2014-03-07,302627.0440169786,341332.11343187426
2014-03-10,302627.0440169786,341332.11343187426
2014-03-11,302627.0440169786,341332.11343187426
2014-03-12,307216.4049671749,348327.1486384371
2014-03-13,309027.6843740103,351087.8735753575
2014-03-14,306127.5787566629,347025.204760675
2014-03-17,307849.72851526854,349462.49307298043
2014-03-18,311599.5432261754,354723.740556161
2014-03-19,308118.5836941784,349247.74397571984
2014-03-20,315405.96748785535,359902.68296164926
2014-03-21,317527.09271622356,363070.6650711744
2014-03-24,317527.09271622356,363070.6650711744
2014-03-25,316969.64248353033,362225.85861079243
2014-03-26,308265.45082647307,347534.52230855526
2014-03-27,300745.6754717865,335988.1092532522
2014-03-28,301582.84007639484,337224.7381659586
2014-03-31,307152.37365307123,345796.4997327586
2014-04-01,312587.01846595376,354385.26822069177
2014-04-02,314205.28954417433,357022.8984935264
2014-04-03,311419.3580191947,352186.2629697206
2014-04-04,316330.99042019027,360713.3123740321
2014-04-07,311359.8828555987,352592.1505182666
2014-04-08,315149.58319596003,358363.6931229598
2014-04-09,318898.06669886713,363827.1976964764
2014-04-10,318898.06669886713,363827.1976964764
2014-04-11,312500.7823137668,354640.8046861234
2014-04-14,313712.1636506489,356668.1940597838
2014-04-15,314432.720541699,357545.3407171869
2014-04-16,318055.47088278685,362664.02435870806
2014-04-17,326363.5943417618,376025.6193388449
2014-04-21,328236.16195753706,379186.9394247824
2014-04-22,330532.970296307,383176.82718501845
2014-04-23,330982.33899439004,383961.6431242978
2014-04-24,330982.33899439004,383961.6431242978
2014-04-25,330982.33899439004,383961.6431242978
2014-04-28,322991.1588951202,370774.8679625297
2014-04-29,323245.62830323674,371197.3838928433
2014-04-30,323933.54294820625,372393.32872926915
2014-05-01,318845.1452705485,363661.2797118205
2014-05-02,316853.0449093194,360245.0510314653
2014-05-05,314621.4026683165,356414.1656502957
2014-05-06,315292.98057180725,357592.8127954211
2014-05-07,315292.98057180725,357592.8127954211
2014-05-08,317883.2473546957,361977.55621758086
2014-05-09,317132.4439936844,360706.6137338655
2014-05-12,323110.2587545898,371231.64424441615
2014-05-13,324448.4117608664,373587.7060800816
2014-05-14,324448.4117608664,373587.7060800816
2014-05-15,324448.4117608664,373587.7060800816
2014-05-16,327416.90799939714,378778.42658368516
2014-05-19,330382.9167952062,384384.7915055859
2014-05-20,330397.70186662104,384412.2518486237
2014-05-21,330397.70186662104,384412.2518486237
2014-05-22,328824.5250927739,381361.6433305966
2014-05-23,330794.2998356663,385152.66103924054
2014-05-27,336212.5324599709,395592.3407478336
2014-05-28,336212.5324599709,395592.3407478336
2014-05-29,333821.57318083744,390903.6141907325
2014-05-30,333462.56795207586,390199.5966171489
2014-06-02,333462.56795207586,390199.5966171489
2014-06-03,335723.6765206423,394609.30521293246
2014-06-04,335105.48210090806,393399.6583791414
2014-06-05,334533.9370387164,392297.7858912391
2014-06-06,335775.9549260408,394716.8439847735
2014-06-09,333030.5531799637,389337.9780237861
2014-06-10,333242.76766075665,389753.754421101
2014-06-11,334820.7744846953,392829.7605834627
2014-06-12,334592.9378678433,392385.6390328987
2014-06-13,334592.9378678433,392385.6390328987
2014-06-16,334559.2317221088,392320.73254281067
2014-06-17,335697.8243251977,394468.62638078147
2014-06-18,336060.59556848084,395141.84539564536
2014-06-19,336060.59556848084,395141.84539564536
2014-06-20,336060.59556848084,395141.84539564536
2014-06-23,336060.59556848084,395141.84539564536
2014-06-24,329592.56522022415,382466.60427550436
2014-06-25,328462.30595683405,380221.3862528687
2014-06-26,327064.0827584354,377555.70190597663
2014-06-27,327064.0827584354,377555.70190597663
2014-06-30,329861.0065480134,382936.88243613177
2014-07-01,334625.09581355774,392157.8550540989
2014-07-02,336151.7713189194,395119.19054915954
2014-07-03,336542.2964807405,395884.2417303686
2014-07-07,336370.5624952582,395547.8094046401
2014-07-08,336370.5624952582,395547.8094046401
2014-07-09,336370.5624952582,395547.8094046401
2014-07-10,339308.3184518413,401305.46213823935
2014-07-11,340218.32597649697,403088.9687975276
2014-07-14,340218.32597649697,403088.9687975276
2014-07-15,340218.32597649697,403088.9687975276
2014-07-16,340218.32597649697,403088.9687975276
2014-07-17,340218.32597649697,403088.9687975276
2014-07-18,341639.2489070557,405404.6529468199
2014-07-21,341504.3340880824,405184.78169196006
2014-07-22,341504.3340880824,405184.78169196006
2014-07-23,341504.3340880824,405184.78169196006
2014-07-24,341504.3340880824,405184.78169196006
2014-07-25,341504.3340880824,405184.78169196006
2014-07-28,341504.3340880824,405184.78169196006
2014-07-29,336087.8207361585,394951.44966320635
2014-07-30,338788.5334332395,400114.99913561495
2014-07-31,335435.0722594488,394145.4049700338
2014-08-01,336151.777544442,395139.0903016449
2014-08-04,337217.0768306134,396616.0883043237
2014-08-05,330993.8366954152,386934.301064102
2014-08-06,329523.84259372513,384358.6430291909
2014-08-07,333555.3181922063,389928.2389729615
2014-08-08,335021.885084339,391986.373213953
2014-08-11,337686.85692245245,395718.16280779877
2014-08-12,336345.54447852983,393724.5814176995
2014-08-13,337091.42250519537,394960.42211951996
2014-08-14,337096.28140843834,394968.47280633345
2014-08-15,335842.74417588266,392603.34777732054
2014-08-18,338178.1381515863,397009.6778017439
2014-08-19,338604.44449453475,397822.12782955234
2014-08-20,340171.9927866425,400840.9875358473
2014-08-21,340685.9718364037,401829.8093978536
2014-08-22,340685.9718364037,401829.8093978536
2014-08-25,340685.9718364037,401829.8093978536
2014-08-26,340685.9718364037,401829.8093978536
2014-08-27,340685.9718364037,401829.8093978536
2014-08-28,343761.60806571896,407875.8577726521
2014-08-29,344688.23965115944,409697.4188980511
2014-09-02,344688.23965115944,409697.4188980511
2014-09-03,344688.23965115944,409697.4188980511
2014-09-04,341873.18791814055,404283.21410201764
2014-09-05,343574.4059887663,407439.6443229016
2014-09-08,341437.060016294,403264.0334814568
2014-09-09,341280.2879865153,402956.57501048787
2014-09-10,341280.2879865153,402956.57501048787
2014-09-11,341463.7146874792,403292.8725778407
2014-09-12,339780.619386549,400207.05763186293
2014-09-15,339780.619386549,400207.05763186293
2014-09-16,345405.5115752352,409591.2228357563
2014-09-17,346639.83286914066,411806.99747090077
2014-09-18,352002.7196354547,421861.7215231369
2014-09-19,353580.6084659253,424838.96682060376
2014-09-22,353580.6084659253,424838.96682060376
2014-09-23,351977.96828220325,422025.7805204107
2014-09-24,355948.63764785347,428611.62427629245
2014-09-25,355278.1088698127,427532.73189605743
2014-09-26,356021.6316968942,428676.896386954
2014-09-29,353439.4397855602,425016.20665112097
2014-09-30,353605.903471807,425284.689027493
2014-10-01,353605.903471807,425284.689027493
2014-10-02,353605.903471807,425284.689027493
2014-10-03,353605.903471807,425284.689027493
2014-10-06,353605.903471807,425284.689027493
2014-10-07,353605.903471807,425284.689027493
2014-10-08,360447.5370776375,434852.6981916602
2014-10-09,359894.7498399865,434079.62648680137
2014-10-10,359894.7498399865,434079.62648680137
2014-10-13,351143.50996694155,424140.7116898179
2014-10-14,349341.26582809957,422302.465916198
2014-10-15,345101.9026853887,418145.7614228138
2014-10-16,352709.0275375755,425440.7671165858
2014-10-17,353985.1247758257,426690.58628610865
2014-10-20,357378.58273347694,430481.23657349497
2014-10-21,372672.1196221572,449498.0286904076
2014-10-22,376837.435309732,454896.33390523214
2014-10-23,375008.47732511454,452425.3634710061
2014-10-24,378452.4378662263,457493.3618271384
2014-10-27,376996.367269455,455462.9706950312
2014-10-28,382959.7395914099,464431.86814774765
2014-10-29,380523.57902967697,460538.28199038905
2014-10-30,378485.9314414182,457106.3760467625
2014-10-31,382792.72953580064,464270.86827439885
2014-11-03,383253.86650722526,464801.7580552885
2014-11-04,377581.1779978753,455276.36039333255
2014-11-05,382207.5854142335,462875.23095238383
2014-11-06,382207.5854142335,462875.23095238383
2014-11-07,382207.5854142335,462875.23095238383
2014-11-10,381652.4511804596,461850.3844713225
2014-11-11,383103.43648455094,464529.0828698349
2014-11-12,382157.6805065195,462753.898619931
2014-11-13,378786.22631513583,456488.70049044787
2014-11-14,380582.7055149162,459342.8003601685
2014-11-17,377598.2080700297,454143.46641226445
2014-11-18,385919.06508805987,468450.2989427784
2014-11-19,386257.12557909044,469031.5581592121
2014-11-20,394262.97277776315,482959.194974404
2014-11-21,402004.131402849,496426.3575598776
2014-11-24,403844.157897662,499949.1632609524
2014-11-25,405273.89217229414,502686.4477880473
2014-11-26,415602.8303516431,523603.38702279807
2014-11-28,417538.470998671,527523.2166404394
2014-12-01,417538.470998671,527523.2166404394
2014-12-02,417538.470998671,527523.2166404394
2014-12-03,426565.27321553085,545273.5234221432
2014-12-04,429857.19158473687,551746.7527618306
2014-12-05,431701.8780777664,555571.894248121
2014-12-08,431036.60861462454,554192.3916428589
2014-12-09,431036.60861462454,554192.3916428589
2014-12-10,431036.60861462454,554192.3916428589
2014-12-11,427665.7091872981,549514.5366226296
2014-12-12,417015.80810925644,535514.4565635902
2014-12-15,408533.66610774153,525312.799703865
2014-12-16,401940.4441601717,517075.105854937
2014-12-17,413260.2907720086,529510.1645910055
2014-12-18,424917.48644826823,542234.816640212
2014-12-19,424917.48644826823,542234.816640212
2014-12-22,428437.50869250495,547682.8223012359
2014-12-23,433843.59415684134,556049.9240324551
2014-12-24,433843.59415684134,556049.9240324551
2014-12-26,433843.59415684134,556049.9240324551
2014-12-29,433843.59415684134,556049.9240324551
2014-12-30,430620.2092899608,550563.3938740613
2014-12-31,421421.6288070285,535831.431547996
2015-01-02,417271.9710849663,531502.0920056797
2015-01-05,399182.60252096783,506336.36507521075
2015-01-06,398705.89096004283,505654.2134096315
2015-01-07,397918.39262912836,504708.44090432936
2015-01-08,414990.35303856956,526075.5051375964
2015-01-09,417860.3089703998,529841.1763477209
2015-01-12,417860.3089703998,529841.1763477209
2015-01-13,397526.3606651806,503531.82043145323
2015-01-14,397830.7881147446,503906.9244301693
2015-01-15,388283.0150412946,492884.94046073203
2015-01-16,389811.51699599123,494516.459707691
2015-01-20,392561.07944268326,497765.44860621647
2015-01-21,393953.634526643,499679.1282619656
2015-01-22,394247.6633089562,500053.5067300218
2015-01-23,389431.9125616636,492949.60073640454
2015-01-26,388984.3153425737,492257.4424260896
2015-01-27,388984.3153425737,492257.4424260896
2015-01-28,374480.81446864735,470940.2545777408
2015-01-29,371363.4988959867,466273.87363481696
2015-01-30,359202.23840438505,450461.91689689254
2015-02-02,355110.4442416464,445709.01017205854
2015-02-03,356994.35839824396,448233.2903560207
2015-02-04,356655.01859853533,447902.81547064736
2015-02-05,358891.7692021278,451037.2568802052
2015-02-06,352164.94133975264,440859.3104220772
2015-02-09,348444.2799461653,435307.61048787966
2015-02-10,358019.66541844327,448205.10305417713
2015-02-11,356602.5769197275,446197.0841605874
2015-02-12,363210.3650547201,455869.2597993583
2015-02-13,366672.40899153746,460986.20629677473
2015-02-17,366672.40899153746,460986.20629677473
2015-02-18,366672.40899153746,460986.20629677473
2015-02-19,366704.4268372994,461038.31416715815
2015-02-20,366948.46455066407,461465.9201976058
2015-02-23,366581.4971901153,460863.3234052253
2015-02-24,372724.8308268781,471472.32016599976
2015-02-25,372472.77035340335,471037.0339021038
2015-02-26,370461.23654737044,467360.9809297001
2015-02-27,370755.58785302273,467898.9042739803
2015-03-02,380390.4172182131,486128.72978035646
2015-03-03,377998.4634006309,481602.97233711905
2015-03-04,377998.4634006309,481602.97233711905
2015-03-05,377998.4634006309,481602.97233711905
2015-03-06,377998.4634006309,481602.97233711905
2015-03-09,376987.78875494364,479908.6465984791
2015-03-10,371813.7324806832,471234.7011739458
2015-03-11,367333.7089012723,464430.6780187258
2015-03-12,363526.6961912378,458574.0365367632
2015-03-13,364373.94462952757,459784.28540855926
2015-03-16,370231.7144612957,469114.0487997528
2015-03-17,365825.1286712636,462155.7232221987
2015-03-18,366604.9658203074,463413.9443211819
2015-03-19,366492.38365281187,463232.2996551311
2015-03-20,367458.7438954642,464968.5359949171
2015-03-23,367257.28538927017,464606.5803142353
2015-03-24,367257.28538927017,464606.5803142353
2015-03-25,367257.28538927017,464606.5803142353
2015-03-26,367257.28538927017,464606.5803142353
2015-03-27,378292.5975986179,482278.04165122216
2015-03-30,382696.61542261695,489454.9792953437
2015-03-31,378309.7567963839,482017.30065041344
2015-04-01,378309.7567963839,482017.30065041344
2015-04-02,372026.1045065668,471420.06064212363
2015-04-06,371653.29535977903,470986.91665972554
2015-04-07,368569.5071683641,465669.5584096703
2015-04-08,368865.3993076607,466153.2687724481
2015-04-09,373724.5510471915,475274.49936534365
2015-04-10,374844.16792828974,477291.0389797017
2015-04-13,367033.40953010076,461479.465738003
2015-04-14,368665.5349844467,464783.4305830831
2015-04-15,370679.1921804283,468497.6291248944
2015-04-16,364238.01170730207,456561.1258156601
2015-04-17,359255.5060465869,446825.47440589283
2015-04-20,357673.56551256985,443992.43649953074
2015-04-21,364636.98477493145,456462.96260588674
2015-04-22,367369.6901233699,461626.5526196938
2015-04-23,355058.21525321016,438363.37544213235
2015-04-24,355058.21525321016,438363.37544213235
2015-04-27,353383.746845657,434999.1137621558
2015-04-28,351491.0809553467,431196.46015636186
2015-04-29,351491.0809553467,431196.46015636186
2015-04-30,351491.0809553467,431196.46015636186
2015-05-01,358969.5767331865,443807.24531698396
2015-05-04,359465.945817594,444644.2590788137
2015-05-05,359465.945817594,444644.2590788137
2015-05-06,359465.945817594,444644.2590788137
2015-05-07,360533.5723440782,446387.63749698515
2015-05-08,361115.1751654581,447317.71324570925
2015-05-11,360403.29424928146,446149.5192727886
2015-05-12,360403.29424928146,446149.5192727886
2015-05-13,358397.1504518755,442565.9111449599
2015-05-14,362654.408917869,450168.8280873505
2015-05-15,364542.0497541942,453575.02736830077
2015-05-18,367761.7016314675,460046.7480902081
2015-05-19,370029.0260196702,464604.225353509
2015-05-20,365553.03878028487,455857.146181655
2015-05-21,365189.0048819465,455137.39282662346
2015-05-22,365650.4846881194,456029.9163768037
2015-05-26,365650.4846881194,456029.9163768037
2015-05-27,385674.8740496721,491554.6740336002
2015-05-28,382492.0049938512,485391.0842297827
2015-05-29,380694.8895782922,481972.6166838557
2015-06-01,384339.4288870122,488933.4046845218
2015-06-02,384339.4288870122,488933.4046845218
2015-06-03,384339.4288870122,488933.4046845218
2015-06-04,384339.4288870122,488933.4046845218
2015-06-05,384339.4288870122,488933.4046845218
2015-06-08,384339.4288870122,488933.4046845218
2015-06-09,384339.4288870122,488933.4046845218
2015-06-10,384250.7459413288,488777.4722942572
2015-06-11,387194.7383733891,493953.9329239158
2015-06-12,387194.7383733891,493953.9329239158
2015-06-15,386453.735022343,492581.92076804244
2015-06-16,384659.0716317068,489142.85612812423
2015-06-17,385567.87562938733,490644.008451872
2015-06-18,389550.4982129964,497634.3243561843
2015-06-19,389967.4074324237,498366.08517108316
2015-06-22,389967.4074324237,498366.08517108316
2015-06-23,389967.4074324237,498366.08517108316
2015-06-24,389967.4074324237,498366.08517108316
2015-06-25,389967.4074324237,498366.08517108316
2015-06-26,389967.4074324237,498366.08517108316
2015-06-29,381581.467908242,483077.9729206257
2015-06-30,384237.6289131953,487920.32689681614
2015-07-01,384237.6289131953,487920.32689681614
2015-07-02,382860.8509994744,485747.19115111296
2015-07-06,375804.94740828895,474950.34266724833
2015-07-07,372385.6324972721,469864.223885547
2015-07-08,364184.7591941029,456743.34313802124
2015-07-09,374420.7927610329,472819.0558562715
2015-07-10,373756.47497326374,471978.89423315943
2015-07-13,376653.880779444,475643.23863241076
2015-07-14,377679.86859923427,477507.4548999787
2015-07-15,378383.0668337868,478785.16362408974
2015-07-16,378383.0668337868,478785.16362408974
2015-07-17,378383.0668337868,478785.16362408974
2015-07-20,378383.0668337868,478785.16362408974
2015-07-21,376952.94309641235,475830.7145156615
2015-07-22,361968.8312528736,444875.49384503043
2015-07-23,363511.33086361946,448003.87564515544
2015-07-24,366501.3723213589,454073.19482437643
2015-07-27,367716.5011083343,456455.55823829386
2015-07-28,371522.4076678989,462512.4371163535
2015-07-29,371406.6752301573,462328.25567450974
2015-07-30,372307.7116876191,464122.8367263201
2015-07-31,372522.8080482851,464551.2409822943
2015-08-03,372522.8080482851,464551.2409822943
2015-08-04,372522.8080482851,464551.2409822943
2015-08-05,373758.4554940467,466921.8611551495
2015-08-06,374052.9638286997,467486.8826761322
2015-08-07,374336.2435806882,468001.10142062017
2015-08-10,385253.31169906096,488292.36208670714
2015-08-11,380431.74321053014,479258.42601683084
2015-08-12,387675.3937813048,492570.41781997256
2015-08-13,387475.25770225417,492202.61848760495
2015-08-14,387475.25770225417,492202.61848760495
2015-08-17,394285.9233808565,505688.91947626224
2015-08-18,393612.7002417813,504355.82072871656
2015-08-19,393612.7002417813,504355.82072871656
2015-08-20,395066.9662495374,506799.6560611128
2015-08-21,391137.0014976451,502587.6055210822
2015-08-24,370581.1738860663,474965.2623324543
2015-08-25,370581.1738860663,474965.2623324543
2015-08-26,373914.9860159566,477337.76057313615
2015-08-27,384438.90469349106,485388.429246941
2015-08-28,384695.61614277726,485990.85171256727
2015-08-31,381339.16562809027,482735.4741688952
2015-09-01,374223.68155859114,475820.809924829
2015-09-02,374657.4697245049,476172.1196866904
2015-09-03,375371.2006322412,476526.69545920094
2015-09-04,368940.68857955496,470224.4510444826
2015-09-08,379141.50884719135,479998.69887499884
2015-09-09,373356.22447031,473795.00229104195
2015-09-10,373558.3768709609,474001.816962652
2015-09-11,371701.1112242883,472327.6362059262
2015-09-14,373124.1719691161,473812.8361861906
2015-09-15,374149.22219706635,474886.37274000986
2015-09-16,373956.0337051363,474684.0461591174
2015-09-17,369209.3974936548,469039.8493699352
2015-09-18,363092.21187735884,461729.13913555926
2015-09-21,364358.4106077535,463251.8641164063
2015-09-22,364358.4106077535,463251.8641164063
2015-09-23,364358.4106077535,463251.8641164063
2015-09-24,365080.35643904563,464081.41224488255
2015-09-25,365061.09686911234,464360.9013174352
2015-09-28,354972.9154362686,453480.1729712576
2015-09-29,354619.26198710053,453217.52538938704
2015-09-30,363186.5349362169,461267.1337985863
2015-10-01,360576.35619453783,458587.6312214615
2015-10-02,371909.5259970492,471167.2273321686
2015-10-05,376329.58448062086,476253.94254006713
2015-10-06,377401.4310355979,477549.69844426296
2015-10-07,378585.5172451935,479094.3361425804
2015-10-08,379017.8941953874,479879.6141664201
2015-10-09,377589.59101224184,477915.3784863293
2015-10-12,377589.59101224184,477915.3784863293
2015-10-13,370265.3833317989,466449.38697152585
2015-10-14,391113.19662600395,496779.771308783
2015-10-15,394302.19513981714,501374.50838660507
2015-10-16,395194.1903813095,502633.3422484893
2015-10-19,394772.67124169116,501920.8969382978
2015-10-20,393205.55928720976,499272.1878819871
2015-10-21,383345.9537134698,483374.76583895145
2015-10-22,402217.0497599006,512943.28544670384
2015-10-23,407670.037061976,520722.62824539235
2015-10-26,404187.90410412685,514554.7047912456
2015-10-27,400313.8465657371,508103.55956064345
2015-10-28,406987.1300490081,519181.85445520165
2015-10-29,397980.5122047457,504314.87439821183
2015-10-30,398695.3414458579,505554.87549840624
2015-11-02,400699.22392502596,509035.8894083274
2015-11-03,400253.5664603893,508333.56933420803
2015-11-04,400820.0587870121,509349.99956115056
2015-11-05,400820.0587870121,509349.99956115056
2015-11-06,410923.4315391903,526411.8735066016
2015-11-09,408870.05899376486,522944.2806153519
2015-11-10,408870.05899376486,522944.2806153519
2015-11-11,403942.8564394753,514701.1337769526
2015-11-12,401182.32985522225,510082.80811760004
2015-11-13,401182.32985522225,510082.80811760004
2015-11-16,406674.2176183745,517037.64313260565
2015-11-17,407357.12126587774,517983.19100469426
2015-11-18,410441.4010500822,522150.322529337
2015-11-19,408117.00679482473,518466.7157708959
2015-11-20,410972.6343088186,522779.38027322106
2015-11-23,410972.6343088186,522779.38027322106
2015-11-24,418418.653995908,534907.0872392314
2015-11-25,419415.45328636304,536530.6244049371
2015-11-27,418725.2429963037,535368.095522519
2015-11-30,422119.1972589678,541105.6725035614
2015-12-01,427657.0604161309,550046.4557964278
2015-12-02,428820.3238576624,551897.1854355532
2015-12-03,428820.3238576624,551897.1854355532
2015-12-04,436718.45085485646,563123.0154618053
2015-12-07,435015.6680537139,560702.8023778625
2015-12-08,435463.5216115833,561431.6532374675
2015-12-09,433071.8985350239,557539.4511893373
2015-12-10,433179.6147050536,557680.8835828179
2015-12-11,428519.10962782823,551561.594457347
2015-12-14,428519.10962782823,551561.594457347
2015-12-15,429819.5839036318,553034.4364541643
2015-12-16,430768.22588607634,554065.1018678503
2015-12-17,432583.0179471491,556293.377901897
2015-12-18,424810.25349503296,545738.336537123
2015-12-21,434445.009267119,558417.8629983722
2015-12-22,437404.907209386,562094.7382595891
2015-12-23,437404.907209386,562094.7382595891
2015-12-24,437222.5304720738,561793.6895968143
2015-12-28,433925.6314303236,556351.5095115176
2015-12-29,434018.6732772364,556492.6003067554
2015-12-30,432352.0769999692,553965.335404973
2015-12-31,432352.0769999692,553965.335404973
2016-01-04,432352.0769999692,553965.335404973
2016-01-05,432352.0769999692,553965.335404973
2016-01-06,432352.0769999692,553965.335404973
2016-01-07,432352.0769999692,553965.335404973
2016-01-08,432383.69870855135,553997.7614599955
2016-01-11,426617.61329355947,548257.0931245019
2016-01-12,426576.0734138534,547866.7892019828
2016-01-13,415982.2717238734,535747.8461925144
2016-01-14,419454.9764743664,539238.2277112898
2016-01-15,403856.86304518656,523305.22752356104
2016-01-19,396410.66231820773,516163.43896104355
2016-01-20,398228.5739051667,518131.4266231879
2016-01-21,401202.96641612233,521130.77961255854
2016-01-22,404517.63485837716,524203.0736499385
2016-01-25,403454.76556928636,523172.041665972
2016-01-26,403136.2720015091,522830.0124453045
2016-01-27,397403.18844531133,516348.28100559214
2016-01-28,399481.9922359386,518746.4383811115
2016-01-29,411353.7374613883,532498.4703932635
2016-02-01,411014.7024272977,532420.334718624
2016-02-02,405963.8719250979,525929.7411399755
2016-02-03,400057.38128622517,518731.2079757288
2016-02-04,403346.64026042976,522672.3361821925
2016-02-05,404086.74011449784,523537.4602230831
2016-02-08,405660.39964551607,525589.7160005805
2016-02-09,408284.8668096388,528463.2209893969
2016-02-10,403844.60557693674,524238.5440704756
2016-02-11,400939.40563494706,521436.05879218364
2016-02-12,406814.2370191088,527263.9554379876
2016-02-16,416006.52146115433,536234.1505353345
2016-02-17,422746.4913005922,543302.4534705221
2016-02-18,425763.83956816816,546524.6361122984
2016-02-19,425807.8387007142,546576.8345897936
2016-02-22,429644.3910439701,551087.0267220385
2016-02-23,421980.0960911252,541104.9064849475
2016-02-24,426524.3832733038,546331.2260843083
2016-02-25,429350.08040426276,549798.8699594835
2016-02-26,432143.22900207754,553251.5994101352
2016-02-29,422895.1850093432,541298.2288162333
2016-03-01,439238.0067480339,562085.3521681728
2016-03-02,439315.49543814134,562149.7622692164
2016-03-03,438978.5366259488,561662.5371332426
2016-03-04,437364.04227867955,559188.6367693641
2016-03-07,436002.3389613596,557003.0843154273
2016-03-08,429402.433421846,547022.321070605
2016-03-09,428022.29511958035,545138.8938995798
2016-03-10,427182.04459048784,543874.3186832361
2016-03-11,437840.4891340924,558766.5644481399
2016-03-14,435820.4778028295,555912.5702469286
2016-03-15,435820.4778028295,555912.5702469286
2016-03-16,440930.410723327,563653.6575520532
2016-03-17,442245.1390792448,566177.7720996903
2016-03-18,448302.91043361,576830.1081637314
2016-03-21,445138.5323510332,571223.8659496617
2016-03-22,440052.06909112894,561869.7242188123
2016-03-23,438457.5602936322,558911.5790516771
2016-03-24,439691.11442439037,561016.5842195188
2016-03-28,443777.22832204826,567989.3555446599
2016-03-29,452395.20046917687,582464.5799364449
2016-03-30,456005.33501282526,588281.114811663
2016-03-31,453290.9544255369,583206.966934026
2016-04-01,458296.7449642726,592440.6320120986
2016-04-04,458061.36012712127,592006.4419008876
2016-04-05,455529.81655050785,587372.1489449195
2016-04-06,459215.8308740872,593447.4216020909
2016-04-07,454687.48628579464,585877.9680001899
2016-04-08,454687.48628579464,585877.9680001899
2016-04-11,445790.2304208819,570950.4008161959
2016-04-12,446573.2248400783,572264.0869655784
2016-04-13,454873.720948811,586589.639867231
2016-04-14,447214.01493598026,573370.0054911037
2016-04-15,447214.01493598026,573370.0054911037
2016-04-18,448205.18990379263,575236.0533675023
2016-04-19,449194.3823856801,577098.3688921263
2016-04-20,454405.0317278334,587210.656108326
2016-04-21,454380.64720309526,587163.3331545845
2016-04-22,450954.1500447499,580815.2110552397
2016-04-25,441665.9484161418,563064.6777774638
2016-04-26,447692.78886745305,574738.2631632643
2016-04-27,451896.88733581424,582429.4108316719
2016-04-28,424212.10230029945,531110.624662135
2016-04-29,424212.10230029945,531110.624662135
2016-05-02,424322.6546436253,531286.9441177044
2016-05-03,420828.5293652434,525714.1787810201
2016-05-04,417549.1600419749,520461.99115271616
2016-05-05,420143.5395960422,524617.109669046
2016-05-06,420143.5395960422,524617.109669046
2016-05-09,414104.1295328529,514370.94204437046
2016-05-10,417773.00574840687,520611.3869317552
2016-05-11,412241.7286247802,510608.564864896
2016-05-12,414824.0914504899,515326.8809618144
2016-05-13,412968.0152479529,512126.65496813937
2016-05-16,420225.0175592018,524209.3210259754
2016-05-17,419786.9208896947,523485.93119838525
2016-05-18,432953.24149885296,544576.1909651756
2016-05-19,423594.1718630339,529752.2581743598
2016-05-20,442435.946851296,559199.4375587384
2016-05-23,443893.08795055124,560695.3124121428
2016-05-24,458368.00323621026,584294.4128221218
2016-05-25,462454.7481458951,590848.0035630628
2016-05-26,462454.7481458951,590848.0035630628
2016-05-27,463116.119286571,592106.3659919419
2016-05-31,465182.7618274025,596038.4778839848
2016-06-01,465490.65570577217,596594.5093273354
2016-06-02,462269.34383052983,590777.0806049525
2016-06-03,462269.34383052983,590777.0806049525
2016-06-06,462269.34383052983,590777.0806049525
2016-06-07,462344.9662303635,590918.6848773112
2016-06-08,461839.6167819717,589972.4091563112
2016-06-09,464764.8290602989,595280.339910113
2016-06-10,455650.376976706,578741.7519666009
2016-06-13,452595.5837040589,574185.0540690944
2016-06-14,447748.5720658938,567126.3532052352
2016-06-15,449525.35016966495,569272.6179481326
2016-06-16,452779.7716364994,573365.3229783374
2016-06-17,451781.5925452465,572110.0299471647
2016-06-20,447781.717704314,566890.8545093775
2016-06-21,449190.063646841,568728.5131470739
2016-06-22,446605.5693157044,565187.084592212
2016-06-23,453174.90999272576,573750.7984351439
2016-06-24,434417.3708474954,551308.0551285434
2016-06-27,436353.71937188687,553215.9516541575
2016-06-28,433122.8570954075,550188.2657985024
2016-06-29,438702.19654166594,556379.457742455
2016-06-30,447765.5143087451,570078.2167113019
2016-07-01,439733.0745747607,557832.882618112
2016-07-05,439733.0745747607,557832.882618112
2016-07-06,442134.60972643207,561743.690403081
2016-07-07,447303.23217588296,570421.544303824
2016-07-08,464996.89314318757,600880.4357522165
2016-07-11,469520.16213855974,608442.6148935604
2016-07-12,476200.1258384487,621589.5395301598
2016-07-13,478988.14721388795,626966.8426995052
2016-07-14,478988.14721388795,626966.8426995052
2016-07-15,478988.14721388795,626966.8426995052
2016-07-18,478564.2556092592,626090.996196401
2016-07-19,476506.2211501909,621838.6772909067
2016-07-20,482308.36843154003,634458.3082307791
2016-07-21,482399.6073134842,634656.752179488
2016-07-22,484270.2193614093,638520.2107717415
2016-07-25,484089.06056664884,638055.1843528649
2016-07-26,513930.20400864957,700855.3487818862
2016-07-27,520731.152291993,714937.9840711389
2016-07-28,516904.57020631223,706748.2615500789
2016-07-29,516965.810476609,706879.3291215083
2016-08-01,516965.810476609,706879.3291215083
2016-08-02,516965.810476609,706879.3291215083
2016-08-03,519731.9429608887,712537.2260172089
