date,regime,active_CHAMP,BASE_equity,CHAMP_equity,CHAMP_cash,BASE_dd_%,CHAMP_dd_%,CHAMP_ret_%,k_today,VIX,scale
2013-10-07,BULL,longbyungi,289652.66739154723,407623.18865850475,135258.56463253236,-4.8037726097924445,-6.288016606452995,-2.3466612121525454,0.6697578620400279,19.40999984741211,1.030396710830812
2013-10-08,BULL,longbyungi,289869.09931745206,407937.072128271,407937.072128271,-4.7326408538915565,-6.2158552492862285,0.07700333997171516,0.6391347051364692,20.34000015258789,0.9832841617484142
2013-10-09,NEUTRAL,longbyungi,289869.09931745206,407937.072128271,407937.072128271,-4.7326408538915565,-6.2158552492862285,0.0,0.6632652932134883,19.600000381469727,1.0204081434053665
2013-10-10,NEUTRAL,longbyungi,293802.70681978704,414655.3053687377,86142.04270026146,-3.4398352407814525,-4.67134311312305,1.6468798007047258,0.788834973367718,16.479999542236328,1.2135922667195662
2013-10-11,BULL,longbyungi,292386.32444155193,412310.34128050046,71070.01690022013,-3.9053384939162994,-5.210446976224059,-0.5655213035685058,0.8269719961307032,15.720000267028809,1.272264609431851
2013-10-14,BULL,longbyungi,292974.50996675837,413086.21848867467,76920.29651270981,-3.712027506969684,-5.032073924663527,0.18817796462844427,0.8089608118777379,16.06999969482422,1.2445550951965199
2013-10-15,BULL,longbyungi,293048.20092175057,413214.8881135743,413214.8881135743,-3.68780849676269,-5.002492963404848,0.03114837027737849,0.6966773904771991,18.65999984741211,1.0718113699649217
2013-10-16,BULL,longbyungi,294153.02721108566,415332.9967097234,48035.17828720005,-3.3247001725294822,-4.5155428508725,0.5125925171328483,0.8837525469943927,14.710000038146973,1.3596193030682964
2013-10-17,BULL,longbyungi,294994.85347623774,417620.4284947576,14575.822139403026,-3.0480285116670114,-3.9896655813323134,0.5507464620329472,0.9643917241441764,13.479999542236328,1.4836795756064252
2013-10-18,BULL,longbyungi,296958.81995578017,421718.9244325304,421718.9244325304,-2.4025581928298068,-3.0474272741273345,0.9813925895687525,0.9969325182538311,13.039999961853027,1.5337423357751248
2013-10-21,BULL,longbyungi,296958.81995578017,421718.9244325304,421718.9244325304,-2.4025581928298068,-3.0474272741273345,0.0,0.987841956742608,13.15999984741211,1.5197568565270891
2013-10-22,BULL,longbyungi,296958.81995578017,421718.9244325304,421718.9244325304,-2.4025581928298068,-3.0474272741273345,0.0,0.9752438165345235,13.329999923706055,1.5003751023608054
2013-10-23,BULL,longbyungi,296958.81995578017,421718.9244325304,421718.9244325304,-2.4025581928298068,-3.0474272741273345,0.0,0.9687034222126523,13.420000076293945,1.4903129572502343
2013-10-24,BULL,longbyungi,295250.57213963836,418043.2773461037,6389.674671874149,-2.963984914733375,-3.892453240038052,-0.8715869441649371,0.9848484990791624,13.199999809265137,1.5151515370448652
2013-10-25,BULL,longbyungi,296850.98374007875,421486.89259949734,421486.89259949734,-2.437999264383739,-3.100771058016394,0.8237461143389302,0.9931245109596047,13.09000015258789,1.5278838630147764
2013-10-28,BULL,longbyungi,297789.286650948,423488.7842633944,9816.762543163379,-2.129619928303761,-2.640539050656354,0.47495941132369435,0.9767092103799028,13.3100004196167,1.5026295544306196
2013-10-29,BULL,longbyungi,302969.06049845874,434518.60477909143,13063.591477299167,-0.42725366508917784,-0.10479921602505327,2.6045130179497056,0.9694258126713379,13.40999984741211,1.4914243271866736
2013-10-30,BULL,longbyungi,303851.5408795159,436395.86434468976,436395.86434468976,-0.1372207654129931,0.0,0.43203203383033184,0.9523809789966676,13.649999618530273,1.4652015061487194
2013-10-31,BULL,longbyungi,303564.5688083463,435796.36858889065,23803.410782437597,-0.23153599747253173,-0.1373742981499948,-0.1373742981499948,0.9454545454545455,13.75,1.4545454545454546
2013-11-01,BULL,longbyungi,304979.6951305934,438752.62220844754,438752.62220844754,0.0,0.0,0.6783566437529753,0.9789156823342386,13.279999732971191,1.5060241266680594
2013-11-04,BULL,longbyungi,304979.6951305934,438752.62220844754,438752.62220844754,0.0,0.0,0.0,1.0054137427047236,12.930000305175781,1.5467903733918824
2013-11-05,BULL,longbyungi,304544.71411997615,437809.4778856643,8927.159363584244,-0.142626219896691,-0.21496038429034137,-0.21496038429034137,0.9796533196345365,13.270000457763672,1.5071589532839023
2013-11-06,BULL,longbyungi,307276.39450897614,443732.42345721426,443732.42345721426,0.0,0.0,1.3528591478087604,1.0260457712485336,12.670000076293945,1.5785319557669746
2013-11-07,BULL,longbyungi,307276.39450897614,443732.42345721426,443732.42345721426,0.0,0.0,0.0,0.93457944950435,13.90999984741211,1.437814537699
2013-11-08,BULL,longbyungi,311577.6041999898,453288.2712671868,0.0,0.0,0.0,2.1535157912331293,1.0077519677850286,12.899999618530273,1.5503876427461978
2013-11-11,BULL,longbyungi,309451.3472391167,448564.4402097406,448564.4402097406,-0.6824164934230548,-1.0421251457136793,-1.0421251457136793,1.0375099981680016,12.529999732971191,1.5961692279507715
2013-11-12,BULL,longbyungi,311526.64516024466,453192.5063689888,5.820766091346741e-11,-0.0163551677200946,-0.021126709925733955,1.0317505678970385,1.0140405857613595,12.819999694824219,1.5600624396328606
2013-11-13,BULL,longbyungi,313841.2326474196,458345.2685973049,0.0,0.0,0.0,1.136991930780229,1.038338620182612,12.520000457763672,1.597444031050172
2013-11-14,BULL,longbyungi,313526.74888776673,457644.5247909338,457644.5247909338,-0.10020472995215801,-0.15288557652521906,-0.15288557652521906,1.050929678275615,12.369999885559082,1.6168148896547923
2013-11-15,BULL,longbyungi,313128.83332036075,456750.94930643035,5.820766091346741e-11,-0.2269935409854873,-0.3478424236283084,-0.19525536439263247,1.0664479448317774,12.1899995803833,1.6406891458950421
2013-11-18,BULL,longbyungi,313745.8575698198,458136.5642152791,458136.5642152791,-0.030389594380342277,-0.0455343157930832,0.3033633342093278,0.9923663833162036,13.100000381469727,1.5267175127941595
2013-11-19,BULL,longbyungi,313745.8575698198,458136.5642152791,458136.5642152791,-0.030389594380342277,-0.0455343157930832,0.0,0.9708737615143351,13.390000343322754,1.4936519407912847
2013-11-20,BULL,longbyungi,313745.8575698198,458136.5642152791,458136.5642152791,-0.030389594380342277,-0.0455343157930832,0.0,0.9701492813494464,13.399999618530273,1.4925373559222253
2013-11-21,BULL,longbyungi,319054.5236781395,470062.4050376272,5.820766091346741e-11,0.0,0.0,2.603119190622838,1.0268562525028302,12.65999984741211,1.5797788500043541
2013-11-22,BULL,longbyungi,318115.1489564342,467952.1134549567,467952.1134549567,-0.29442451117004387,-0.44893860050382317,-0.44893860050382317,1.0603588709056375,12.260000228881836,1.6313213398548267
2013-11-25,BULL,longbyungi,318115.1489564342,467952.1134549567,467952.1134549567,-0.29442451117004387,-0.44893860050382317,0.0,1.0164190804357554,12.789999961853027,1.5637216622088543
2013-11-26,BULL,longbyungi,316870.9454300662,465136.35670948494,0.0,-0.6843903113801564,-1.0479562448198698,-0.6017189931428302,1.0148321291303273,12.8100004196167,1.561280198662042
2013-11-27,BULL,longbyungi,316135.7821485418,463451.87383690575,0.0,-0.9148096369077319,-1.4063092750828066,-0.36214818478085276,1.001540867370495,12.979999542236328,1.5408321036469155
2013-11-29,BULL,longbyungi,316649.077557349,464606.5416873218,464606.5416873218,-0.7539294829798759,-1.1606678798038894,0.2491451465837402,0.9489051226999482,13.699999809265137,1.4598540349229971
2013-12-02,BULL,longbyungi,316649.077557349,464606.5416873218,464606.5416873218,-0.7539294829798759,-1.1606678798038894,0.0,0.9135629246799661,14.229999542236328,1.4054814225845633
2013-12-03,BULL,longbyungi,316899.31848517247,465111.2406724881,49494.17311283498,-0.6754974567109384,-1.0532993730359652,0.10862933253874552,0.8934707786655652,14.550000190734863,1.3745704287162541
2013-12-04,BULL,longbyungi,315867.56669044256,463030.34971562977,463030.34971562977,-0.9988753492528146,-1.4959833517072196,-0.44739640217029697,0.8843537529712308,14.699999809265137,1.360544235340355
2013-12-05,BULL,longbyungi,313716.3851774106,458848.0983018828,63866.25311370735,-1.673111679843775,-2.3857059436282135,-0.9032348346745489,0.8620689698786899,15.079999923706055,1.3262599536595228
2013-12-06,BULL,longbyungi,322722.6389755935,476357.7400740112,476357.7400740112,0.0,0.0,3.81599963842687,0.9427121128326043,13.789999961853027,1.4503263274347757
2013-12-09,BULL,longbyungi,322722.6389755935,476357.7400740112,476357.7400740112,0.0,0.0,0.0,0.9636768139783631,13.489999771118164,1.4825797138128662
2013-12-10,BULL,longbyungi,322722.6389755935,476357.7400740112,476357.7400740112,0.0,0.0,0.0,0.93457944950435,13.90999984741211,1.437814537699
2013-12-11,BULL,longbyungi,322722.6389755935,476357.7400740112,476357.7400740112,0.0,0.0,0.0,0.8430609556212422,15.420000076293945,1.297016854801911
2013-12-12,BULL,longbyungi,322722.6389755935,476357.7400740112,476357.7400740112,0.0,0.0,0.0,0.8365508386043683,15.539999961853027,1.2870012901605665
2013-12-13,BULL,longbyungi,322722.6389755935,476357.7400740112,476357.7400740112,0.0,0.0,0.0,0.8248730844671024,15.760000228881836,1.269035514564773
2013-12-16,BULL,longbyungi,323205.26128729107,477246.547438142,90041.43591307604,0.0,0.0,0.18658400805930953,0.8109793788611761,16.030000686645508,1.2476605828633478
2013-12-17,BULL,longbyungi,326179.07143687224,482660.0491400947,94441.9984870659,0.0,0.0,1.1343197202813515,0.8019741353626928,16.209999084472656,1.2338063620964503
2013-12-18,BULL,longbyungi,326842.75965014886,483998.49249747576,28008.101873437467,0.0,0.0,0.2773056025178855,0.9420289724871184,13.800000190734863,1.4492753422878744
2013-12-19,BULL,longbyungi,326327.7366360205,482893.7941255526,482893.7941255526,-0.1575751638738021,-0.22824417617972603,-0.22824417617972603,0.9187279399623249,14.149999618530273,1.4134275999420383
2013-12-20,BULL,longbyungi,328335.94752090133,487203.74859983235,27663.965191700263,0.0,0.0,0.8925263746833778,0.9427121128326043,13.789999961853027,1.4503263274347757
2013-12-23,BULL,longbyungi,332065.67412704276,495208.3620570159,495208.3620570159,0.0,0.0,1.6429704164197867,0.9969325182538311,13.039999961853027,1.5337423357751248
2013-12-24,BULL,longbyungi,332065.67412704276,495208.3620570159,495208.3620570159,0.0,0.0,0.0,1.0416667048747736,12.479999542236328,1.6025641613458057
2013-12-26,BULL,longbyungi,332065.67412704276,495208.3620570159,495208.3620570159,0.0,0.0,0.0,1.05433901706729,12.329999923706055,1.622060026257369
2013-12-27,BULL,longbyungi,332065.67412704276,495208.3620570159,495208.3620570159,0.0,0.0,0.0,1.0433386805938833,12.460000038146973,1.6051364316828975
2013-12-30,BULL,longbyungi,331348.4768798474,493630.84925776254,20451.09749026579,-0.2159805433310069,-0.3185553637867877,-0.3185553637867877,0.9587020352295441,13.5600004196167,1.4749262080454524
2013-12-31,BULL,longbyungi,333216.17719537613,497724.2441566923,26049.62581955403,0.0,0.0,0.8292421158614172,0.9475218474478404,13.720000267028809,1.4577259191505236
2014-01-02,BULL,longbyungi,328951.96455247316,488447.1554489927,488447.1554489927,-1.279713571770169,-1.8639013101357071,-1.8639013101357071,0.9135629246799661,14.229999542236328,1.4054814225845633
2014-01-03,BULL,longbyungi,328951.96455247316,488447.1554489927,488447.1554489927,-1.279713571770169,-1.8639013101357071,0.0,0.9447674261453414,13.760000228881836,1.4534883479159098
2014-01-06,BULL,longbyungi,328951.96455247316,488447.1554489927,488447.1554489927,-1.279713571770169,-1.8639013101357071,0.0,0.9594095805909332,13.550000190734863,1.4760147393706664
2014-01-07,BULL,longbyungi,328591.24284904945,487623.1235634314,5.820766091346741e-11,-1.3879681308554659,-2.02946123518164,-0.1687044087305245,1.006191944522728,12.920000076293945,1.5479876069580432
2014-01-08,BULL,longbyungi,334337.1454875048,500766.161543847,-5.820766091346741e-11,0.0,0.0,2.6953270559380904,1.0101010190828974,12.869999885559082,1.554001567819842
2014-01-09,BULL,longbyungi,336331.98756265384,505354.9048357751,505354.9048357751,0.0,0.0,0.916344522517476,1.00853372022866,12.890000343322754,1.551590338813323
2014-01-10,BULL,longbyungi,335504.505150869,503442.08649911085,0.0,-0.2460314339356895,-0.37850989836258897,-0.37850989836258897,1.0708401674099017,12.140000343322754,1.6474464113998486
2014-01-13,BULL,longbyungi,334202.93536825385,500433.36207043735,500433.36207043735,-0.6330210248001955,-0.9738784996926264,-0.5976306926574027,0.9789156823342386,13.279999732971191,1.5060241266680594
2014-01-14,BULL,longbyungi,344467.1685653642,524078.89727494516,0.0,0.0,0.0,4.725011759143993,1.058631944844074,12.279999732971191,1.6286645305293443
2014-01-15,BULL,longbyungi,346398.2107162782,528507.9964846865,0.0,0.0,0.0,0.8451206932336586,1.058631944844074,12.279999732971191,1.6286645305293443
2014-01-16,BULL,longbyungi,345645.5697555278,526740.1656979922,526740.1656979922,-0.2172762264545436,-0.3344946147367356,-0.3344946147367356,1.0375099981680016,12.529999732971191,1.5961692279507715
2014-01-17,BULL,longbyungi,341000.21893938316,515849.0943777735,0.0,-1.5583197631803936,-2.395214867345863,-2.067636384969185,1.0450161124201136,12.4399995803833,1.607717096030944
2014-01-21,BULL,longbyungi,343653.5091041828,522069.7596325134,522069.7596325134,-0.7923544427149043,-1.218191000892388,1.2059079530309935,1.0101010190828974,12.869999885559082,1.554001567819842
2014-01-22,BULL,longbyungi,347687.99453897635,531499.1268714202,0.0,0.0,0.0,1.8061508189143538,1.0124610471581545,12.84000015258789,1.5576323802433147
2014-01-23,BULL,longbyungi,341061.2875639979,516011.2400859534,516011.2400859534,-1.9059349414020654,-2.914000419273244,-2.914000419273244,0.9440813048535858,13.770000457763672,1.4524327766978242
2014-01-24,BULL,longbyungi,341061.2875639979,516011.2400859534,516011.2400859534,-1.9059349414020654,-2.914000419273244,0.0,0.7166483151823273,18.139999389648438,1.1025358695112728
2014-01-27,NEUTRAL,longbyungi,341061.2875639979,516011.2400859534,516011.2400859534,-1.9059349414020654,-2.914000419273244,0.0,0.7462686534480035,17.420000076293945,1.1481056206892362
2014-01-28,BULL,longbyungi,341913.6922294705,517643.71101488237,91445.0350139396,-1.6607712662504825,-2.606855807665265,0.3163634436833318,0.8227848001940667,15.800000190734863,1.2658227695293334
2014-01-29,BULL,longbyungi,335165.43534782995,505127.6018409827,127655.89271688217,-3.6016656852793982,-4.96172499579991,-2.4179003642024077,0.7492795224306943,17.350000381469727,1.1527377268164527
2014-01-30,BULL,longbyungi,339891.58752548095,513344.5839284738,127498.46057585499,-2.242357267421091,-3.4157239447993093,1.6267141327346968,0.7518796594351425,17.290000915527344,1.1567379375925269
2014-01-31,BULL,longbyungi,332889.96294552746,501133.6656162567,147362.5149393073,-4.256123831100533,-5.7131723684862195,-2.378698187243078,0.7061379743480773,18.40999984741211,1.0863661143816574
