date,yangbyungi_consensus,yangbyungi_rsi,goldenbyungi,soxl_bnh
2021-12-23,265802.7112418193,226293.06356064242,238621.35503323333,31314.878892733566
2021-12-27,276256.8846688264,232961.82933369555,248095.11034150963,33407.151095732406
2021-12-28,278348.0888228363,234295.73892880412,251374.618986924,32424.452133794697
2021-12-29,276363.71469749114,232834.20885874584,249062.20011002503,32779.70011534025
2021-12-30,274533.0657054279,231485.90033393228,236941.93959544814,31487.889273356403
2021-12-31,267425.96443021426,226242.2896359782,231092.4387313815,31303.344867358708
2022-01-03,275481.99096624355,232190.0377133137,241513.74708689513,33033.44867358708
2022-01-04,273777.57977004,230566.37240206037,245453.88616230967,32881.19953863898
2022-01-05,254418.35596924205,216406.47815063252,220245.97790987708,29529.41176470588
2022-01-06,252762.8951088197,215311.49353402737,220075.99812299834,30143.02191464821
2022-01-07,253522.19682875273,215951.9113728474,220075.99812299834,27492.50288350635
2022-01-10,262273.7604020926,221992.86221520705,220075.99812299834,27718.56978085352
2022-01-11,271423.8067455419,227806.2016170464,223968.1073910133,29162.629757785468
2022-01-12,269098.9972794185,226372.89808464338,228502.55298772108,29734.71741637832
2022-01-13,252677.90978544502,217560.76147305156,208574.83964935827,27695.501730103806
2022-01-14,262981.1994217778,224612.53653383697,205332.85844609156,29527.104959630913
2022-01-18,257567.66193432736,221096.10202824592,205332.85844609156,25859.28489042676
2022-01-19,263543.43871696474,226225.70930623135,205332.85844609156,23425.60553633218
2022-01-20,266921.9480229699,229125.82197027514,205332.85844609156,21291.810841983854
2022-01-21,261518.86295783214,224487.813309337,205332.85844609156,20166.089965397925
2022-01-24,251078.31934683866,215525.64982145655,205332.85844609156,20968.85813148789
2022-01-25,251078.31934683866,215525.64982145655,205332.85844609156,18865.05190311419
2022-01-26,251078.31934683866,215525.64982145655,205332.85844609156,19492.502883506342
2022-01-27,257335.01890633354,220896.4012340266,205332.85844609156,16668.97347174164
2022-01-28,252908.26404906384,218470.10930745763,205332.85844609156,17711.649365628604
2022-01-31,263127.6867179455,230280.38909920905,205332.85844609156,20618.22376009227
2022-02-01,256611.9083141731,224755.57015999255,205332.85844609156,21190.31141868512
2022-02-02,251028.59799373522,219865.38364178227,205332.85844609156,22772.779700115338
2022-02-03,251028.59799373522,219865.38364178227,205332.85844609156,20083.044982698964
2022-02-04,251028.59799373522,219865.38364178227,205332.85844609156,20050.749711649365
2022-02-07,246597.79957426924,216631.42543236873,203448.08264351392,19958.477508650518
2022-02-08,255310.41961533984,223009.2156617163,207045.18021836592,21513.264129181087
2022-02-09,263723.57885994983,229139.0715929469,209745.61789472174,23557.093425605537
2022-02-10,257846.38191512955,224869.85144677453,209745.61789472174,21409.45790080738
2022-02-11,235068.50906480986,209462.64263644212,209745.61789472174,18246.82814302191
2022-02-14,233289.45287152933,207145.37581769296,209745.61789472174,18219.14648212226
2022-02-15,239174.60032163834,213694.67057784196,214035.54347693667,21213.379469434833
2022-02-16,242825.54818374268,216413.00584295817,211458.95983306208,21273.356401384084
2022-02-17,239444.94381805212,213887.17735263088,211458.95983306208,18892.73356401384
2022-02-18,236657.95225477166,211397.66243838565,211458.95983306208,18228.373702422145
2022-02-22,239033.5577436043,213442.80220844096,210751.12878072704,17813.148788927334
2022-02-23,242917.6676248905,217779.7140982314,213295.1381056812,16567.474048442902
2022-02-24,242917.6676248905,217779.7140982314,213295.1381056812,18339.10034602076
2022-02-25,247406.96074888788,222810.621188103,213295.1381056812,19224.91349480969
2022-02-28,245759.96821650158,220888.59865777663,213338.44001386434,18906.574394463667
2022-03-01,249235.8305227664,224094.47826958733,212862.5037665749,16775.086505190313
2022-03-02,252172.69963947329,227897.8425635524,212862.5037665749,18553.633217993083
2022-03-03,251036.0293704848,226926.28428129724,212862.5037665749,17259.515570934254
2022-03-04,246589.06303849164,221631.97793193252,212862.5037665749,16002.306805074973
2022-03-07,256337.6863444549,230692.4595465951,212862.5037665749,13612.456747404844
2022-03-08,258108.69547352113,232693.26606792025,212862.5037665749,14316.03229527105
2022-03-09,263483.4008242981,238739.5092793206,212862.5037665749,16147.635524798154
2022-03-10,263483.4008242981,238739.5092793206,212862.5037665749,15088.81199538639
2022-03-11,268800.80587421195,243557.55348356388,212862.5037665749,14159.169550173012
2022-03-14,270367.36831186066,244976.9990594507,212862.5037665749,12825.836216839678
2022-03-15,278276.41038178006,254171.54547110747,212862.5037665749,14516.72433679354
2022-03-16,281414.34410069237,257725.6059634405,212862.5037665749,16770.47289504037
2022-03-17,282900.2038327774,259426.58579911687,212862.5037665749,17058.823529411766
2022-03-18,288936.8521440776,266338.56482538034,217000.49329220934,18053.05651672434
2022-03-21,286348.99216263497,264018.2165115251,215987.77759078058,17900.807381776238
2022-03-22,284655.16507139924,262716.7867646757,214309.78952730374,18251.441753171857
2022-03-23,269577.55352075293,251100.1216072374,201128.91468807863,16925.028835063436
2022-03-24,284103.2923757477,266101.8599560604,205297.05427064502,19414.071510957325
2022-03-25,283692.45940136694,265624.9444877853,205297.05427064502,19321.799307958478
2022-03-28,283692.45940136694,265624.9444877853,208005.52688135076,19688.58131487889
2022-03-29,283692.45940136694,265624.9444877853,215717.7171535591,21144.175317185698
2022-03-30,284582.6094356239,266458.4035579849,212297.3301182265,19095.732410611305
2022-03-31,284762.18800700817,266626.5453131652,212297.3301182265,17748.558246828143
2022-04-01,284099.918999289,266006.4542159869,212297.3301182265,16645.905420991923
2022-04-04,287446.5136599482,269139.91438209964,212297.3301182265,17536.332179930796
2022-04-05,289035.2060486412,270627.4277564249,212297.3301182265,15118.800461361017
2022-04-06,292580.2000402902,273946.651800054,212297.3301182265,14048.442906574393
2022-04-07,291569.8940683716,272527.7078407777,212297.3301182265,14053.056516724339
2022-04-08,288786.1904237278,268618.0808755109,212297.3301182265,13056.516724336794
2022-04-11,283577.7805944629,262562.2465803465,212297.3301182265,12207.612456747405
2022-04-12,290374.24760103866,270464.51989092876,212297.3301182265,12119.9538638985
2022-04-13,294905.5526059346,275740.2857463448,215782.00915059788,12922.722029988468
2022-04-14,298561.3661283717,279402.76981547364,218419.67635342258,11797.001153402538
2022-04-18,306170.29117950285,288242.86996599805,218419.67635342258,12544.405997693195
2022-04-19,309079.3713969466,291670.2651306302,218419.67635342258,13074.971164936564
2022-04-20,313039.8357244914,296326.2225519932,213475.31485550076,13121.107266435985
2022-04-21,313039.8357244914,296326.2225519932,216818.53726630664,12092.272202998847
2022-04-22,303595.33321539656,285116.86326960765,216818.53726630664,11280.276816608995
2022-04-25,309281.5639882097,291359.34258871636,216818.53726630664,11884.659746251442
2022-04-26,308547.34699062165,290016.38143551,216818.53726630664,10145.328719723184
2022-04-27,312730.00809698243,294381.58911329857,216818.53726630664,10232.987312572088
2022-04-28,316169.5985010228,298422.8552768609,219665.79030573933,11520.184544405996
2022-04-29,304696.27268101246,284863.9070058739,217665.6780444323,10329.873125720876
2022-05-02,311028.4437167088,292141.4364256746,217665.6780444323,11289.50403690888
2022-05-03,310656.9655329626,291707.88568159554,217665.6780444323,11580.161476355248
2022-05-04,305304.73075226793,290067.2736579726,222874.4751957716,12945.790080738176
2022-05-05,306465.3130663536,289999.4383983251,218872.84926278112,11028.83506343714
2022-05-06,303386.98476643034,286358.2698870696,218872.84926278112,10726.643598615918
2022-05-09,295906.73732083855,277510.3372425991,218872.84926278112,9056.516724336792
2022-05-10,295906.73732083855,277510.3372425991,218872.84926278112,9739.331026528258
2022-05-11,285922.17681415717,265869.3244199694,218872.84926278112,8805.074971164937
2022-05-12,288000.3642142839,267622.96563816146,218872.84926278112,8968.85813148789
2022-05-13,291400.8925949875,271560.23168819444,222843.88572063,10371.395617070357
2022-05-16,287075.18982144794,266521.259274041,220773.0144393963,9882.352941176472
2022-05-17,296212.06526520825,277164.72363647824,223857.24483439227,11354.094579008075
2022-05-18,296212.06526520825,277164.72363647824,220224.31631841714,9605.536332179932
2022-05-19,292943.7691628126,273342.05530099187,220224.31631841714,9441.753171856979
2022-05-20,299248.61585817195,280716.3375163579,220224.31631841714,9347.17416378316
2022-05-23,301402.9403344817,283242.4731639583,220224.31631841714,9515.570934256055
2022-05-24,298628.7547875351,279989.4956852807,220224.31631841714,8839.677047289504
2022-05-25,305778.4358547673,288368.7775035586,220224.31631841714,9305.65167243368
2022-05-26,319372.7808260091,304381.0305468748,220224.31631841714,10362.168396770472
2022-05-27,323012.4992048166,308665.68687536655,220224.31631841714,11644.75201845444
2022-05-31,319473.1955274906,304438.0579008233,220224.31631841714,11476.355247981546
2022-06-01,320893.6848854237,306348.11723338976,220224.31631841714,10938.869665513264
2022-06-02,335314.0750129055,322529.1800366095,225376.39143815805,12113.033448673586
2022-06-03,330153.9692853045,316371.4214516274,220125.64880755154,11026.528258362167
2022-06-06,330153.9692853045,316371.4214516274,220125.64880755154,10994.232987312571
2022-06-07,336098.95676706545,323492.4328398455,222622.10017676296,11303.344867358708
2022-06-08,333709.0262504961,320943.244806379,221557.68159783882,10560.553633217995
2022-06-09,327083.3275206739,312258.874742031,221557.68159783882,9803.921568627451
2022-06-10,319467.8200748706,303103.647140139,221557.68159783882,8687.427912341407
2022-06-13,319467.8200748706,303103.647140139,221557.68159783882,7148.7889273356395
2022-06-14,319467.8200748706,303103.647140139,221557.68159783882,7271.049596309112
2022-06-15,318946.1731488198,302484.98903175595,221316.92606037745,7667.820069204152
2022-06-16,306231.2718974409,287405.4853222099,214691.39465369104,6228.373702422145
2022-06-17,299456.68091108114,281297.2995098162,214691.39465369104,6311.418685121108
2022-06-21,301255.8391513418,285801.7970206443,214274.81775847886,6832.75663206459
2022-06-22,301255.8391513418,285801.7970206443,210486.1330063759,6602.076124567474
2022-06-23,297651.52108216187,282382.37589304877,210486.1330063759,6468.2814302191455
2022-06-24,298889.20900780044,285158.0744606606,213878.28625063878,7294.117647058823
2022-06-27,301034.28536890965,287701.8702941229,216176.55468017337,7280.276816608996
2022-06-28,304482.4776504544,290997.3466459891,216176.55468017337,6722.029988465974
2022-06-29,303249.9589288373,289819.41456776357,216176.55468017337,6232.987312572088
2022-06-30,307499.8631105503,293525.20615862374,216176.55468017337,6004.613610149942
2022-07-01,302717.0251419849,287618.948809416,216176.55468017337,5374.855824682814
2022-07-05,307881.3755284456,292525.72611650877,216176.55468017337,5467.128027681661
2022-07-06,307501.00267707946,292073.974023881,215183.131623341,5573.241061130335
2022-07-07,316758.715951685,303068.95258171123,222342.09094237984,6329.8731257208765
2022-07-08,316758.715951685,303068.95258171123,219148.13592800958,6431.372549019608
2022-07-11,316758.715951685,303068.95258171123,219148.13592800958,5946.943483275663
2022-07-12,312628.6538646634,298129.4926403706,219148.13592800958,5993.079584775086
2022-07-13,304999.34990281425,289005.0193259655,224194.31584436356,6145.328719723184
2022-07-14,311340.7923576895,296516.1365619928,226138.79707042722,6498.269896193771
2022-07-15,314976.04493380303,300828.7345020261,229227.02160924842,6975.778546712802
2022-07-18,317523.6920934589,303868.3558286786,229227.02160924842,6878.892733564014
2022-07-19,327274.5403248763,315532.7382582253,233829.9115533756,7833.910034602076
2022-07-20,336345.1891845484,326462.95255775476,231932.68427213555,8405.997693194924
2022-07-21,339339.1627790987,330086.5001760579,231932.68427213555,8802.768166089965
2022-07-22,337085.96005547314,327702.16113129864,231932.68427213555,8129.181084198386
2022-07-25,339115.68940739275,329675.3868777113,231932.68427213555,7972.318339100347
2022-07-26,339115.68940739275,329675.3868777113,229666.2517049524,7667.820069204152
2022-07-27,339115.68940739275,329675.3868777113,236293.564516611,8553.633217993078
2022-07-28,340870.2434205905,331807.52530114143,237378.95510993473,8941.176470588234
2022-07-29,345392.1486025077,337291.9058228056,240151.1720996229,9158.016147635526
2022-08-01,345933.2416205808,337961.4236009531,240469.5889930888,9224.913494809689
2022-08-02,345262.4975816285,337144.231362406,236535.62666533137,9201.845444059976
2022-08-03,354228.13762467675,348087.0856562628,246128.2543731879,9956.170703575546
2022-08-04,355848.93444448954,350082.5830601339,244194.263132898,10184.544405997693
2022-08-05,352168.40084387135,345564.1559981441,246745.9694943442,9942.329873125722
2022-08-08,349552.1382478186,341713.3566062562,235546.1213492759,9478.662053056518
2022-08-09,339402.27358430345,326774.07156163646,223495.2343817775,8166.089965397924
2022-08-10,339402.27358430345,326774.07156163646,223495.2343817775,9190.311418685122
2022-08-11,332864.42819066026,317332.1856722483,223495.2343817775,9134.948096885813
2022-08-12,341642.4347533058,329942.8780135229,230660.33614143825,9942.329873125722
2022-08-15,341552.9404342186,329827.1742622314,227942.1427393322,10020.761245674741
2022-08-16,340715.20140574453,328615.60295271367,227942.1427393322,9707.035755478662
2022-08-17,336888.6145392726,324924.9071892478,227942.1427393322,9010.38062283737
2022-08-18,342309.9383486272,333369.38059162616,227942.1427393322,9688.581314878893
2022-08-19,338805.79286868067,328299.82304777886,227942.1427393322,8844.290657439447
2022-08-22,338805.79286868067,328299.82304777886,227942.1427393322,7831.603229527105
2022-08-23,338780.7385825626,328263.4069745935,227942.1427393322,8004.613610149942
2022-08-24,337048.17776190856,325746.7900422346,227543.39643899997,8020.761245674741
2022-08-25,349447.28913760534,343786.5881513206,243035.04616714496,8913.494809688582
2022-08-26,360768.01027548255,354641.81350720074,241629.35178205988,7377.162629757786
2022-08-29,356730.3522525861,349147.6884678657,241629.35178205988,6961.937716262975
2022-08-30,355834.6359595329,348771.81537945743,241629.35178205988,6698.9619377162635
2022-08-31,355403.5354910204,348349.271653188,241629.35178205988,6491.349480968858
2022-09-01,355403.5354910204,348349.271653188,242384.59438640813,6103.806228373703
2022-09-02,355403.5354910204,348349.271653188,249938.6892129773,5933.102652825836
2022-09-06,355403.5354910204,348349.271653188,249938.6892129773,5734.717416378317
2022-09-07,359097.50852643355,352875.0876900729,251598.09315741988,6002.306805074971
2022-09-08,365802.0719831117,361101.5102224783,253578.51267039718,6292.9642445213385
2022-09-09,369026.6138907798,365056.6041913598,257296.69101057138,6758.938869665513
2022-09-12,369026.6138907798,365056.6041913598,258287.2919013828,6818.915801614764
2022-09-13,369026.6138907798,365056.6041913598,241812.89518373378,5591.695501730103
2022-09-14,368629.2856776628,364565.2870248937,244518.0715134045,5762.39907727797
2022-09-15,359132.8213712908,352841.49053849647,237080.71027334593,5490.196078431372
2022-09-16,358426.165719002,351928.6264163445,235400.69107354316,5564.01384083045
2022-09-19,362341.7523124964,356728.0191400759,231807.24266763014,5693.194925028834
2022-09-20,359331.9130281228,353041.32767006813,228903.65559819504,5407.151095732411
2022-09-21,351500.8429667666,343423.8567772097,228903.65559819504,5254.901960784314
2022-09-22,350292.26637183555,341587.84628780716,228903.65559819504,4825.836216839677
2022-09-23,352640.5517677246,343877.77908923355,228903.65559819504,4622.837370242214
2022-09-26,344864.62866303406,334399.4053095962,224989.14611685037,4396.77047289504
2022-09-27,351898.8634841961,342973.70652002044,225490.41957337633,4530.565167243368
2022-09-28,358349.6028376152,350832.6193193227,226368.07653256803,4696.655132641292
2022-09-29,354611.8647845779,346278.94635005534,222820.70968064474,4226.066897347174
2022-09-30,350541.27548613574,341310.27668165375,222820.70968064474,4064.590542099193
2022-10-03,355133.0644972459,346915.1365951641,226113.2494352499,4516.724336793541
2022-10-04,355133.0644972459,346915.1365951641,232567.64006843572,5102.652825836218
2022-10-05,355133.0644972459,346915.1365951641,232567.64006843572,5220.299884659746
2022-10-06,351203.12710466364,342116.3903516673,229540.51536295714,5148.78892733564
2022-10-07,338985.825205795,327198.1548338393,223627.81700340737,4207.612456747404
2022-10-10,339291.55151052144,327493.25001290743,223627.81700340737,3787.7739331026532
2022-10-11,343255.09349937993,331318.96639669314,223627.81700340737,3474.048442906574
2022-10-12,343255.09349937993,331318.96639669314,223627.81700340737,3372.5490196078426
2022-10-13,343255.09349937993,331318.96639669314,238675.39921205945,3681.6608996539794
2022-10-14,356894.28534492344,344483.8779459513,241485.1112457124,3197.2318339100343
2022-10-17,350187.91387697234,338010.7094333394,241485.1112457124,3400.2306805074977
2022-10-18,350187.91387697234,338010.7094333394,241485.1112457124,3497.116493656286
2022-10-19,354230.7906591987,342888.5749848045,241818.589847029,3506.3437139561706
2022-10-20,352890.8501188179,341258.7836454526,241566.1641353724,3566.3206459054213
2022-10-21,366206.16255112336,357350.3570150241,247515.33618515905,3967.704728950403
2022-10-24,365548.8103352584,356553.2565394844,247083.6765824897,4004.6136101499424
2022-10-25,368428.2050384962,360065.850437881,247195.99360220713,4152.249134948097
2022-10-26,365993.60913754016,357093.6226875364,245774.1743552944,4161.476355247981
2022-10-27,355039.6905467746,342154.884115063,246948.00073877978,3861.5916955017296
2022-10-28,370434.3364167238,361299.59440500266,246948.00073877978,4401.384083044983
2022-10-31,368085.82449124375,358462.4657329933,246948.00073877978,4101.499423298732
2022-11-01,368085.82449124375,358462.4657329933,246948.00073877978,4184.5444059976935
2022-11-02,353765.84099409083,338635.82075432804,236843.93052153915,3755.478662053057
2022-11-03,349594.320368918,332787.49207033985,233962.36619541122,3635.524798154556
2022-11-04,365783.8376465316,352056.9214390629,234107.65735315307,4156.862745098038
2022-11-07,369731.1858386608,356805.9395384902,235529.80624803685,4429.065743944637
2022-11-08,374020.5340227947,361966.4146650104,235529.80624803685,4682.814302191466
2022-11-09,374020.5340227947,361966.4146650104,235529.80624803685,4253.748558246828
2022-11-10,374020.5340227947,361966.4146650104,235529.80624803685,5522.49134948097
2022-11-11,382262.13632014976,371936.399476348,235529.80624803685,6076.1245674740485
2022-11-14,376855.52368242014,365373.4282346824,235529.80624803685,5910.034602076124
2022-11-15,394103.29562501365,386333.1730281134,235529.80624803685,6408.304498269897
2022-11-16,394103.29562501365,386333.1730281134,235529.80624803685,5587.081891580161
2022-11-17,394103.29562501365,386333.1730281134,235529.80624803685,5757.785467128028
2022-11-18,390941.93949938315,383234.1460556295,235529.80624803685,5780.853517877739
2022-11-21,397624.4827963249,389784.93663379736,235529.80624803685,5457.900807381776
2022-11-22,404522.2977581797,398237.2090797431,235529.80624803685,5937.716262975779
2022-11-23,407347.50201452157,401713.620499923,235529.80624803685,6145.328719723184
2022-11-25,406239.92043966195,400350.59588176216,235529.80624803685,5905.420991926182
2022-11-28,397493.42756089533,389575.9789014194,227539.1222038563,5462.514417531718
2022-11-29,393706.8941078258,384940.4783202058,228729.67700824124,5420.991926182238
2022-11-30,417917.62663483544,414553.74444511824,252224.79792074428,6380.622837370242
2022-12-01,416801.6039223138,413837.6220237202,255650.21570809657,6205.305651672434
2022-12-02,429107.5849338649,426056.0920837312,258294.18512930768,5993.079584775086
2022-12-05,420376.17116081377,418831.6566874083,249393.85974298502,5799.307958477509
2022-12-06,420635.2822743444,419186.22055952076,248972.53218855584,5416.3783160322955
2022-12-07,423997.9518626487,422963.73946387396,248972.53218855584,5388.696655132641
2022-12-08,433562.4276347693,434896.74832713977,257989.36938173347,5836.216839677048
2022-12-09,424013.4969506223,426529.98908273247,256023.89652578608,5674.740484429066
2022-12-12,429644.46127935214,435076.9789506241,265487.07885705173,5997.693194925028
2022-12-13,441239.1311715639,449676.5312444414,290124.3075019489,6306.805074971166
2022-12-14,425887.0931718411,436318.31839625246,290124.3075019489,5988.465974625145
2022-12-15,415422.42742996325,429194.9509498284,290124.3075019489,5243.3679354094575
2022-12-16,411390.2007101757,423987.5667459821,290124.3075019489,5116.493656286044
2022-12-19,408471.5801380102,421025.83185664273,290124.3075019489,4918.108419838524
2022-12-20,414182.5926469344,427016.82830621785,289977.47874477156,4811.99538638985
2022-12-21,421307.9836223138,436205.7096237059,294528.6739888939,5155.709342560554
2022-12-22,416366.1469727191,429831.1377716338,289317.6168537605,4539.7923875432525
2022-12-23,417594.52522835555,431416.2667112493,289317.6168537605,4509.803921568628
2022-12-27,415820.0177950384,429126.39950364677,289317.6168537605,4258.36216839677
2022-12-28,409103.91553178866,420462.62473454926,289317.6168537605,4087.6585928489044
2022-12-29,421693.7423430156,436706.42443685106,291792.4964502059,4484.429065743945
2022-12-30,422611.40444275376,437894.5545759133,287449.6211367248,4470.588235294117
2023-01-03,426723.3148298477,443204.3475532613,287449.6211367248,4299.884659746252
2023-01-04,426723.3148298477,443204.3475532613,287164.14789655746,4671.280276816609
2023-01-05,419963.48392783635,434428.20871699054,284249.76427413063,4405.997693194926
2023-01-06,439620.23795606004,459949.6706276584,284249.76427413063,5017.301038062284
2023-01-09,444911.2192550047,466819.47136824194,284249.76427413063,5319.492502883506
2023-01-10,451417.0232232627,475352.1736182915,284249.76427413063,5524.79815455594
2023-01-11,456822.0400703709,480100.59398274997,285838.36495594436,5730.103806228374
2023-01-12,459534.0702335688,482478.58786565944,287293.9978292502,5923.8754325259515
2023-01-13,462883.3799424188,485422.1821832625,285819.5244397096,5976.931949250289
2023-01-17,461356.9432665271,484085.85116241314,284758.70171046077,6029.988465974626
2023-01-18,452115.5636751956,476055.9359921203,278233.20370703144,5919.261822376009
2023-01-19,444224.5458277423,469084.1439222847,272869.8239636451,5420.991926182238
2023-01-20,450151.99905419914,473327.4597123208,272869.8239636451,5923.8754325259515
2023-01-23,481592.75937655615,500858.6845662268,272869.8239636451,6814.302191464822
2023-01-24,476032.45983222785,495997.71887219185,272869.8239636451,6685.1211072664355
2023-01-25,460089.6275497104,482158.1178166645,282193.9479929616,6710.495963091119
2023-01-26,456906.9020092612,479378.62866168784,288285.2367849614,6948.096885813148
2023-01-27,452728.7547184799,474175.32445619674,291974.4553470871,6906.574394463669
2023-01-30,426487.79188762873,454484.66994623875,272260.7271628255,6366.782006920415
2023-01-31,434960.1174672153,464477.8451262961,270337.65700641554,6708.189158016148
2023-02-01,479027.54068346665,500331.7648389593,270337.65700641554,7760.092272202999
2023-02-02,492349.12266450503,510848.64903639094,270337.65700641554,8276.81660899654
2023-02-03,479210.5420285191,500584.0348374548,270337.65700641554,7794.694348327566
2023-02-06,473046.2119298832,495754.5836429189,270337.65700641554,7418.685121107265
2023-02-07,500061.65363798046,516933.6626040598,281500.8574043338,8083.044982698962
2023-02-08,473416.9347265155,496218.61841663625,278244.8280162966,7607.843137254901
2023-02-09,492649.5210991106,511153.3510842153,278244.8280162966,7644.752018454441
2023-02-10,492649.5210991106,511153.3510842153,278244.8280162966,7266.43598615917
2023-02-13,498546.7418172412,515742.3905581052,281227.37194104627,7607.843137254901
2023-02-14,518695.7617129601,531422.3977881654,287866.5593485087,8002.306805074972
2023-02-15,522495.9405713212,534302.9452139772,281484.13479327864,8083.044982698962
2023-02-16,511563.49667501403,525876.786637857,273805.24639796873,7501.73010380623
2023-02-17,511563.49667501403,525876.786637857,270386.2827396358,7146.48212226067
2023-02-21,485073.75387202343,505453.60225120356,257616.1046418385,6482.1222606689735
2023-02-22,475102.59373960504,494702.051912383,258219.2073910167,6355.24798154556
2023-02-23,505330.4817906597,526176.9342659626,258219.2073910167,6952.710495963091
2023-02-24,505330.4817906597,526176.9342659626,258219.2073910167,6588.235294117646
2023-02-27,505330.4817906597,526176.9342659626,258219.2073910167,6722.029988465974
2023-02-28,504057.6143785239,524851.5571181772,258593.64494997018,6726.643598615917
2023-03-01,500842.72268248553,521504.04115075665,256447.84899127972,6763.552479815456
2023-03-02,487052.0877937454,507144.49972427177,258339.71017984365,6925.028835063437
2023-03-03,493805.07472046185,514176.06834377523,260917.4475948245,7229.52710495963
2023-03-06,471459.420494605,497120.2362002774,251245.97072795205,6975.778546712802
2023-03-07,472921.58845650393,498262.1014003258,251897.01139621774,6768.166089965398
2023-03-08,491512.20823290606,512952.1708043627,260601.42920776235,7303.344867358707
2023-03-09,463213.45454504574,490781.75623642065,259509.88174539583,6869.66551326413
2023-03-10,471677.68075833766,497983.9962725452,259509.88174539583,6477.50865051903
2023-03-13,481406.44035978604,507267.08469145175,259509.88174539583,6495.963091118801
2023-03-14,488331.23354236083,513359.5858546671,261414.1750776392,7044.982698961938
2023-03-15,487170.6229849596,512597.0264045425,252910.66053366524,6809.688581314879
2023-03-16,522213.3607179433,535821.8347846313,272164.2792176339,7543.25259515571
2023-03-17,507661.67632755777,526543.4240426483,273916.7250413153,7432.525951557094
2023-03-20,513463.34995873144,530816.4171835044,275557.90290753753,7665.51326412918
2023-03-21,502142.3196105357,519994.83077088505,273150.283490751,7690.888119953865
2023-03-22,485430.092354714,506979.740349332,263679.6047568148,7492.502883506342
2023-03-23,503639.7490227271,521122.0418851326,271649.18755602837,8041.522491349481
2023-03-24,503639.7490227271,521122.0418851326,267567.3227981403,7626.297577854672
2023-03-27,503639.7490227271,521122.0418851326,267567.3227981403,7381.776239907728
2023-03-28,495297.24762518296,512489.9564090484,267567.3227981403,7197.231833910034
2023-03-29,486086.60679228255,502959.5967278966,272647.4694173704,7898.500576701269
2023-03-30,484165.31981417193,501468.61285248306,279781.81888625026,8286.043829296425
2023-03-31,484613.9472590528,501857.91652423225,285515.10573927604,8433.67935409458
2023-04-03,480749.508202457,498841.9377743717,281487.4934831443,8205.305651672434
2023-04-04,480749.6985059852,498842.1352397443,281487.4934831443,7741.637831603231
2023-04-05,483938.71096562373,502151.16234806273,281487.4934831443,7333.333333333333
2023-04-06,483388.5732864206,501651.67608006386,281487.4934831443,7215.686274509804
2023-04-10,496589.95624678687,513697.53361165617,299052.36761615716,7584.775086505191
2023-04-11,499993.0990081276,516796.0813177349,304068.9970544522,7487.889273356402
2023-04-12,504494.9502939766,521449.223746735,304068.9970544522,7065.743944636678
2023-04-13,504990.34117357375,521670.8719891087,304068.9970544522,7234.140715109573
2023-04-14,496821.5754486672,515338.9887811567,300397.4381582217,7188.004613610149
2023-04-17,490370.0351979855,510402.55313778366,296381.23149758077,7188.004613610149
2023-04-18,482820.23086406727,504550.04161828983,295943.7386536406,7257.208765859285
2023-04-19,469388.2663093371,494091.5512836222,288724.0128722142,7035.755478662054
2023-04-20,474702.88368832663,498287.2902918274,293371.6248238849,7026.528258362169
2023-04-21,471944.9487833272,496109.97925740696,290347.4935933862,6855.824682814302
2023-04-24,471944.9487833272,496109.97925740696,285903.2461101696,6763.552479815456
2023-04-25,475197.5279819366,499529.1004979566,281940.54902120156,6085.351787773933
2023-04-26,471860.1604063543,496020.8494551923,281940.54902120156,6163.783160322952
2023-04-27,475668.1087976658,499023.04473606736,284556.4269147023,6297.577854671281
2023-04-28,484967.2808016817,506337.86691536964,288954.6380852214,6579.008073817762
2023-05-01,486973.4312645041,507858.44066248985,291862.17123989493,6763.552479815456
2023-05-02,471787.8371714157,494000.25961149926,282489.3185443219,6606.689734717416
2023-05-03,452208.0462468146,476062.39674066455,267104.07682737045,6366.782006920415
2023-05-04,440995.6349164197,465756.1966056198,258756.39263405543,6269.896193771627
2023-05-05,458146.70480849117,481603.2680262899,271560.89520748286,6685.1211072664355
2023-05-08,457062.4974233969,480603.00201607484,270487.475858006,6765.859284890427
2023-05-09,441237.2993394193,466044.29211411404,270487.475858006,6431.372549019608
2023-05-10,433605.36743587535,458990.90832623316,267015.64326128067,6602.076124567474
2023-05-11,433604.78821925883,458990.37301785464,266975.1618611436,6491.349480968858
2023-05-12,433604.78821925883,458990.37301785464,266975.1618611436,6459.054209919262
2023-05-15,453211.39704625576,477150.5486562908,282788.30347047956,6985.005767012688
2023-05-16,446869.3578548292,471295.6376874328,279562.00685926236,6936.562860438293
2023-05-17,465801.64268293214,488732.9038271744,287792.97446381074,7427.912341407152
2023-05-18,492581.39239834534,513307.7814463974,292459.94180672825,8161.476355247982
2023-05-19,490976.8965216887,511835.91647670773,292459.94180672825,8018.454440599769
2023-05-22,498667.79709801194,518851.3570733811,300650.98715645313,8094.579008073818
2023-05-23,481676.96460352227,503363.52106976,285824.37813810847,7797.001153402537
2023-05-24,458323.79487944493,482080.8242280355,267553.7615696572,7393.310265282584
2023-05-25,458323.79487944493,482080.8242280355,302942.10299701977,8825.836216839676
2023-05-26,503846.2595041676,523977.6645695489,302942.10299701977,10560.553633217995
